"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2020,139495177,144365926,1,45050999
2020,139495407,144366142,4,45051031
2020,139495729,144366453,3,45051105
2020,139495787,144362662,1,45051114
2020,139499751,144362664,1,45051113
2020,139499751,144362662,1,45051112
2020,139495787,144362664,1,45052949
2020,139496124,144366862,24,45051174
2020,139496513,144367259,21,45051236
2020,139501136,144367707,21,45053195
2020,139497725,144368387,24,45056450
2020,139501856,144368387,24,45053326
2020,139497868,144364903,16,45053363
2020,139502246,144370133,3,45056514
2020,139503242,144370277,26,45056538
2020,139502493,144369000,24,45053454
2020,139502619,144369140,3,45056616
2020,139502682,144369208,18,45053489
2020,139503698,144369344,24,45056667
2020,139504219,144371297,19,45056745
2020,139504888,144371997,21,45056866
2020,139505842,144376399,24,45053903
2020,139509953,144376450,19,45053915
2020,139510006,144376488,24,45057054
2020,139505993,144372958,24,45057067
2020,139510532,144373398,18,45057126
2020,139510993,144377387,1,45057207
2020,139507015,144373990,3,45057215
2020,139511569,144374527,18,45054166
2020,139511569,144374528,24,45054167
2020,139507630,144378113,24,45057344
2020,139511743,144374692,3,45054205
2020,139513093,144380009,24,45054262
2020,139513833,144379325,21,45057581
2020,139513906,144379394,18,45057603
2020,139587903,144453573,21,45091387
2020,139587980,144457354,3,45086456
2020,139588220,144457584,1,45086523
2020,139588349,144454122,1,45086550
2020,139587663,144457858,27,45086586
2020,139592915,144458083,1,45091606
2020,139593026,144454624,3,45086641
2020,139589022,144458328,18,45086680
2020,139593268,144454873,16,45091690
2020,139593588,144460176,1,45091749
2020,139593591,144460175,14,45091751
2020,139593704,144458779,26,45091782
2020,139593836,144460467,1,45091815
2020,139593854,144460489,3,45091819
2020,139594128,144460732,21,45091877
2020,139594240,144460856,16,45091909
2020,139589867,144461017,3,45086866
2020,139594670,144461285,21,45086895
2020,139590155,144461277,21,45091970
2020,139595001,144459668,24,45092033
2020,139595542,144465156,18,45092135
2020,139595778,144465426,24,45092178
2020,139592552,144466814,5,45087349
2020,139597332,144466823,17,45092410
2020,139597359,144463917,23,45092414
2020,139592773,144467026,1,45087395
2020,139592771,144467026,1,45087394
2020,139597692,144464228,3,45092481
2020,139597883,144464406,21,45092506
2020,139602910,144467285,21,45087440
2020,139602954,144464471,21,45092520
2020,139598107,144467337,27,45087449
2020,139492260,144360218,24,45052407
2020,139495257,144365999,3,45052811
2020,139403429,144275275,24,45023320
2020,139402013,144275275,17,45023319
2020,139498071,144361014,17,45052634
2020,139404558,144276405,1,45023548
2020,139484439,144349717,15,45049836
2020,139497046,144364091,17,45051333
2020,139497400,144368076,1,45053272
2020,139409267,144277554,17,45023805
2020,139497668,144364687,1,45056433
2020,139502823,144369330,18,45053520
2020,139508264,144369715,1,45056724
2020,139502983,144368650,18,45053376
2020,139504107,144369723,1,45056727
2020,139508432,144371364,18,45056753
2020,139407683,144280607,21,45024201
2020,139413601,144285423,26,45027995
2020,139412728,144285539,3,45028025
2020,139507447,144374412,24,45057293
2020,139507447,144377951,24,45057291
2020,139513586,144380447,11,45057531
2020,139513680,144379196,27,45057556
2020,139513907,144379395,3,45057605
2020,139477652,144343803,1,45049441
2020,139479819,144344209,25,45049543
2020,139479791,144347927,25,45046048
2020,139479819,144347927,14,45049542
2020,139479791,144344209,14,45049541
2020,139483135,144344253,18,45049560
2020,139483150,144344263,21,45046074
2020,139479877,144344283,21,45046080
2020,139484141,144350197,24,45046350
2020,139484305,144350340,3,45051397
2020,139484327,144349562,19,45051409
2020,139481453,144350384,3,45051411
2020,139484435,144349713,21,45051442
2020,139488011,144351631,18,45050055
2020,139486307,144357035,17,45050178
2020,139486303,144357035,19,45050176
2020,139508432,144371365,18,45053618
2020,139508431,144371364,18,45053616
2020,139504936,144372049,1,45056873
2020,139491252,144359290,19,45052186
2020,139491267,144354023,1,45052189
2020,139493176,144359326,17,45050521
2020,139514066,144379562,20,45057652
2020,139517951,144379580,19,45057659
2020,139514088,144379580,17,45057657
2020,139517971,144379608,17,45054482
2020,139491531,144359558,26,45052256
2020,139491558,144359584,27,45052264
2020,139493448,144354270,24,45052273
2020,139493448,144354273,24,45050600
2020,139493663,144354476,26,45052309
2020,139491896,144359903,26,45052316
2020,139492005,144359996,3,45052342
2020,139492679,144360650,3,45052537
2020,139492679,144360649,3,45052536
2020,139494281,144365099,1,45050803
2020,139494479,144365275,5,45050855
2020,139498532,144361478,1,45052727
2020,139495257,144361865,3,45052810
2020,139496219,144363261,1,45051189
2020,139500566,144363447,21,45051221
2020,139497175,144367846,9,45051353
2020,139501786,144364685,18,45053314
2020,139501926,144364824,16,45053340
2020,139508431,144371365,18,45053617
2020,139504653,144371762,3,45056819
2020,139510033,144372962,3,45057057
2020,139507447,144374411,24,45057292
2020,139511534,144378045,3,45054159
2020,139513096,144380015,1,45057439
2020,139514284,144379773,21,45057708
2020,139514337,144381072,16,45057722
2020,141293049,146173435,24,45846397
2020,141287592,146158779,27,45842039
2020,141293253,146173624,16,45846450
2020,141293309,146159038,3,45842103
2020,141287857,146173692,1,45842107
2020,141293331,146173695,16,45842108
2020,141287863,146173695,16,45846472
2020,141297936,146173744,9,45842126
2020,141297942,146159130,3,45842127
2020,141293485,146173835,24,45846511
2020,141298162,146173949,14,45846556
2020,141298151,146173915,3,45846551
2020,141293750,146159448,3,45842197
2020,141293844,146159537,5,45842217
2020,141293840,146159537,25,45846581
2020,141293840,146159538,17,45842216
2020,141293844,146159538,25,45846583
2020,141293998,146159646,3,45846597
2020,141294176,146174289,1,45842258
2020,141294194,146174302,3,45846650
2020,141298803,146174478,17,45846696
2020,141298856,146174537,18,45846704
2020,141294485,146175123,24,45846718
2020,141294647,146175260,3,45846741
2020,141299030,146175260,4,45846742
2020,141294685,146175316,24,45846747
2020,141294685,146175313,24,45846746
2020,141299082,146174742,16,45846749
2020,141299298,146174959,6,45846802
2020,141294981,146175619,25,45846812
2020,141294978,146175619,3,45846810
2020,141294981,146175618,3,45846811
2020,141294978,146175618,25,45842389
2020,141295231,146175858,17,45842456
2020,141299532,146175864,1,45842458
2020,141299530,146175864,24,45842457
2020,141295317,146175935,22,45842478
2020,141299658,146180309,3,45846936
2020,141295388,146180330,3,45842499
2020,141295430,146176037,3,45846947
2020,141299786,146180438,5,45842516
2020,141299784,146180438,21,45842514
2020,141299787,146180438,17,45842517
2020,141299832,146180478,24,45846963
2020,139331199,144201572,1,44988093
2020,139332683,144203055,26,44988386
2020,139478408,144343172,16,45049278
2020,145983986,151002142,17,47991311
2020,145981909,151002299,18,47986035
2020,145984349,150997789,3,47991356
2020,145982131,151002550,24,47991357
2020,145984548,150997952,21,47991391
2020,139477074,144346667,1,45045721
2020,139483468,144348418,24,45049608
2020,139480586,144348728,5,45049656
2020,139484019,144350080,27,45046317
2020,139481250,144350233,21,45051362
2020,139484188,144349386,10,45051365
2020,139484194,144349399,5,45049785
2020,139481454,144349580,14,45049814
2020,139484504,144349776,7,45049845
2020,139485370,144351381,5,45050027
2020,139488619,144356710,21,45050141
2020,139486159,144356852,19,45051778
2020,139488799,144356903,3,45051786
2020,139488819,144356935,21,45051792
2020,139489402,144357482,16,45051860
2020,139487157,144353033,24,45050298
2020,139487196,144353069,3,45050308
2020,139490056,144353082,13,45051945
2020,139487238,144358175,18,45050318
2020,139490249,144358277,5,45051980
2020,139490245,144358277,21,45051979
2020,139490544,144353389,1,45052031
2020,139514676,144385132,27,45057777
2020,139515021,144385485,5,45057804
2020,139269603,144135285,16,44972083
2020,139266125,144130538,18,44972111
2020,139270337,144131075,1,44972212
2020,139267631,144132051,1,44967979
2020,139267633,144132051,1,44967981
2020,139271375,144132051,1,44967978
2020,139272299,144132967,24,44972547
2020,139273688,144137900,21,44972609
2020,139279628,144145435,17,44973106
2020,139276506,144145748,21,44968716
2020,139279871,144145748,5,44968715
2020,139279895,144145765,3,44968720
2020,139277213,144146440,1,44968859
2020,139281143,144147313,16,44968960
2020,139285248,144149359,3,44973880
2020,139291337,144153087,3,44970082
2020,139291749,144157242,21,44974893
2020,139292240,144154025,24,44974999
2020,139292288,144154079,1,44975013
2020,139292410,144154210,3,44970310
2020,139295328,144157863,24,44975050
2020,139295328,144154196,18,44970302
2020,146975995,152006528,16,48423270
2020,146978209,152006710,17,48423295
2020,146976195,152006732,16,48418823
2020,146976441,152002761,9,48418892
2020,146976606,152007155,18,48418926
2020,146976667,152007214,16,48418947
2020,146978472,152007225,18,48423387
2020,146976836,152007385,5,48423413
2020,146977076,152007600,16,48423446
2020,146977583,152008087,3,48419127
2020,146977627,152003149,3,48423469
2020,146983025,152008549,3,48419215
2020,146983040,152008563,1,48419218
2020,146983040,152008561,1,48419217
2020,146983254,152008763,18,48419242
2020,146983252,152008763,18,48419241
2020,146979024,152008950,9,48423519
2020,146979053,152003385,16,48419317
2020,146979293,152003619,3,48423602
2020,146979600,152009967,3,48419576
2020,146984966,152010383,18,48423688
2020,146985455,152010836,3,48423717
2020,146985604,152004372,24,48419782
2020,146980160,152004372,24,48423759
2020,146985831,152004491,3,48419841
2020,146985906,152004543,24,48419850
2020,146985905,152004543,24,48423808
2020,146980456,152011368,27,48423834
2020,146981581,152012589,3,48420294
2020,146987337,152012658,3,48420308
2020,146981916,152013009,18,48424161
2020,146981916,152013006,18,48424158
2020,146981916,152013011,24,48424164
2020,146981916,152013010,24,48424163
2020,146981916,152013008,18,48424160
2020,146982176,152016254,25,48424222
2020,146988064,152013351,25,48424220
2020,146988064,152016254,27,48424221
2020,146982176,152013351,27,48420427
2020,146988333,152016453,3,48424251
2020,146982440,152016508,16,48424265
2020,146988518,152013783,24,48420504
2020,146988518,152016569,24,48420506
2020,139254029,144118692,18,44965697
2020,139891143,144764885,16,45226254
2020,139886905,144766143,24,45226219
2020,139891152,144764893,15,45226255
2020,139891902,144770625,24,45231421
2020,139893098,144770910,16,45230607
2020,139893533,144771332,16,45230717
2020,139892581,144771339,3,45231588
2020,139894155,144768230,21,45231734
2020,139894353,144768429,1,45230889
2020,139899347,144769387,16,45231084
2020,139899501,144773275,3,45232031
2020,139896327,144774100,5,45232265
2020,139896443,144774207,18,45231269
2020,139455505,144319616,7,45042123
2020,139450065,144325077,27,45042238
2020,139450149,144325139,25,45042263
2020,139456064,144325139,16,45035772
2020,139450149,144325137,16,45042262
2020,139456064,144325137,25,45042259
2020,139450427,144325480,24,45042321
2020,139450439,144325480,24,45035821
2020,139456438,144325480,24,45035820
2020,139451199,144326559,3,45035933
2020,139457750,144326754,3,45042525
2020,139457877,144323122,16,45035998
2020,139451687,144323249,18,45042599
2020,139451687,144323244,18,45042598
2020,139451687,144323251,18,45036028
2020,139458655,144327630,17,45042730
2020,139458656,144327630,17,45042731
2020,139452457,144328009,19,45042817
2020,139452676,144328312,15,45042878
2020,139478154,144343035,9,45045641
2020,139477007,144346599,17,45045688
2020,139478413,144343191,16,45045709
2020,139478455,144343208,1,45049288
2020,139477229,144346906,24,45049339
2020,139478806,144347016,1,45045825
2020,139477445,144347177,5,45045860
2020,139479520,144347666,18,45049491
2020,139479509,144347666,18,45045984
2020,139479850,144344251,18,45046069
2020,139479836,144344251,18,45049559
2020,139479836,144348003,18,45049558
2020,139479850,144348003,18,45046066
2020,139483566,144348555,26,45049623
2020,139483572,144348564,1,45049626
2020,139483860,144344932,16,45049700
2020,139480987,144349111,14,45046307
2020,139480988,144349110,14,45049736
2020,139480988,144349111,25,45046308
2020,139480987,144349110,25,45046306
2020,139484155,144350216,21,45049777
2020,139481276,144350258,16,45051369
2020,139481871,144350705,3,45049881
2020,139484847,144350863,3,45049923
2020,139488782,144356882,24,45051785
2020,139488793,144352185,24,45050158
2020,139489379,144357460,1,45051858
2020,139489685,144357775,18,45050271
2020,139489901,144352990,27,45051919
2020,139490200,144358234,1,45051972
2020,139487434,144353322,3,45052015
2020,139490530,144353380,24,45052028
2020,139487512,144358608,27,45050361
2020,139490574,144353402,10,45052034
2020,139487591,144358697,3,45052054
2020,139487602,144353485,5,45050387
2020,139491118,144353879,16,45052144
2020,139493090,144359252,1,45052176
2020,139491242,144359282,17,45050511
2020,139491283,144354041,17,45050522
2020,139493194,144354055,21,45050530
2020,139491333,144359381,3,45052212
2020,139493242,144354094,3,45052219
2020,147929818,152917680,9,48828877
2020,147929932,152917796,17,48828912
2020,147927792,152912162,4,48833405
2020,147933163,152918094,25,48829004
2020,147933163,152918095,16,48829005
2020,147933163,152912586,3,48833500
2020,147933183,152912586,16,48833508
2020,147933155,152918095,1,48833499
2020,147933155,152912586,25,48833497
2020,147933183,152918095,25,48829010
2020,147933183,152918094,16,48833509
2020,147933155,152918094,3,48833498
2020,147933337,152912737,27,48833540
2020,147930559,152918336,24,48829061
2020,147930675,152918430,1,48829081
2020,139440511,144308836,1,45040929
2020,139440786,144312532,3,45034907
2020,139440841,144312581,24,45034916
2020,139444971,144312587,1,45041030
2020,139445010,144309248,1,45041033
2020,139445569,144309824,1,45035019
2020,139446134,144315356,3,45035095
2020,139441651,144315385,21,45035096
2020,139446339,144315546,18,45041299
2020,139446339,144315547,18,45041300
2020,139441972,144313675,24,45035168
2020,139442402,144316396,1,45041495
2020,139447362,144316588,24,45041530
2020,139442809,144314420,7,45041618
2020,139448623,144320250,17,45035462
2020,139448902,144320501,9,45035528
2020,139449117,144318593,24,45041946
2020,139454809,144320976,3,45042007
2020,139456414,144322000,21,45042318
2020,139456588,144325625,26,45035832
2020,139456622,144325665,27,45035837
2020,139456821,144325823,27,45042369
2020,139457417,144322661,1,45042466
2020,139457526,144326516,27,45035926
2020,139451660,144327014,24,45042588
2020,139451891,144323502,1,45036082
2020,139452087,144323668,25,45036124
2020,139452087,144323661,19,45036123
2020,139452077,144323661,25,45036121
2020,139452077,144323668,19,45036122
2020,139452543,144324118,3,45042839
2020,139452545,144324118,9,45036240
2020,139452755,144324294,26,45036280
2020,139491624,144354297,3,45052275
2020,139491651,144354313,16,45050620
2020,139491565,144359593,9,45050591
2020,139491850,144354475,21,45050647
2020,139493771,144354579,26,45050682
2020,139492138,144360112,16,45052378
2020,139494070,144360378,19,45052446
2020,139492742,144360697,24,45052549
2020,139494227,144365038,3,45052584
2020,139494476,144361117,24,45052653
2020,139498317,144365379,26,45052683
2020,139498743,144365783,3,45052773
2020,139498848,144365882,3,45052792
2020,139495602,144366331,1,45051071
2020,139495779,144362654,1,45052946
2020,139499792,144362694,18,45052959
2020,139500149,144363032,16,45051168
2020,139500149,144363035,16,45051169
2020,139500344,144363257,21,45053064
2020,139496837,144367556,3,45051286
2020,139497039,144364082,14,45051329
2020,139497435,144368123,5,45056398
2020,139497464,144368139,3,45053282
2020,139497843,144368518,3,45056471
2020,139501997,144364887,24,45053360
2020,139503339,144369011,17,45056573
2020,139504039,144371143,6,45056718
2020,139504305,144369908,16,45056755
2020,139504309,144369910,16,45053621
2020,139504305,144369910,25,45056756
2020,139504309,144369908,25,45053619
2020,139509076,144375522,21,45056871
2020,139509856,144372740,27,45057028
2020,139510256,144376738,24,45057095
2020,139510419,144373232,24,45053991
2020,139510836,144373752,17,45057187
2020,139511003,144377412,24,45054076
2020,139511020,144377488,14,45057210
2020,139506988,144373991,16,45057212
2020,139511286,144377757,24,45054119
2020,139511285,144377757,24,45057248
2020,139507235,144377757,24,45057245
2020,139507251,144377757,24,45057247
2020,139511907,144374830,1,45057396
2020,139512163,144378713,18,45054276
2020,139512163,144378711,18,45054275
2020,139513805,144379304,24,45057575
2020,139514014,144379512,1,45057638
2020,139514063,144379559,16,45057650
2020,139518911,144381796,16,45054607
2020,139586466,144453113,1,45081283
2020,139586610,144453233,3,45081305
2020,139586854,144457216,1,45091367
2020,139586858,144453499,18,45091368
2020,139587938,144457318,17,45086447
2020,139586990,144453616,18,45086453
2020,149200585,154195604,23,49383499
2020,149196943,154195648,5,49378734
2020,149200642,154195649,5,49383505
2020,149201071,154196079,15,49383598
2020,139403229,144271355,3,45026865
2020,139404349,144276180,1,45027052
2020,139404883,144276711,24,45027151
2020,139404882,144276711,24,45023621
2020,139404880,144276711,24,45023620
2020,139412260,144281643,17,45027932
2020,139492437,144360390,3,45052454
2020,139492437,144360389,3,45052453
2020,139492624,144354942,3,45052525
2020,139492817,144360778,1,45052567
2020,139397731,144269643,1,45023176
2020,139401461,144270984,1,45026757
2020,139495083,144365846,3,45050967
2020,139499654,144362562,24,45052923
2020,139408231,144276635,19,45023591
2020,139500607,144363497,5,45051227
2020,139497680,144364708,16,45056436
2020,139510266,144373209,21,45053979
2020,139491595,144359620,17,45052271
2020,139499651,144362562,16,45052921
2020,139495874,144366569,1,45051130
2020,139495928,144362829,17,45051138
2020,139500879,144363773,18,45051273
2020,139501476,144364400,1,45056392
2020,139497767,144368440,18,45056457
2020,139503406,144370427,5,45056595
2020,139508090,144369552,24,45053576
2020,139508089,144369552,24,45053575
2020,139508177,144371082,18,45053585
2020,139506204,144373209,13,45053980
2020,139506784,144377326,1,45054062
2020,139512929,144378432,5,45054229
2020,139512929,144378431,5,45057397
2020,139511993,144374923,3,45054248
2020,142915631,147765332,24,46575852
2020,142912280,147765379,16,46570404
2020,142915698,147765414,19,46570413
2020,142912413,147765464,1,46570447
2020,142912396,147765464,1,46570441
2020,142912749,147765795,16,46570498
2020,142912751,147765795,16,46570499
2020,142912748,147765795,16,46570497
2020,142912745,147765795,16,46570496
2020,142916046,147765976,1,46570530
2020,142918083,147763474,24,46575956
2020,142918109,147763497,3,46570565
2020,142916146,147763455,1,46570568
2020,142916204,147766219,1,46575971
2020,142918259,147763585,3,46570592
2020,142918450,147766422,18,46570626
2020,142918524,147766505,19,46570642
2020,142916393,147766502,3,46570650
2020,142918562,147763737,1,46570652
2020,142916427,147763752,3,46576020
2020,142918609,147766585,24,46570669
2020,142918745,147763844,21,46570698
2020,142919063,147767049,3,46570775
2020,142919247,147764136,26,46570834
2020,139403030,144269914,24,45023231
2020,139403024,144269914,5,45023229
2020,139401689,144269914,24,45023237
2020,139403036,144269914,24,45023233
2020,139402742,144272233,3,45027050
2020,139404718,144272633,1,45023578
2020,139408189,144272664,16,45023585
2020,142916947,147767386,24,46576124
2020,142916954,147764223,24,46570877
2020,142916967,147767413,3,46570881
2020,139408747,144277108,14,45027215
2020,142919444,147767425,18,46570884
2020,142917018,147767488,21,46576132
2020,139411744,144281120,1,45027824
2020,139411744,144281114,1,45027823
2020,139411744,144281121,1,45027825
2020,139411746,144281121,1,45027827
2020,139411746,144281114,1,45024294
2020,139411746,144281120,1,45027826
2020,139413158,144279966,24,45024307
2020,139413462,144285290,17,45024374
2020,142919554,147764323,17,46576139
2020,139412543,144281929,24,45027999
2020,139412640,144282031,10,45028010
2020,139412643,144282031,21,45028013
2020,139412642,144282031,5,45028012
2020,139412816,144282213,24,45024449
2020,142917180,147767673,24,46576155
2020,142917183,147767676,18,46570919
2020,142919726,147767676,18,46570918
2020,142919747,147767699,21,46570926
2020,142922997,147770243,3,46576365
2020,142923023,147770274,1,46576366
2020,142923032,147768967,24,46576369
2020,139397755,144269647,24,45023178
2020,139411157,144280588,9,45027690
2020,139412085,144281482,5,45027897
2020,139412202,144285228,9,45027915
2020,139412202,144281577,1,45027914
2020,139412813,144285607,27,45024447
2020,139414395,144282906,21,45024575
2020,139402509,144275770,24,45027001
2020,139408185,144272683,19,45027120
2020,139405216,144277020,17,45027209
2020,139411612,144279867,17,45027804
2020,139499040,144366063,11,45052824
2020,139401873,144271371,3,45026869
2020,139492405,144360369,9,45052443
2020,139492570,144360517,24,45052509
2020,139403417,144275268,21,45023317
2020,139499323,144366172,5,45052859
2020,139407945,144276357,18,45027082
2020,139404525,144276357,3,45027081
2020,139404895,144272829,21,45023627
2020,139496596,144363602,16,45053123
2020,139499859,144366581,17,45052974
2020,139501859,144364777,1,45056452
2020,139502962,144368629,16,45056484
2020,139502122,144370020,5,45053380
2020,139502191,144370083,18,45056504
2020,139504578,144371671,18,45056803
2020,139504578,144371672,18,45056804
2020,139495883,144366581,1,45051132
2020,139504703,144375329,18,45056833
2020,139512560,144379158,10,45057547
2020,139513704,144379221,3,45057564
2020,139512686,144379302,27,45054395
2020,139512696,144379311,1,45054398
2020,139512695,144379311,1,45057577
2020,139512730,144380635,3,45054412
2020,139500371,144363278,9,45051193
2020,139500371,144366982,9,45053069
2020,139496594,144363602,3,45053122
2020,139500786,144363681,3,45051262
2020,139500956,144363858,24,45051287
2020,139496844,144363858,24,45053149
2020,139500967,144367565,24,45053150
2020,139496955,144363979,17,45051309
2020,139497103,144367778,5,45053206
2020,139504579,144371671,18,45056805
2020,139504579,144371672,18,45056806
2020,139504702,144375329,18,45056832
2020,139504728,144375346,18,45056838
2020,139504728,144375345,3,45056837
2020,139505355,144372378,27,45053820
2020,139510063,144373002,18,45057064
2020,139510542,144373467,24,45054001
2020,139510542,144373468,24,45057134
2020,139507634,144374560,18,45057346
2020,139512145,144378696,24,45057449
2020,139512741,144380647,3,45057590
2020,139513902,144380668,3,45057602
2020,139518039,144380935,21,45054500
2020,139518125,144381029,18,45054521
2020,139518188,144379843,16,45054530
2020,139518790,144381683,16,45054603
2020,139519014,144385474,3,45054620
2020,145974241,150992179,16,47984997
2020,145971826,150992454,3,47985082
2020,145974319,150992243,16,47985014
2020,145974319,150992249,16,47985016
2020,145974319,150988059,16,47985015
2020,145971968,150988407,27,47985113
2020,145972096,150988535,5,47985146
2020,145972509,150993087,3,47985209
2020,145972541,150988894,3,47990586
2020,145972582,150993143,3,47990595
2020,145977903,150993395,3,47990648
2020,145975514,150989135,1,47985275
2020,145978004,150989251,26,47990685
2020,145975697,150989345,3,47985323
2020,145975822,150993675,27,47985344
2020,145975822,150989464,1,47985345
2020,145978242,150993730,16,47985355
2020,145978242,150989493,16,47985354
2020,145978401,150993889,21,47985391
2020,145978432,150993929,24,47985397
2020,145978457,150993955,19,47985400
2020,145978486,150989676,1,47985413
2020,145976153,150989752,24,47990785
2020,145978629,150989813,20,47985450
2020,145978629,150989814,5,47990797
2020,145978661,150994173,3,47990802
2020,145976265,150989855,1,47990810
2020,145978680,150989858,18,47990811
2020,145976268,150989857,6,47985460
2020,145976278,150994205,3,47985464
2020,145978718,150994237,1,47990816
2020,145978773,150994273,24,47985478
2020,145976345,150994273,24,47985475
2020,145976356,150994290,24,47985481
2020,145976356,150994292,24,47985483
2020,145978788,150994292,24,47985486
2020,145978788,150994290,24,47985485
2020,145976382,150994319,15,47985490
2020,145978890,150994397,24,47985500
2020,145978898,150994407,24,47985501
2020,145978929,150994440,24,47985506
2020,142912219,147762956,24,46570392
2020,142912221,147762956,24,46570393
2020,142912226,147762956,24,46570396
2020,142912321,147763046,1,46570412
2020,142912201,147765315,3,46570389
2020,142912382,147763099,24,46570436
2020,142912380,147763099,1,46575885
2020,142912482,147763160,15,46575902
2020,142912485,147763160,15,46570460
2020,142912550,147765607,24,46570468
2020,142912585,147763217,26,46570475
2020,142912605,147765643,17,46570480
2020,142915885,147765695,16,46575915
2020,142915912,147765748,3,46570492
2020,142916333,147766440,3,46575999
2020,142918517,147763709,3,46576006
2020,142918573,147763740,15,46576014
2020,139402018,144275279,1,45026905
2020,139402032,144271554,4,45026908
2020,139402138,144271644,15,45026926
2020,139402820,144276258,3,45023536
2020,139408398,144272881,13,45027162
2020,139408394,144272881,13,45027159
2020,139404962,144272881,13,45027164
2020,139408395,144272881,13,45023645
2020,139408807,144273262,3,45027224
2020,142918703,147763810,15,46570684
2020,142916957,147767402,17,46570879
2020,142919890,147767810,5,46570944
2020,142917630,147768455,11,46576248
2020,142917640,147764895,3,46576253
2020,142917658,147764914,24,46576258
2020,142922953,147770190,3,46576348
2020,142922955,147770192,16,46576349
2020,142920978,147770223,24,46576352
2020,142923176,147770425,18,46576394
2020,142921456,147770523,27,46571314
2020,142923299,147770523,27,46571313
2020,142923420,147769503,3,46576427
2020,142923430,147770657,27,46576431
2020,139402543,144275804,14,45023444
2020,139402735,144276175,17,45023527
2020,139409258,144273767,3,45027310
2020,139410226,144274688,5,45027500
2020,139412275,144281658,24,45027936
2020,139413569,144281844,1,45024402
2020,139418075,144282479,3,45024503
2020,139491580,144359603,1,45052268
2020,139493677,144359885,24,45050650
2020,139493741,144359953,24,45052327
2020,139493877,144354707,5,45050707
2020,139492205,144360177,24,45052400
2020,139492218,144360194,16,45050732
2020,139492517,144360466,25,45052488
2020,139492511,144360466,21,45052485
2020,139492511,144360463,25,45052484
2020,139492517,144360463,21,45052487
2020,139498814,144365872,16,45050977
2020,139498814,144365875,16,45050978
2020,139499068,144361991,1,45052829
2020,139499400,144362309,3,45052875
2020,139499452,144362359,18,45052884
2020,139499577,144362480,1,45052907
2020,139495741,144366452,18,45052932
2020,139495741,144362587,3,45051104
2020,139495741,144366451,18,45051107
2020,139495818,144362695,1,45051120
2020,139500554,144363434,21,45053102
2020,139501246,144364169,24,45053223
2020,139508724,144375163,1,45053681
2020,139509179,144372139,3,45053744
2020,139505961,144376558,16,45053940
2020,139510072,144376566,5,45053941
2020,139510233,144373156,18,45057083
2020,139510638,144373499,3,45054020
2020,139506490,144373499,1,45054019
2020,139506682,144377252,3,45057178
2020,139517982,144379622,5,45057670
2020,139401576,144271111,3,45023207
2020,139407272,144280270,1,45024115
2020,139411710,144279913,3,45027818
2020,139413580,144285406,17,45024405
2020,139412729,144285537,17,45028026
2020,139402954,144271148,18,45026796
2020,139404432,144276268,3,45023537
2020,139410000,144278289,1,45027460
2020,139418038,144282444,3,45024495
2020,139414142,144285937,1,45024538
2020,139401406,144270919,1,45026747
2020,139403248,144271375,16,45026870
2020,139403561,144271648,24,45026929
2020,139403651,144271754,18,45026943
2020,139404523,144272440,17,45023544
2020,139409233,144277500,15,45027307
2020,139412499,144285414,3,45027991
2020,139492763,144360728,3,45052557
2020,139401559,144271092,26,45023202
2020,139498311,144361267,3,45052681
2020,139494805,144361463,18,45050906
2020,139401870,144271369,26,45023284
2020,139493399,144354226,17,45050590
2020,139494931,144361602,3,45052750
2020,139499165,144362073,16,45052841
2020,139495511,144366246,16,45051044
2020,145972835,150989073,1,47985256
2020,145972890,150993382,24,47985269
2020,145975518,150993409,18,47985280
2020,145978784,150994289,18,47985482
2020,145978780,150994289,18,47985480
2020,145978785,150994289,18,47985484
2020,145976411,150994344,1,47990844
2020,145979012,150995115,4,47985518
2020,145979011,150994502,1,47990857
2020,145979070,150994579,5,47990862
2020,145979143,150995226,1,47990866
2020,145979342,150994792,27,47985577
2020,145979402,150995444,1,47990906
2020,145976904,150995504,3,47990923
2020,139404764,144276592,19,45023588
2020,145977068,150995660,19,47990950
2020,145977077,150995663,17,47990954
2020,145977075,150995663,19,47990953
2020,145979770,151000224,17,47990992
2020,145977538,151000506,17,47991044
2020,139406591,144274561,21,45023975
2020,145980666,151001122,3,47985862
2020,145980348,151000811,21,47985786
2020,145977808,151000831,3,47991107
2020,145980376,151000842,17,47991110
2020,145980501,151000968,18,47991143
2020,145980515,150996495,18,47991146
2020,145980619,151001098,22,47985848
2020,145983082,150996615,18,47985852
2020,145983106,151001123,14,47991177
2020,145983410,151001548,17,47985924
2020,145983414,151001546,24,47991228
2020,145981323,151001743,18,47985961
2020,145983789,151001908,23,47985974
2020,145983973,151002125,16,47985999
2020,145981796,150997524,24,47986014
2020,145981897,150997611,5,47986030
2020,145981938,151002320,27,47991333
2020,145984572,151002806,24,47991397
2020,139478296,144346533,1,45045668
2020,139478487,144343234,14,45045735
2020,139478772,144346976,25,45045813
2020,139478772,144343424,15,45045814
2020,139477295,144346976,15,45049356
2020,139477295,144343424,25,45049357
2020,139477500,144343642,1,45045873
2020,139483798,144344857,16,45049688
2020,139484351,144350392,16,45049816
2020,139481478,144350392,1,45051425
2020,139481637,144350526,1,45049849
2020,139482058,144355205,27,45049927
