"DATA_YEAR","VICTIM_ID","INJURY_ID"
2020,146984940,2
2020,146992145,5
2020,146992194,5
2020,146992205,5
2020,146995182,5
2020,146995180,5
2020,146992308,5
2020,146992529,5
2020,146992528,5
2020,146995369,5
2020,146992744,5
2020,146992857,5
2020,146995655,4
2020,146998071,5
2020,146998169,5
2020,146998170,5
2020,146998189,5
2020,146998206,5
2020,146998299,4
2020,146998374,4
2020,146996211,5
2020,146998834,4
2020,146999093,5
2020,146999156,5
2020,146996595,2
2020,146996597,2
2020,146999457,5
2020,146996705,3
2020,146999645,4
2020,146988505,4
2020,146982658,5
2020,146982792,3
2020,146982583,4
2020,146989042,5
2020,146989049,4
2020,146993074,5
2020,146989766,4
2020,146993643,4
2020,146990039,4
2020,146990184,4
2020,146993856,4
2020,146993869,5
2020,146990474,4
2020,146990643,5
2020,146994143,5
2020,146990778,5
2020,146990817,5
2020,146990844,5
2020,146991043,5
2020,146994407,2
2020,146994407,3
2020,146991289,4
2020,146991651,5
2020,146991800,5
2020,146994981,5
2020,146995171,4
2020,146997978,4
2020,146995784,3
2020,146998207,5
2020,146998298,5
2020,146998457,5
2020,146998468,5
2020,146998708,5
2020,146996173,6
2020,146996423,5
2020,146999292,5
2020,146996495,2
2020,146999370,5
2020,146999464,4
2020,146996663,5
2020,146999643,5
2020,146999736,4
2020,146996774,4
2020,146996946,5
2020,147000050,5
2020,147000047,5
2020,146975934,4
2020,146976111,4
2020,146979289,4
2020,146984063,4
2020,146984180,4
2020,146979414,5
2020,146984240,5
2020,146979474,5
2020,146984382,5
2020,146979498,5
2020,146984429,4
2020,146984445,4
2020,146984467,2
2020,146984493,5
2020,146984501,5
2020,146984505,5
2020,146979603,5
2020,146979605,4
2020,146984552,5
2020,146984590,5
2020,146984594,4
2020,146984594,3
2020,146984688,5
2020,146984712,5
2020,146984750,5
2020,146984753,5
2020,146979838,5
2020,146984944,5
2020,146985015,5
2020,146985010,5
2020,146979873,5
2020,146985082,5
2020,146985127,5
2020,146985215,4
2020,146985206,4
2020,146985235,5
2020,146985225,4
2020,146985223,4
2020,146985238,4
2020,146985288,4
2020,146985391,5
2020,146985442,5
2020,146985522,4
2020,146985528,4
2020,146985537,2
2020,146985543,4
2020,146985537,8
2020,146985539,4
2020,146985539,7
2020,146985539,2
2020,146985553,3
2020,146985559,5
2020,146985573,4
2020,146985581,4
2020,146985581,2
2020,146985606,5
2020,146985628,5
2020,146980190,4
2020,146985676,5
2020,146985712,4
2020,146985716,1
2020,146980288,5
2020,146980293,4
2020,146980339,5
2020,146985874,4
2020,146980353,4
2020,146980361,5
2020,146985896,5
2020,146980389,5
2020,146985949,5
2020,146985948,5
2020,146985951,3
2020,146980424,5
2020,146980427,5
2020,146980435,5
2020,146985987,4
2020,146985984,5
2020,146986004,4
2020,146980457,4
2020,146986028,5
2020,146986044,5
2020,146980488,5
2020,146986130,5
2020,146986131,4
2020,146986143,5
2020,146986144,5
2020,146986153,4
2020,146986164,4
2020,146986174,5
2020,146980811,5
2020,146986337,4
2020,146986361,4
2020,146986361,8
2020,146986381,5
2020,146986379,5
2020,146986383,4
2020,146986389,5
2020,146986399,5
2020,146986402,5
2020,146986411,4
2020,146986412,5
2020,146986432,5
2020,146986446,5
2020,146986461,4
2020,146986459,5
2020,146986462,5
2020,146986467,5
2020,146986477,5
2020,146986476,5
2020,146986487,5
2020,146986492,4
2020,139440507,1
2020,139444840,5
2020,139502360,5
2020,139445470,5
2020,139445457,5
2020,139445498,4
2020,139441289,5
2020,139502521,5
2020,139446451,5
2020,139446811,5
2020,139446800,5
2020,139447114,4
2020,139447682,5
2020,139502612,4
2020,139454051,4
2020,139448840,5
2020,139502748,1
2020,139454695,4
2020,139454873,5
2020,139449569,5
2020,139449771,5
2020,139502748,6
2020,139449842,5
2020,139455784,4
2020,139455885,5
2020,139455918,5
2020,139456012,1
2020,139450137,5
2020,139456067,5
2020,139456165,5
2020,139450340,4
2020,139450342,4
2020,139456357,4
2020,139450479,4
2020,139456922,5
2020,139457067,4
2020,139457252,4
2020,139451338,4
2020,139451397,3
2020,139451513,4
2020,139458764,5
2020,139452325,5
2020,139458870,4
2020,139452432,5
2020,139459274,5
2020,139459284,8
2020,139502748,3
2020,139502748,2
2020,139502759,5
2020,139503656,4
2020,139503658,4
2020,139503827,5
2020,139507985,4
2020,139507986,4
2020,139508065,4
2020,139503907,5
2020,139508203,5
2020,139508276,4
2020,139508439,4
2020,139508745,4
2020,139508827,5
2020,139508940,4
2020,139504872,4
2020,139509184,4
2020,139509222,5
2020,139509252,5
2020,139509315,4
2020,139505458,5
2020,139505626,6
2020,139505685,4
2020,139505636,4
2020,139505765,4
2020,139505805,4
2020,139510011,4
2020,139506095,4
2020,139340241,4
2020,139340792,5
2020,139340814,4
2020,139502241,5
2020,139507936,5
2020,139507963,4
2020,139508319,5
2020,139504183,5
2020,139504616,3
2020,139509928,4
2020,139510913,5
2020,139510912,2
2020,139510945,5
2020,139513807,3
2020,139512867,5
2020,139512865,4
2020,139492453,5
2020,139492863,5
2020,139494252,5
2020,139494250,5
2020,139498122,5
2020,139498124,4
2020,139492131,5
2020,139492172,4
2020,139498172,4
2020,139498189,5
2020,139498435,6
2020,139499185,5
2020,139499696,4
2020,139500457,5
2020,139496864,4
2020,139496899,4
2020,139501669,4
2020,139497740,5
2020,139501879,5
2020,139502589,5
2020,139502267,4
2020,139503435,5
2020,139503439,5
2020,139503446,4
2020,139503456,4
2020,139503721,4
2020,139508017,5
2020,139503848,5
2020,139504209,4
2020,139508370,4
2020,139504226,5
2020,139508547,4
2020,139508588,6
2020,139508634,5
2020,139504540,5
2020,139504546,4
2020,139508825,4
2020,139509172,4
2020,139509223,4
2020,139509321,5
2020,139505198,4
2020,139509340,4
2020,139509379,5
2020,139505372,4
2020,139509556,5
2020,139509564,5
2020,139509639,5
2020,139505506,5
2020,139505464,5
2020,139505480,5
2020,139505481,5
2020,139509684,5
2020,139505575,5
2020,139505642,5
2020,139505644,5
2020,139509883,5
2020,139510014,5
2020,139505914,5
2020,139505911,5
2020,139510026,5
2020,139505923,4
2020,139510085,4
2020,139506066,5
2020,139510439,4
2020,139506419,7
2020,139510590,2
2020,139506787,4
2020,139507143,5
2020,139511244,5
2020,139507258,5
2020,139507549,4
2020,139511635,5
2020,139512936,4
2020,139513447,5
2020,139513503,5
2020,139512441,5
2020,139512439,5
2020,139512488,4
2020,139513588,5
2020,139517929,2
2020,139518416,4
2020,139514562,4
2020,139518550,4
2020,139447559,4
2020,139447701,4
2020,139453243,4
2020,139453766,5
2020,139454008,2
2020,139448843,4
2020,139454192,4
2020,139454290,5
2020,139454626,4
2020,139449367,4
2020,139454958,4
2020,139450096,4
2020,139450428,4
2020,139450472,5
2020,139456571,4
2020,139456703,5
2020,139456799,5
2020,139457143,4
2020,139457177,4
2020,139457374,5
2020,139457406,5
2020,139457673,5
2020,139457776,4
2020,139451523,5
2020,139457839,4
2020,139452005,5
2020,139458520,5
2020,139458667,5
2020,139452265,5
2020,139459073,5
2020,139459309,5
2020,139459549,4
2020,139487331,4
2020,139487749,4
2020,139490890,4
2020,139490896,4
2020,139491270,5
2020,139491545,5
2020,139491598,5
2020,139491655,4
2020,139491870,5
2020,139491929,5
2020,139493740,4
2020,139493754,5
2020,139493758,5
2020,139493747,5
2020,139491992,4
2020,139492011,5
2020,139492015,4
2020,139493803,5
2020,139492107,4
2020,139493864,5
2020,139492148,4
2020,139493923,4
2020,139493955,5
2020,139492280,4
2020,139492277,4
2020,139492361,4
2020,139492458,4
2020,139492479,5
2020,139492476,5
2020,139492489,5
2020,139492493,5
2020,139492534,5
2020,139492622,4
2020,139492674,5
2020,139494187,5
2020,139492805,5
2020,139492811,4
2020,139492845,5
2020,139494255,4
2020,139497984,5
2020,139498119,5
2020,139498148,4
2020,139494605,4
2020,139494618,4
2020,139494651,5
2020,139498391,5
2020,139494820,4
2020,139494836,4
2020,139494874,4
2020,139495031,4
2020,139495070,4
2020,139498815,4
2020,139495105,4
2020,139495148,4
2020,139495160,4
2020,139495165,4
2020,139495173,5
2020,139498917,5
2020,139495272,4
2020,139499077,5
2020,139499136,5
2020,139499153,4
2020,139499217,4
2020,139495514,5
2020,139499674,4
2020,139495726,5
2020,139495722,4
2020,139499769,4
2020,139495871,5
2020,139500128,5
2020,139496248,4
2020,139496293,4
2020,139500500,4
2020,139496482,6
2020,139496507,5
2020,139500669,4
2020,139500677,5
2020,139500821,5
2020,139496728,4
2020,139500973,4
2020,139496952,4
2020,139501057,4
2020,139501055,5
2020,139501069,5
2020,139496982,5
2020,139496976,5
2020,139497049,4
2020,139501235,4
2020,139506144,5
2020,139506170,4
2020,139510423,4
2020,139510358,4
2020,139506371,4
2020,139272448,4
2020,139273663,4
2020,139272485,4
2020,139272505,3
2020,139279033,5
2020,139277133,4
2020,139277138,5
2020,139281059,5
2020,139283103,4
2020,139282190,5
2020,139284455,4
2020,139284673,5
2020,139287937,4
2020,139292995,4
2020,139294394,5
2020,139292755,4
2020,139298093,5
2020,139298099,5
2020,139478179,4
2020,139483460,4
2020,139483640,4
2020,139483774,4
2020,139482278,5
2020,139487967,4
2020,139488696,3
2020,139488696,6
2020,139486554,4
2020,139489378,5
2020,139510814,5
2020,139506747,4
2020,139506799,4
2020,139507072,4
2020,139507144,4
2020,139511222,5
2020,139507579,5
2020,139507608,4
2020,139511731,5
2020,139511735,5
2020,139513210,4
2020,139512198,5
2020,139513319,4
2020,139512433,5
2020,139512513,4
2020,139512526,5
2020,139513612,4
2020,139513620,5
2020,139512567,5
2020,139512576,6
2020,139512576,3
2020,139512599,4
2020,139512798,4
2020,139512795,4
2020,139512874,5
2020,139517913,5
2020,139514213,5
2020,139518056,5
2020,139514357,4
2020,139518214,4
2020,139518401,4
2020,139514592,4
2020,139269526,5
2020,139272932,5
2020,139272588,4
2020,139276114,4
2020,139279867,4
2020,139281265,4
2020,139283749,4
2020,139281787,5
2020,139284207,4
2020,139293056,4
2020,139294064,5
2020,139296114,4
2020,139271694,5
2020,139273814,5
2020,139275109,4
2020,139279056,4
2020,139275679,5
2020,139275909,4
2020,139275914,4
2020,139277101,5
2020,139283888,5
2020,139287710,5
2020,139287707,5
2020,139295333,5
2020,139297983,5
2020,139295970,4
2020,139296052,4
2020,139304672,5
2020,139302434,5
2020,139305149,5
2020,139305148,4
2020,139307959,5
2020,141287800,5
2020,141298054,4
2020,141294168,4
2020,141295120,5
2020,141300114,4
2020,141295975,5
2020,141300288,5
2020,141300605,4
2020,141297436,4
2020,141302915,5
2020,141303084,4
2020,141304941,4
2020,141305634,4
2020,141305624,5
2020,141309833,5
2020,141310117,4
2020,141310190,4
2020,141311156,5
2020,141306791,4
2020,141306939,5
2020,141311811,4
2020,141312131,4
2020,141307421,4
2020,141307422,4
2020,141287618,5
2020,141293087,5
2020,141293600,5
2020,141294086,2
2020,141294220,4
2020,141294810,4
2020,141300521,5
2020,141301036,3
2020,141301410,4
2020,141301576,4
2020,141301581,5
2020,141304301,5
2020,141304984,5
2020,141308916,4
2020,141309282,5
2020,141305485,4
2020,141305585,4
2020,141305680,5
2020,141310288,4
2020,141310479,4
2020,141306485,4
2020,141311126,4
2020,141306698,5
2020,141312071,4
2020,141312101,5
2020,141307218,2
2020,141312102,4
2020,141307218,6
2020,141307223,4
2020,141312108,5
2020,141307345,5
2020,141298672,6
2020,141294389,4
2020,141294484,4
2020,141298905,4
2020,141298902,4
2020,141295929,4
2020,141296190,5
2020,141300554,5
2020,141297258,4
2020,141297494,4
2020,141302014,2
2020,141302014,4
2020,141307951,4
2020,141308660,3
2020,141305112,5
2020,141309156,5
2020,141309412,5
2020,141309422,4
2020,141309503,4
2020,141309507,4
2020,141305506,5
2020,141309712,4
2020,141309889,4
2020,141305699,5
2020,141310229,4
2020,141310891,4
2020,141311148,4
2020,141306705,4
2020,141311799,4
2020,141311843,4
2020,141312025,5
2020,139582818,5
2020,139582576,5
2020,139587512,5
2020,139592938,4
2020,139589127,4
2020,139589272,4
2020,139589457,4
2020,139589454,5
2020,139593705,4
2020,139593788,4
2020,139596169,4
2020,139591566,4
2020,139596683,5
2020,139592198,4
2020,139602947,5
2020,139598133,5
2020,139598139,5
2020,139599021,4
2020,139599071,4
2020,139599370,5
2020,139599374,5
2020,139605009,5
2020,139605081,5
2020,139605603,5
2020,139605931,4
2020,139606088,4
2020,139600773,4
2020,139600813,5
2020,139606233,3
2020,139600892,4
2020,139601700,5
2020,139607052,4
2020,139602254,1
2020,139607741,4
2020,139602491,4
2020,139607840,4
2020,139602564,5
2020,139607911,5
2020,139602622,5
2020,139602839,5
2020,139608292,4
2020,139608384,5
2020,139613186,5
2020,139613778,5
2020,139608927,5
2020,139613775,5
2020,139613771,5
2020,139609183,4
2020,139614104,2
2020,139609318,5
2020,139614243,5
2020,139609531,4
2020,139614639,5
2020,139609833,4
2020,139615025,4
2020,139615112,4
2020,139610208,5
2020,139610287,5
2020,139610591,4
2020,139610603,5
2020,139615645,5
2020,139615812,4
2020,139615983,4
2020,139611211,5
2020,139616281,5
2020,139616359,4
2020,139611427,5
2020,139611478,4
2020,139611487,5
2020,139611491,5
2020,139616621,4
2020,139611641,4
2020,139616811,4
2020,139611899,4
2020,139611932,4
2020,139611932,6
2020,139616990,5
2020,139612028,5
2020,139612030,5
2020,139617002,4
2020,139612096,5
2020,139612131,4
2020,139617179,5
2020,139617244,3
2020,139612679,4
2020,139617751,5
2020,139612727,5
2020,139623002,4
2020,139623006,4
2020,139618062,5
2020,139623103,4
2020,139618366,5
2020,139623416,5
2020,139618466,4
2020,139623428,5
2020,139618474,4
2020,139623479,4
2020,139618517,5
2020,139618798,5
2020,139623883,5
2020,139618939,5
2020,141293443,5
2020,141293728,5
2020,141298440,5
2020,141294085,5
2020,141294100,6
2020,141294263,5
2020,141299014,5
2020,141295850,5
2020,141295914,5
2020,141301569,4
2020,141297382,1
2020,141297399,4
2020,141303155,5
2020,141303156,5
2020,141303157,5
2020,141303170,8
2020,141303170,6
2020,141302340,5
2020,141303431,4
2020,141302735,5
2020,141308088,5
2020,141308124,5
2020,141308336,6
2020,141308673,5
2020,141308726,4
2020,141309100,3
2020,141305636,4
2020,141310015,4
2020,141310278,4
2020,141310553,5
2020,141310573,5
2020,141311319,5
2020,141306801,4
2020,141307049,5
2020,139273374,4
2020,139272406,4
2020,139275224,4
2020,139279750,4
2020,139276524,5
2020,139276963,5
2020,139281008,4
2020,139283071,4
2020,139281293,5
2020,139283349,5
2020,139285233,4
2020,139293298,4
2020,139291443,5
2020,139291907,5
2020,139292254,5
2020,139295226,4
2020,139295880,5
2020,139302200,1
2020,139304689,5
2020,139305038,5
2020,139302603,4
2020,139302790,4
2020,139307920,4
2020,139305436,5
2020,139308132,2
2020,139305654,5
2020,139308132,4
2020,139305904,4
2020,139306169,1
2020,139306169,4
2020,139306325,4
2020,139306496,5
2020,139308869,4
2020,139307065,5
2020,139309295,4
2020,139307430,4
2020,139309770,5
2020,139310025,4
2020,139310168,5
2020,139310298,5
2020,139491536,4
2020,139493621,8
2020,139493815,5
2020,139492039,5
2020,139492474,5
2020,139492492,5
2020,139492652,4
2020,139494158,5
2020,139492709,5
2020,139492778,5
2020,139494297,4
2020,139498312,4
2020,139498495,5
2020,139498641,4
2020,139494979,6
2020,139499613,4
2020,139499661,5
2020,139499657,5
2020,139499655,5
2020,139495707,4
2020,139496129,3
2020,139500389,5
2020,139496315,4
2020,139496313,4
2020,139501976,4
2020,139503082,1
2020,139504377,4
2020,139509875,5
2020,139510399,5
2020,139511375,4
2020,139511596,5
2020,139511851,5
2020,139512115,4
2020,139401389,5
2020,139397780,4
2020,139403243,4
2020,139404665,4
2020,139408168,4
2020,139411798,5
2020,139413156,5
2020,139413995,4
2020,139278923,5
2020,139277525,5
2020,139281550,5
2020,139284209,4
2020,139289894,5
2020,139293620,5
2020,139291766,4
2020,139291967,5
2020,139295373,5
2020,139295415,4
2020,139292625,5
2020,139295929,5
2020,139302495,4
2020,139302504,5
2020,139302765,5
2020,139302768,5
2020,139308390,4
2020,139308553,1
2020,139308766,5
2020,139308836,5
2020,139306855,5
2020,139306954,4
2020,139307108,5
2020,139307238,5
2020,139309853,5
2020,139307769,5
2020,139309928,4
2020,139307818,5
2020,139313073,4
2020,139313075,4
2020,139313186,4
2020,139586994,4
2020,139587652,5
2020,139588809,5
2020,139588836,4
2020,139593541,4
2020,139593770,5
2020,139594598,4
2020,139591303,4
2020,139596004,4
2020,139591510,5
2020,139596161,5
2020,139592654,4
2020,139887652,4
2020,139887666,4
2020,139887741,5
2020,139892147,4
2020,139893385,4
2020,139893905,4
2020,139897917,5
2020,139894301,4
2020,139898460,2
2020,139898460,1
2020,139898542,4
2020,139895200,5
2020,139899473,4
2020,139900045,5
2020,139900831,4
2020,139273655,4
2020,139272536,5
2020,139272540,5
2020,139279031,4
2020,139275449,4
2020,139279550,4
2020,139276468,4
2020,139280379,5
2020,139277194,5
2020,139277190,4
2020,139280716,5
2020,139281534,4
2020,139281902,5
2020,139286127,4
2020,139290231,4
2020,139295079,4
2020,139304607,4
2020,139302223,5
2020,139304898,4
2020,139304961,5
2020,139302579,5
2020,139305042,4
2020,139302596,5
2020,139305180,4
2020,139307916,6
2020,139305625,5
2020,139308133,5
2020,139308348,4
2020,139308364,5
2020,139308394,4
2020,139308391,4
2020,139308421,5
2020,139308467,5
2020,139308486,4
2020,139308548,4
2020,139306322,5
2020,139308734,5
2020,139306792,4
2020,139307289,5
2020,139307418,4
2020,139307433,5
2020,139309758,4
2020,139309756,4
2020,139310180,5
2020,139313200,5
2020,139313245,4
2020,139313242,4
2020,139491795,5
2020,139491816,5
2020,139491814,5
2020,139493919,4
2020,139492407,5
2020,139492581,5
2020,139494739,4
2020,139495623,5
2020,139499776,5
2020,139500168,4
2020,139500169,5
2020,139496296,4
2020,139496430,4
2020,139500824,4
2020,139502929,4
2020,139503089,4
2020,139508124,5
2020,139505038,5
2020,139505156,5
2020,139509491,5
2020,139505936,5
2020,139510500,6
2020,139510500,4
2020,139511210,4
2020,139511747,5
2020,139507879,4
2020,139507892,4
2020,139507893,4
2020,139511881,5
2020,139890943,4
2020,139891742,4
2020,139892977,2
2020,139893437,5
2020,139892637,4
2020,139893829,5
2020,139897966,5
2020,139899592,5
2020,139896634,5
2020,145185954,4
2020,145181960,4
2020,145185953,4
2020,145181962,4
2020,145186035,4
2020,145186137,5
2020,145182197,4
2020,145182200,5
2020,146998538,5
2020,145182637,4
2020,145186806,4
2020,145186922,4
2020,145182807,4
2020,145182812,5
2020,145187176,5
2020,145187273,4
2020,145187382,5
2020,145187379,4
2020,146996057,5
2020,146996118,4
2020,145187771,4
2020,145192908,4
2020,146998686,5
2020,145193687,5
2020,146996125,4
2020,145194524,5
2020,145190039,5
2020,145190041,5
2020,145190073,5
2020,145190111,5
2020,145190137,5
2020,145194732,5
2020,145190329,4
2020,145190342,4
2020,145190340,4
2020,145195494,4
2020,145196471,4
2020,145196472,5
2020,145196627,5
2020,145191671,4
2020,145196809,4
2020,145191806,4
2020,146998747,5
2020,146996151,5
2020,146996166,4
2020,145197049,4
2020,145191991,5
2020,145197126,4
2020,146996209,5
2020,145197293,5
2020,146996234,6
2020,146998927,5
2020,146996395,5
2020,146996429,5
2020,146999166,5
2020,146996431,5
2020,146999207,4
2020,146996455,5
2020,146996458,4
2020,146996632,4
2020,146996628,4
2020,146999546,4
2020,146999545,4
2020,146996736,4
2020,146999884,5
2020,146996897,5
2020,146999945,4
2020,146999976,5
2020,147000009,5
2020,145178901,4
2020,145179228,5
2020,145183342,5
2020,145184759,4
2020,145184760,5
2020,145181025,5
2020,145184912,5
2020,145184909,5
2020,145184914,5
2020,145181122,5
2020,145181465,4
2020,145185437,5
2020,145182521,3
2020,145188414,4
2020,145187827,4
2020,145193029,5
2020,145189141,4
2020,145189159,5
2020,145193890,5
2020,145194633,7
2020,145190887,5
2020,145191242,5
2020,145191683,5
2020,145197296,5
2020,145197299,5
2020,145197298,5
2020,145197327,4
2020,145197381,5
2020,145178112,4
2020,145178112,1
2020,145178355,5
2020,145178891,4
2020,145179062,4
2020,145177397,4
2020,145179349,5
2020,145177787,5
2020,145179613,5
2020,145179612,5
2020,145179737,4
2020,145184174,5
2020,145180538,5
2020,145184289,4
2020,145180635,5
2020,145184737,5
2020,145181052,5
2020,145184933,4
2020,145181248,4
2020,145185259,5
2020,145181419,4
2020,145185290,5
2020,145185310,5
2020,145181476,4
2020,145185332,5
2020,145185340,4
2020,145181536,5
2020,145185392,6
2020,145181605,4
2020,145181837,4
2020,145185861,4
2020,145186365,5
2020,145186454,4
2020,145187030,5
2020,145187055,5
2020,145188239,4
2020,145187449,5
2020,145188396,4
2020,145187835,4
2020,145189068,5
2020,145193492,4
2020,145189138,5
2020,145189223,1
2020,145189223,2
2020,145193643,5
2020,145193640,5
2020,145193646,5
2020,145193644,5
2020,145193642,5
2020,145189181,5
2020,145193641,5
2020,145189183,5
2020,145193744,5
2020,145193835,5
2020,145189577,5
2020,145194288,5
2020,145190167,5
2020,145195028,5
2020,145195262,4
2020,145190607,4
2020,145190815,4
2020,145190880,4
2020,145190938,4
2020,145195692,5
2020,145190980,5
2020,145195906,5
2020,145191144,5
2020,145195972,5
2020,145195987,4
2020,145196514,4
2020,145191690,5
2020,143700546,5
2020,143692060,5
2020,143701360,4
2020,143701729,4
2020,143703205,5
2020,143701816,5
2020,143702494,4
2020,143704089,5
2020,143704184,4
2020,143707950,4
2020,143707938,4
2020,143704711,4
2020,143710297,5
2020,143700557,4
2020,143700705,4
2020,143701807,5
2020,143701810,5
2020,143701830,5
2020,143702628,5
2020,143703961,5
2020,143702893,5
2020,143708225,5
2020,143704536,5
2020,143708446,5
2020,143708874,5
2020,143708867,5
2020,145176779,4
2020,145178707,5
2020,145179555,4
2020,145183280,4
2020,145180082,5
2020,145180214,4
2020,145180601,4
2020,145181101,5
2020,145185381,4
2020,145182195,4
2020,145186337,4
2020,145182866,4
2020,145187248,4
2020,145193805,3
2020,145193805,4
2020,145189799,4
2020,145194326,4
2020,145189806,4
2020,145195418,5
2020,145190742,5
2020,145191511,5
2020,145191572,5
2020,145191590,5
2020,145178005,5
2020,145178028,5
2020,145176213,4
2020,145176239,5
2020,145176258,5
2020,145178266,5
2020,145176465,5
2020,145178264,4
2020,145176475,4
2020,145178536,5
2020,145177214,5
2020,145177228,5
2020,145177253,5
2020,145177271,4
2020,145179242,5
2020,145177615,4
2020,145183066,5
2020,145183194,5
2020,145179722,5
2020,145179872,4
2020,145179989,6
2020,145183463,6
2020,145180603,5
2020,145184308,4
2020,145184543,5
2020,145184544,5
2020,145184880,4
2020,145185024,5
2020,145181394,4
2020,145185342,5
2020,145185571,4
2020,145181656,4
2020,145181918,4
2020,145185994,4
2020,145186059,5
2020,145182057,5
2020,145186069,4
2020,145182071,4
2020,145182171,5
2020,145182210,5
2020,145182456,4
2020,145186595,4
2020,145182726,4
2020,145182887,4
2020,145187416,4
2020,145188338,5
2020,145176243,3
2020,145178102,4
2020,145178248,5
2020,145176424,5
2020,145176835,4
2020,145178903,5
2020,145179348,5
2020,145179433,4
2020,145177813,4
2020,145183028,5
2020,145183069,4
2020,145179753,5
2020,145179755,5
2020,145180897,1
2020,145181017,5
2020,145181306,4
2020,145181348,4
2020,145181441,5
2020,145185301,4
2020,145185311,5
2020,145185410,4
2020,145182831,5
2020,145188016,5
2020,145187139,4
2020,145188233,5
2020,145188459,4
2020,145193683,5
2020,145193747,5
2020,145189313,4
2020,145189330,4
2020,145189361,5
2020,145193789,4
2020,145189388,4
2020,145189526,5
2020,145189837,4
2020,145189914,5
2020,145190702,5
2020,145191592,4
2020,145191603,4
2020,143699430,4
2020,143691675,5
2020,143700522,4
2020,143692394,5
2020,143692401,4
2020,143701079,4
2020,143701937,4
2020,143702544,5
2020,143702748,4
2020,143708053,4
2020,143704341,5
2020,143704420,4
2020,143708448,5
2020,143704672,5
2020,143705253,4
2020,143710448,5
2020,143706200,5
2020,143710492,5
2020,143706221,5
2020,143706229,5
2020,143701875,4
2020,143703506,4
2020,143702185,5
2020,143707981,4
2020,143704418,6
2020,143709460,4
2020,143710302,4
2020,143706135,5
2020,143706238,5
2020,143706298,5
2020,145197252,4
2020,145178466,1
2020,145178650,4
2020,145178906,5
2020,145177254,4
2020,145177311,5
2020,145178983,5
2020,145179070,5
2020,145179759,5
2020,145179791,4
2020,145184696,4
2020,145181815,5
2020,145182220,5
2020,145182218,1
2020,145182219,5
2020,145182240,5
2020,145186936,4
2020,145186956,4
2020,145182858,4
2020,145187438,5
2020,145193017,5
2020,145189434,4
2020,145189617,5
2020,145194575,4
2020,145194900,5
2020,145196222,1
2020,145191687,5
2020,145196728,4
2020,145196732,4
2020,145191725,5
2020,145191760,4
2020,145196811,4
2020,145192120,5
2020,145192257,5
2020,145192256,5
2020,145176054,5
2020,145176117,4
2020,145176189,4
2020,145178049,4
2020,145176298,6
2020,145176307,3
2020,145176310,5
2020,145176330,5
2020,145178253,5
2020,145176455,5
2020,145178291,4
2020,145176519,4
2020,145176593,4
2020,145176755,4
2020,145178474,1
2020,145178543,4
2020,145176850,5
2020,145176932,5
2020,145178735,4
2020,145178811,5
2020,145178841,5
2020,145177125,5
2020,145178879,4
2020,145178882,5
2020,145178926,4
2020,145178951,5
2020,143700681,5
2020,143702266,4
2020,143702591,5
2020,143702737,5
2020,143702896,4
2020,143708043,5
2020,143708048,4
2020,143708987,5
2020,143705144,4
2020,143709270,5
2020,143709320,5
2020,143709389,4
2020,143705433,5
2020,143705633,4
2020,143709948,5
2020,143708244,4
2020,143708339,4
2020,143704844,4
2020,143710592,5
2020,145178947,4
2020,145177279,4
2020,145178959,4
2020,145177298,5
2020,145177295,5
2020,145177398,5
2020,145177402,3
2020,145177430,5
2020,145177488,5
2020,145179201,5
2020,145179199,5
2020,145179217,4
2020,145179360,4
2020,145179366,4
2020,145177824,5
2020,145179505,5
2020,145182930,5
2020,145183036,6
2020,145183074,5
2020,145183040,6
2020,145179559,4
2020,145179619,5
2020,145179635,5
2020,145179684,4
2020,145179693,5
2020,145183180,4
2020,145179804,3
2020,145179804,6
2020,145179804,1
2020,145179828,5
2020,145183419,5
2020,145180007,5
2020,145183837,4
2020,145180342,4
2020,145180403,4
2020,145184204,5
2020,145180532,5
2020,145184261,4
2020,145180573,4
2020,145180619,4
2020,145180703,5
2020,145184398,4
2020,145184431,4
2020,145184448,4
2020,145180745,4
2020,145180836,4
2020,145184561,3
2020,145180869,4
2020,145184608,6
2020,145184688,5
2020,145180957,4
2020,145180984,5
2020,145181012,5
2020,145181028,2
2020,145181028,1
2020,145184840,5
2020,145181120,5
2020,145184977,5
2020,145181172,5
2020,145185031,5
2020,145181301,5
2020,145181316,4
2020,145185136,5
2020,145185137,5
2020,145181330,5
2020,145185241,5
2020,145181421,4
2020,145185257,4
2020,145185306,4
2020,145181508,5
2020,145185368,5
2020,145185416,5
2020,145181565,5
2020,145185434,4
2020,145181587,4
2020,145185472,4
2020,145185473,4
2020,145185474,4
2020,145185470,4
2020,145181650,4
2020,145181699,4
2020,145181752,5
2020,145181769,4
2020,145185763,4
2020,145185769,4
2020,145185823,4
2020,145185824,4
2020,145185829,5
2020,145181910,4
2020,145181931,4
2020,145181981,4
2020,145186012,4
2020,145186031,4
2020,145182092,4
2020,145182106,5
2020,145186128,4
2020,145182135,5
2020,145182190,4
2020,145182193,4
2020,145182216,5
2020,145182285,4
2020,145182332,5
2020,145182424,5
2020,145186422,4
2020,145186483,4
2020,145186496,4
2020,145186585,5
2020,145186604,5
2020,145186631,4
2020,145182661,4
2020,145186701,5
2020,145182689,4
2020,145186840,5
2020,145186987,1
2020,145187142,5
2020,145187199,5
2020,145187240,4
