"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,39209884,1,39438660
2020,39214604,1,39438676
2020,39214668,1,39440173
2020,39210234,1,39440424
2020,39210283,1,39439046
2020,39214956,1,39440466
2020,39210290,1,39440467
2020,39210346,1,39440522
2020,39215040,1,39440570
2020,39215087,1,39440622
2020,39210541,1,39439287
2020,39215222,1,39439301
2020,39210547,1,39439295
2020,39210569,1,39440763
2020,39210586,1,39439339
2020,39215272,1,39439358
2020,39210820,1,39439589
2020,39211108,1,39439869
2020,39216365,1,39445296
2020,39216366,1,39441908
2020,39216703,1,39445566
2020,39212079,1,39445814
2020,39217408,1,39442931
2020,39212420,1,39446171
2020,39217445,1,39442969
2020,39217451,1,39442974
2020,39217456,1,39442982
2020,39212435,1,39446185
2020,39212442,1,39446194
2020,39217460,1,39446192
2020,39212457,1,39446210
2020,39217482,1,39443005
2020,39212469,1,39446220
2020,39212505,1,39446256
2020,39212551,1,39446303
2020,39220750,1,39451241
2020,39220772,1,39451262
2020,39225662,1,39451289
2020,39220809,1,39451298
2020,39225676,1,39451303
2020,39220829,1,39451321
2020,39220841,1,39449497
2020,39225715,3,39449517
2020,39225716,1,39449518
2020,39220890,1,39451378
2020,39225739,1,39451380
2020,39220893,1,39451382
2020,39216111,1,39441649
2020,39211362,1,39445101
2020,39211363,1,39445102
2020,39216122,1,39445104
2020,39216126,1,39441663
2020,39216131,1,39441666
2020,39216130,1,39445111
2020,39211457,1,39445208
2020,39216143,1,39441676
2020,39216180,1,39441709
2020,39216219,1,39441744
2020,39216217,1,39445174
2020,39216215,1,39441741
2020,39211433,1,39441757
2020,39211439,1,39441766
2020,39211466,1,39441798
2020,39216278,1,39445222
2020,39211475,1,39441805
2020,39216300,1,39441835
2020,39216305,1,39441842
2020,39216338,1,39441877
2020,39211538,1,39441882
2020,39211589,1,39441936
2020,39211593,1,39441943
2020,39216407,1,39441952
2020,39216598,1,39442122
2020,39216673,1,39445537
2020,39216676,1,39442212
2020,39211886,1,39442326
2020,39211893,1,39445625
2020,39216794,1,39442339
2020,39216795,1,39442340
2020,39216830,1,39445646
2020,39216916,1,39445718
2020,39211998,1,39445739
2020,39216974,1,39445783
2020,39212062,1,39442527
2020,39217045,1,39442582
2020,39212111,1,39442594
2020,39217048,1,39442584
2020,39217061,1,39442596
2020,39217073,1,39442603
2020,39217075,1,39442607
2020,39217069,7,39445858
2020,39217103,1,39442630
2020,39217104,1,39442631
2020,39217105,1,39442632
2020,39212158,1,39445911
2020,39212166,1,39445917
2020,39217146,1,39442671
2020,39217147,1,39442672
2020,39212179,1,39445930
2020,39212185,1,39445936
2020,39212198,1,39445951
2020,39217188,1,39442709
2020,39212203,1,39442715
2020,39217198,1,39442720
2020,39217227,1,39442748
2020,39217222,1,39445992
2020,39212242,1,39442753
2020,39217237,1,39446000
2020,39217245,1,39442765
2020,39217250,7,39442770
2020,39217255,1,39446010
2020,39217277,1,39442809
2020,39212297,1,39446042
2020,39217307,1,39442842
2020,39217333,1,39442866
2020,39217335,7,39442868
2020,39212324,1,39446069
2020,39217353,1,39442889
2020,39212355,1,39442896
2020,39217360,7,39442894
2020,39205785,1,39431294
2020,39201477,1,39431321
2020,39201737,1,39431557
2020,39202299,1,39431980
2020,39202412,1,39436194
2020,39207125,7,39436561
2020,39202878,1,39436658
2020,39207348,1,39432828
2020,39202989,1,39432860
2020,39203029,1,39436825
2020,39203046,1,39436849
2020,39209595,1,39438376
2020,39217596,1,39443119
2020,39212539,1,39446292
2020,39217579,1,39446297
2020,39212576,1,39446331
2020,39212560,1,39443127
2020,39217617,1,39443128
2020,39212677,1,39443256
2020,39217739,1,39443257
2020,39212688,1,39446447
2020,39217758,1,39443277
2020,39217898,1,39443421
2020,39212891,2,39446649
2020,39212892,7,39443482
2020,39212908,1,39443501
2020,39212919,1,39446677
2020,39212945,1,39446708
2020,39218022,1,39443536
2020,39212957,1,39446717
2020,39212959,1,39443556
2020,39212975,1,39446734
2020,39212675,1,39446434
2020,39218668,7,39444194
2020,39218794,1,39444321
2020,39219282,1,39444781
2020,39214085,1,39444828
2020,39214203,1,39449949
2020,39219486,1,39448021
2020,39214244,1,39449996
2020,39205875,1,39435282
2020,39205900,7,39431409
2020,39206042,1,39435484
2020,39202210,7,39435984
2020,39206487,1,39431969
2020,39202405,1,39436190
2020,39202672,1,39436443
2020,39203410,1,39437192
2020,39208190,1,39433686
2020,39203699,1,39437475
2020,39208229,1,39437477
2020,39204452,1,39434663
2020,39209710,1,39438502
2020,39209431,1,39434912
2020,39210240,1,39439008
2020,39214945,1,39440452
2020,39210363,1,39439106
2020,39210399,1,39439139
2020,39210441,1,39439178
2020,39215247,1,39440768
2020,39211115,1,39441368
2020,39211340,1,39441612
2020,39211355,1,39441643
2020,39216159,1,39445128
2020,39211392,1,39441696
2020,39211496,1,39445239
2020,39216315,1,39441856
2020,39201092,1,39430963
2020,39201103,1,39429839
2020,39201106,1,39429843
2020,39201457,1,39435204
2020,39201473,1,39431314
2020,39205889,7,39431396
2020,39205910,1,39435317
2020,39205911,1,39431418
2020,39206024,1,39435475
2020,39206427,1,39431917
2020,39209535,1,39438325
2020,39210069,1,39440268
2020,39214848,1,39438916
2020,39210156,1,39440354
2020,39210294,1,39439055
2020,39214972,1,39440485
2020,39214996,1,39439093
2020,39210444,1,39439182
2020,39210552,1,39439302
2020,39210553,1,39439303
2020,39210570,8,39439323
2020,39210594,1,39439346
2020,39210610,1,39439364
2020,39215290,1,39440804
2020,39215864,1,39441379
2020,39211334,1,39441603
2020,39216138,1,39445115
2020,39211372,1,39441671
2020,39216144,1,39441677
2020,39204451,1,39434662
2020,39209536,1,39434744
2020,39209840,1,39440043
2020,39214610,1,39438678
2020,39209904,1,39438677
2020,39210152,1,39438919
2020,39210161,1,39438927
2020,39210267,1,39440453
2020,39215038,3,39439129
2020,39210534,1,39440728
2020,39215874,1,39441388
2020,39211154,1,39439909
2020,39215906,1,39441432
2020,39211200,1,39441458
2020,39215989,1,39441525
2020,39216026,1,39441563
2020,39216055,1,39445062
2020,39216137,1,39441670
2020,39216216,1,39441742
2020,39216295,1,39441823
2020,39211523,1,39441865
2020,39211563,1,39445299
2020,39216741,1,39442279
2020,39211845,1,39442281
2020,39216817,1,39445639
2020,39216872,1,39445681
2020,39217040,1,39445844
2020,39212106,1,39445845
2020,39217041,1,39442579
2020,39212145,1,39442626
2020,39212199,1,39445953
2020,39217192,1,39442714
2020,39217232,1,39442751
2020,39217422,1,39442950
2020,39213332,1,39447089
2020,39218446,3,39443969
2020,39218495,1,39444021
2020,39213498,1,39447263
2020,39213533,1,39444169
2020,39213536,1,39447299
2020,39218670,8,39444198
2020,39218722,1,39444249
2020,39218748,1,39444275
2020,39218762,1,39444287
2020,39205815,1,39431317
2020,39205854,1,39435263
2020,39201532,7,39435284
2020,39201677,7,39435436
2020,39201738,1,39435504
2020,39206375,6,39435941
2020,39218793,1,39444320
2020,39218890,1,39444410
2020,39213779,3,39447536
2020,39213797,1,39444475
2020,39213798,1,39447561
2020,39213824,1,39444502
2020,39213840,1,39444526
2020,39213919,1,39447687
2020,39219141,1,39444652
2020,39219171,1,39444681
2020,39219199,1,39444705
2020,39214009,1,39447786
2020,39219241,7,39444747
2020,39214134,1,39447918
2020,39214166,1,39444906
2020,39219407,1,39444908
2020,39214206,1,39447989
2020,39219451,1,39447987
2020,39219482,1,39449973
2020,39214228,1,39448020
2020,39219489,1,39449979
2020,39219515,1,39448046
2020,39219529,1,39450012
2020,39219550,1,39448077
2020,39214286,1,39448092
2020,39219597,1,39450072
2020,39205780,1,39431287
2020,39205793,1,39431299
2020,39206088,1,39431581
2020,39201891,1,39431616
2020,39201935,1,39435702
2020,39201934,1,39435700
2020,39202035,1,39431696
2020,39202303,1,39436082
2020,39202399,1,39436184
2020,39207292,1,39432776
2020,39207521,1,39436878
2020,39208202,1,39433698
2020,39208210,1,39433702
2020,39215721,1,39439767
2020,39215914,1,39439928
2020,39215928,1,39441457
2020,39211324,1,39441593
2020,39216076,1,39441613
2020,39211350,1,39441634
2020,39216271,1,39445218
2020,39216328,1,39445264
2020,39216344,1,39445274
2020,39211849,1,39442283
2020,39216759,1,39445596
2020,39218806,1,39447426
2020,39218830,1,39444352
2020,39219091,1,39444612
2020,39219059,1,39447634
2020,39219110,1,39447665
2020,39219138,1,39444650
2020,39219139,1,39444651
2020,39219151,1,39444662
2020,39213990,1,39444734
2020,39219244,1,39447781
2020,39219253,1,39447795
2020,39214049,1,39447830
2020,39214057,1,39444807
2020,39219372,3,39447910
2020,39219442,1,39447983
2020,39219441,8,39447980
2020,39214220,1,39448014
2020,39219470,1,39448009
2020,39221035,1,39449665
2020,39221064,1,39449694
2020,39225891,1,39449707
2020,39221091,1,39451563
2020,39221156,1,39451621
2020,39221177,1,39451646
2020,39221193,1,39451661
2020,39221246,1,39451704
2020,39221267,1,39451729
2020,39226038,1,39451727
2020,39221295,1,39449892
2020,39221304,1,39451759
2020,39221329,1,39451782
2020,39221365,1,39451820
2020,39771019,1,40077533
2020,39771013,1,40071183
2020,39771014,1,40071184
2020,39771015,1,40071185
2020,39776772,1,40071213
2020,39771051,1,40077557
2020,39771060,1,40071242
2020,39771099,1,40071294
2020,39776852,1,40071315
2020,39776947,1,40077695
2020,39776994,1,40077740
2020,39771315,1,40077781
2020,39777050,1,40077795
2020,39777061,1,40071555
2020,39777107,1,40077855
2020,39777106,4,40077854
2020,39777111,1,40071603
2020,39777114,1,40071608
2020,39777147,1,40071657
2020,39771513,1,40071729
2020,39771523,1,40077963
2020,39771590,1,40071804
2020,39777285,1,40071805
2020,39771598,1,40078029
2020,39771666,1,40078096
2020,39771702,1,40071914
2020,39771703,1,40071915
2020,39777496,1,40078235
2020,39777718,1,40072243
2020,39772212,1,40072471
2020,39772230,1,40072492
2020,39772227,1,40072488
2020,39777919,1,40078615
2020,39778047,1,40072661
2020,39772422,1,40072688
2020,39772501,1,40072758
2020,39778112,1,40078811
2020,39778113,1,40078813
2020,39778156,1,40078855
2020,39772787,1,40073046
2020,39772872,1,40073124
2020,39772883,1,40079102
2020,39772892,1,40073142
2020,39778459,1,40073211
2020,39778486,1,40079204
2020,39778494,1,40079213
2020,39778518,1,40079237
2020,39776784,1,40071230
2020,39771106,1,40071300
2020,39771118,1,40071313
2020,39776859,1,40071323
2020,39776879,1,40077629
2020,39776889,3,40071351
2020,39771165,1,40077656
2020,39776999,1,40077745
2020,39777053,1,40077801
2020,39771343,1,40071548
2020,39771342,1,40071547
2020,39771341,1,40077802
2020,39771397,1,40077858
2020,39777127,1,40077879
2020,39777255,1,40077991
2020,39771588,1,40071802
2020,39771636,1,40078065
2020,39771686,1,40078113
2020,39777385,1,40078127
2020,39771888,1,40072123
2020,39771897,1,40072133
2020,39777638,1,40078356
2020,39771952,1,40078386
2020,39777674,1,40072198
2020,39777731,1,40078441
2020,39777895,1,40078590
2020,39777952,1,40072569
2020,39778050,1,40078742
2020,39772814,1,40073074
2020,39772948,1,40073190
2020,39778469,3,40079184
2020,39778487,1,40079206
2020,39773030,1,40073268
2020,39778843,1,40079587
2020,39773232,1,40079617
2020,39778875,1,40079616
2020,39778929,1,40079669
2020,39778926,1,40079663
2020,39778964,1,40079696
2020,39773348,1,40079771
2020,39779058,1,40073599
2020,39779062,1,40079795
2020,39773454,1,40073677
2020,39773458,1,40073681
2020,39773457,1,40073680
2020,39276487,1,39497053
2020,39276604,1,39497154
2020,39274338,1,39497159
2020,39274469,1,39494821
2020,39276803,1,39497374
2020,39276842,1,39497416
2020,39277260,1,39497839
2020,39279842,1,39497869
2020,39279846,1,39500183
2020,39277348,1,39497939
2020,39277453,1,39498041
2020,39277471,1,39498062
2020,39277637,1,39500333
2020,39280021,1,39500358
2020,39278009,1,39498601
2020,39278028,1,39498620
2020,39278046,1,39500645
2020,39278084,1,39498678
2020,39280344,1,39500674
2020,39278240,1,39498843
2020,39280453,1,39500779
2020,39280450,1,39498861
2020,39280468,1,39500795
2020,39278528,1,39499115
2020,39280629,1,39499138
2020,39280667,1,39501009
2020,39280708,1,39501043
2020,39281061,1,39501400
2020,39279403,1,39501612
2020,39279404,1,39505012
2020,39279418,1,39505027
2020,39279486,1,39501647
2020,39281336,1,39501659
2020,39279496,1,39505101
2020,39279494,1,39501660
2020,39279498,1,39501661
2020,39279492,1,39501658
2020,39284585,1,39501702
2020,39281389,1,39505209
2020,39284628,1,39505235
2020,39284698,1,39505304
2020,39771073,1,40077575
2020,39776804,1,40077572
2020,39771093,1,40071285
2020,39776831,1,40071290
2020,39776848,6,40071308
2020,39776922,1,40077668
2020,39771198,1,40071402
2020,39771213,1,40071419
2020,39771282,1,40077742
2020,39777021,1,40071508
2020,39777036,1,40077785
2020,39777066,1,40077815
2020,39771367,7,40071574
2020,39771372,1,40071578
2020,39771373,7,40077831
2020,39777099,1,40077848
2020,39771394,1,40071600
2020,39771426,1,40071629
2020,39771492,1,40071707
2020,39777253,1,40077989
2020,41368522,1,41759047
2020,41368524,1,41761554
2020,39228363,1,39457189
2020,39224072,1,39454551
2020,39224101,1,39457221
2020,39228473,1,39457296
2020,39224166,1,39454649
2020,39228491,1,39454660
2020,39228551,1,39457371
2020,39228552,1,39457372
2020,39224227,1,39454712
2020,39228560,1,39457380
2020,39224243,1,39454729
2020,39228580,1,39457399
2020,39224328,1,39457491
2020,39224337,1,39454824
2020,39228681,1,39457499
2020,39224345,1,39457507
2020,39224340,1,39454829
2020,39224321,1,39454814
2020,39228679,1,39457497
2020,39228668,1,39457482
2020,39224320,1,39454812
2020,39228677,1,39457495
2020,39228647,1,39454788
2020,39228631,1,39457441
2020,39228636,1,39457443
2020,39228605,1,39454757
2020,39224268,1,39457424
2020,39224283,1,39457437
2020,39224288,1,39457455
2020,39224312,1,39457475
2020,39224323,1,39457484
2020,39228680,1,39457498
2020,39224304,1,39457464
2020,39224310,1,39454799
2020,39228621,1,39457430
2020,39228650,1,39457462
2020,39228699,1,39454840
2020,39224360,1,39454846
2020,40849304,1,41238440
2020,40849316,1,41234719
2020,40849317,1,41234720
2020,40851910,1,41234725
2020,40849325,1,41234728
2020,40851916,1,41238460
2020,40851924,1,41234746
2020,40849342,1,41238468
2020,40849355,1,41234760
2020,40851932,1,41234751
2020,40851936,1,41238479
2020,40849369,1,41234773
2020,40849365,1,41238493
2020,40849382,1,41234783
2020,40849381,1,41234782
2020,40851964,1,41238512
2020,40851969,1,41238517
2020,40849398,1,41238521
2020,40849401,1,41234800
2020,40849400,1,41234799
2020,40849402,1,41238525
2020,40849414,1,41234811
2020,40849413,1,41238535
2020,40849419,1,41238538
2020,40849431,1,41238548
2020,40849434,1,41234827
2020,40852000,1,41234835
2020,40852007,1,41238564
2020,40852015,1,41238576
2020,40849470,1,41234858
2020,40852016,1,41238579
2020,40852019,1,41238580
2020,40849480,1,41234869
2020,40849483,1,41234871
2020,40849487,1,41234875
2020,40849496,1,41238591
2020,40852027,1,41238590
2020,40852029,1,41238593
2020,40849501,1,41234888
2020,40849507,1,41238605
2020,40852050,1,41234900
2020,40854519,1,41234903
2020,40852058,1,41238620
2020,40852060,1,41234908
2020,40854525,1,41238627
2020,40854537,3,41234917
2020,40854539,1,41234918
2020,40852069,1,41238639
2020,40852072,1,41234928
2020,40852075,1,41238644
2020,40854555,1,41238649
2020,40854551,5,41238642
2020,40854550,1,41234933
2020,40854557,1,41238651
2020,39314806,1,39530424
2020,39314839,1,39530449
2020,39309889,1,39535265
2020,39309916,1,39535305
2020,39314871,1,39535295
2020,39314866,1,39530471
2020,39309931,1,39530482
2020,39309982,1,39530535
2020,39314965,1,39535392
2020,39314968,1,39530556
2020,39314990,1,39535417
2020,39314992,1,39535420
2020,39315023,1,39535452
2020,39315035,1,39530604
2020,39315053,1,39530623
2020,39310058,1,39530630
2020,39310063,1,39530636
2020,39315065,1,39530634
2020,39315070,1,39535479
2020,39310067,1,39535480
2020,39310074,1,39530651
2020,39310078,1,39530656
2020,39315102,1,39535507
2020,39315103,1,39535508
2020,39310083,2,39530662
2020,39315110,1,39535515
2020,39310084,1,39535516
2020,39315114,1,39535518
2020,39310086,1,39530666
2020,39315117,1,39535520
2020,39315120,1,39535523
2020,39310091,1,39530672
2020,39315122,1,39535525
2020,39315133,1,39535538
2020,39315141,1,39535546
2020,39315147,1,39530687
2020,39315149,1,39535553
2020,39315146,1,39535550
2020,39315143,22,39535548
2020,39315142,1,39535547
2020,39310118,1,39535566
2020,40849306,1,41238441
2020,40849327,1,41234730
2020,40851914,1,41238458
2020,40851921,7,41238464
2020,40851944,6,41238489
2020,40851948,1,41238491
2020,40849377,1,41238501
2020,40851973,1,41238523
2020,40849403,1,41238526
2020,40851989,1,41238540
2020,40849438,1,41234831
2020,40851998,3,41234830
2020,40849445,1,41238559
2020,40849441,1,41238555
2020,40852001,1,41234836
2020,40849447,1,41234839
2020,40849452,1,41238567
2020,40852010,1,41238569
2020,40849469,1,41234857
2020,40849473,1,41234860
2020,40849478,1,41234867
2020,40849488,1,41234877
2020,40849484,1,41234872
2020,40852026,1,41234879
2020,40849491,1,41238587
2020,40849493,1,41234881
2020,40852030,1,41234883
2020,40852034,1,41234886
2020,40849499,1,41238597
2020,40852041,1,41238607
2020,40854510,1,41234895
2020,40854512,1,41234896
2020,40852062,1,41238629
2020,40854535,1,41238634
2020,40854547,1,41234929
2020,40852084,1,41238654
2020,40852088,1,41238661
2020,40852089,1,41238659
2020,40852094,1,41239945
2020,40854587,1,41239967
2020,40854589,1,41238682
2020,40852122,1,41238688
2020,40854595,1,41239980
2020,40854602,1,41239987
2020,40852132,1,41239988
2020,40854603,1,41238699
2020,40852134,1,41238702
2020,40854610,1,41239995
2020,40854613,1,41240000
2020,40854612,1,41238713
2020,40852169,1,41240019
2020,40852174,1,41238744
2020,40852175,1,41238745
2020,40852180,1,41238754
2020,40854667,1,41238770
2020,40852189,1,41238765
2020,40854682,1,41238786
2020,40854687,1,41240054
2020,40854692,1,41238791
2020,40852219,1,41240071
2020,40852227,1,41240079
2020,40852230,1,41240080
2020,40852236,7,41238822
2020,40852242,1,41240093
2020,39205527,1,39431052
2020,39201350,1,39431160
2020,39201536,7,39431389
2020,39201543,5,39435295
2020,39201559,1,39435308
2020,39201919,1,39435686
2020,39206143,1,39435701
2020,39201955,1,39435720
2020,39201969,1,39435733
2020,39201970,1,39435735
2020,39201990,1,39435755
2020,39202024,1,39435786
2020,39202022,1,39431676
2020,39206392,1,39435960
2020,39202267,1,39431945
2020,39206474,1,39431955
2020,39206457,1,39436034
2020,39206566,1,39432040
2020,39206573,1,39436134
2020,39206564,1,39432038
2020,39206567,1,39432041
2020,39202368,1,39436161
2020,39206793,1,39432267
2020,41308993,1,41700738
2020,41309020,1,41700795
2020,41309026,1,41696909
2020,41309069,1,41700890
2020,41310192,1,41700893
2020,41309077,1,41700909
2020,41310324,1,41701018
2020,41310333,7,41701025
2020,41310364,1,41697036
2020,41310370,1,41701063
2020,41309173,1,41701100
2020,41309193,1,41701132
2020,41310490,1,41701189
2020,41310494,1,41701193
2020,41309230,1,41697114
2020,39205365,1,39430896
2020,39201112,1,39430971
2020,39201130,1,39429866
2020,39201204,1,39434945
2020,39201208,1,39431005
2020,41931179,1,42356588
2020,41936009,1,42352036
2020,41931264,1,42356674
2020,41931271,1,42356681
2020,41931286,1,42356699
2020,41936061,1,42352084
2020,41931294,1,42352095
2020,41931311,1,42352115
2020,41936087,1,42352114
2020,41936102,1,42356740
2020,41936110,1,42352133
2020,41931349,1,42356769
2020,41931356,1,42356776
2020,41931357,1,42352139
2020,41936123,1,42352143
2020,41083025,1,41459557
2020,41083053,1,41464155
2020,41086505,1,41459592
2020,41086504,8,41464167
2020,41086502,1,41464165
2020,41086522,1,41459610
2020,41086595,1,41459682
2020,41086596,1,41459683
2020,41083177,1,41459708
2020,41083199,1,41464311
2020,41083204,1,41459734
2020,41086679,1,41459768
2020,41086687,1,41459782
2020,41086685,1,41459779
2020,41086689,1,41459783
2020,41086701,1,41459799
2020,41083289,1,41464384
2020,41086769,3,41464428
2020,41086783,1,41459879
2020,41083387,2,41464484
2020,41083388,1,41464486
2020,41083392,4,41464489
2020,41086861,1,41464960
2020,41086887,1,41464982
2020,41083428,1,41464529
2020,41086907,1,41465003
2020,41083448,1,41465026
2020,41086942,1,41465034
2020,41086940,1,41465032
2020,41086957,1,41464580
2020,41083496,1,41465069
2020,41086992,1,41464612
2020,41083589,1,41465158
2020,41087120,1,41465203
2020,41083637,1,41465209
2020,41083638,1,41464752
2020,41083649,1,41464765
2020,41087177,1,41465262
2020,41087180,1,41465270
2020,41087187,1,41464795
2020,41083723,1,41464835
2020,41087266,1,41465357
2020,41087302,1,41465390
2020,41087337,1,41465424
2020,41083860,1,41469969
2020,41087345,1,41469971
2020,41083873,1,41469981
2020,41083869,1,41465449
2020,41087397,1,41470001
2020,41083950,1,41470063
2020,41087506,1,41465581
2020,41087505,1,41465580
2020,41083995,1,41465588
2020,41084024,1,41470151
2020,41087557,1,41470156
2020,41087562,1,41470163
2020,41084056,1,41465659
2020,41087621,1,41470209
2020,41084079,1,41465688
2020,41087654,1,41465743
2020,41087653,1,41465742
2020,41087661,1,41465750
2020,41087665,1,41465760
2020,41087710,1,41465810
2020,41084169,6,41470268
2020,41084176,1,41470276
2020,41087717,1,41465816
2020,41084202,1,41465834
2020,41084286,1,41465901
2020,41087795,1,41465896
2020,41087853,1,41465953
2020,41087936,1,41466038
2020,41087944,1,41470505
2020,41087968,1,41466067
2020,41084431,1,41470530
2020,41084437,1,41466074
2020,41084439,1,41470541
2020,41084451,1,41470555
2020,41088009,1,41466107
2020,41088018,1,41466115
2020,41088043,1,41466139
2020,41088083,7,41470623
2020,41088085,1,41466180
2020,41088091,1,41466186
2020,41089523,1,41470627
2020,41089531,1,41470635
2020,41089546,1,41470648
2020,41088125,1,41470664
2020,41089563,1,41466224
2020,41088157,1,41466254
2020,41088174,1,41470720
2020,41088188,1,41470725
2020,41088191,1,41470726
2020,41089626,1,41470731
2020,41088242,1,41466341
2020,41088243,1,41470764
2020,41089668,1,41470768
2020,41088282,1,41466389
2020,41088312,1,41466408
2020,41088314,1,41466410
2020,41089744,1,41466461
2020,41089749,1,41470855
2020,41567060,1,41966322
2020,41567086,1,41966352
2020,41567051,1,41961799
2020,41567223,1,41966486
2020,41567225,1,41966489
2020,41563700,1,41966516
2020,41563711,1,41961979
2020,41567267,1,41966532
2020,41563735,1,41961995
2020,41567284,1,41962006
2020,41567314,1,41966577
2020,41567469,1,41966713
2020,41567545,1,41966788
2020,41567698,8,41962395
2020,41567698,3,41966944
2020,41567697,1,41966943
2020,41567736,7,41966985
2020,41567736,3,41966984
2020,41567758,1,41962435
2020,41564153,7,41962448
2020,41567780,3,41962451
2020,41564162,3,41962458
2020,41567784,1,41962460
2020,41564176,1,41962475
2020,41564262,1,41967123
2020,41564258,1,41962559
2020,41564316,1,41962616
2020,41564317,1,41962617
2020,41564329,1,41962626
2020,41567946,1,41967184
2020,41564335,1,41962632
2020,41567955,1,41967197
2020,41563701,1,41961968
2020,41567358,1,41962054
2020,41563879,1,41962169
2020,41567475,1,41962183
2020,41563939,1,41966761
2020,41564077,1,41962366
2020,41564121,1,41962411
2020,41564122,1,41962412
2020,41567749,1,41966995
2020,41564161,1,41967024
2020,41567997,1,41967237
2020,41569516,1,41962805
2020,41569539,1,41962816
2020,41568247,1,41967516
2020,41569628,1,41962900
2020,41568266,1,41967531
2020,41569699,1,41962968
2020,41569729,1,41963002
2020,41568469,1,41963090
2020,41569877,3,41963175
2020,41568548,3,41967792
2020,41568553,3,41967796
2020,41568585,1,41967828
2020,41569924,1,41963222
2020,41569978,1,41967895
2020,41568694,1,41963322
2020,41568698,1,41967932
2020,41568711,1,41963339
2020,41570032,1,41963344
2020,41568730,1,41963361
2020,41570352,1,41963651
2020,41567058,1,41961806
2020,41567069,1,41966332
2020,41563552,1,41966347
2020,41567109,1,41961839
2020,41567150,1,41961874
2020,41567170,1,41966435
2020,41567192,1,41966456
2020,41567248,1,41966513
2020,41567247,1,41961963
2020,41563719,1,41966527
2020,41567274,1,41966541
2020,41567273,1,41966540
2020,41563747,1,41966571
2020,41567321,1,41966567
2020,41567369,1,41962073
2020,41563810,1,41962099
2020,41567402,1,41966650
2020,41563838,1,41966657
2020,41567446,1,41966691
2020,41567453,1,41966696
2020,41563875,1,41962166
2020,41567459,1,41962171
2020,41567468,1,41966712
2020,41567471,1,41966714
2020,41563900,1,41962189
2020,41563899,1,41962187
2020,41563926,1,41962216
2020,41563937,1,41962224
2020,41563953,1,41962245
2020,41563954,1,41962246
2020,41563957,1,41962249
2020,41567543,1,41962250
2020,41567562,1,41966803
2020,41563985,1,41962279
2020,41563993,1,41962287
2020,41567596,1,41966835
2020,41564008,1,41962301
2020,41567610,1,41962306
2020,41564018,1,41966851
2020,41564017,1,41962313
2020,41567653,1,41966897
2020,41564060,8,41962349
2020,41567658,1,41966903
2020,41567668,1,41966911
2020,41567665,1,41966909
2020,41567663,1,41962359
2020,41567680,1,41962380
2020,41564092,3,41966926
2020,41567071,1,41966335
2020,41567079,1,41961818
2020,41563550,1,41961820
2020,41563684,1,41961951
2020,41563807,3,41962097
2020,41567504,1,41962215
2020,41567528,1,41966772
2020,41567537,7,41966778
2020,41563971,1,41966798
2020,41563973,1,41962262
2020,41567695,1,41966938
2020,41564118,1,41962408
2020,41567739,1,41966987
2020,41567786,1,41962462
2020,41567866,1,41962545
2020,41567922,1,41962604
2020,41564314,1,41962614
2020,41567945,1,41962621
2020,41568068,1,41962734
2020,41568069,1,41962736
2020,41568085,1,41962754
2020,41564502,4,41967390
2020,41086445,1,41464121
2020,41086492,1,41464156
2020,41083146,1,41464255
2020,41083197,1,41459730
2020,41083207,1,41464319
2020,41083206,7,41459736
2020,41086658,1,41459741
2020,41086657,7,41459740
2020,41086662,1,41459749
2020,41083222,1,41464329
2020,41083224,1,41459752
2020,41086663,1,41459750
2020,41083239,1,41459770
2020,41086746,8,41459849
2020,41086746,7,41459848
2020,41086798,1,41459882
2020,41086811,1,41464455
2020,41086847,1,41464947
2020,41083540,1,41465102
2020,41087220,1,41465305
2020,41083854,1,41469962
2020,41083867,1,41465445
2020,41083921,1,41470023
2020,41087447,1,41470057
2020,41087554,8,41465627
2020,41087554,7,41465629
2020,41084054,1,41470175
2020,41087619,1,41470208
2020,41084150,1,41465786
2020,41087789,1,41465887
2020,41087811,1,41465913
2020,41084339,1,41470442
2020,41087886,1,41470448
2020,41087933,1,41470486
2020,41088055,1,41466151
2020,41084499,1,41470602
2020,41088116,1,41466217
2020,41088151,1,41470691
2020,41089603,1,41470706
2020,41089602,3,41466256
2020,41088159,1,41470704
2020,41089648,1,41466320
2020,41088316,1,41466414
2020,41088315,7,41466412
2020,41563539,1,41961809
2020,41563609,1,41966416
2020,41563608,1,41961879
2020,41563803,1,41962086
2020,41569508,1,41962797
2020,41568142,1,41967393
2020,41569517,1,41967396
2020,41568145,1,41967397
2020,41568193,1,41967448
2020,41569536,1,41967463
2020,41569538,1,41962815
2020,41568202,7,41962818
2020,41568206,1,41967466
2020,41569561,1,41962840
2020,41568211,1,41967472
2020,41568225,1,41962858
2020,41569581,1,41962857
2020,41569580,1,41967487
2020,41569585,1,41962862
2020,41569594,1,41962869
2020,41569598,1,41967497
2020,41568232,1,41967500
2020,41568234,1,41967505
2020,41568250,1,41967518
2020,41568245,1,41962894
2020,41568256,1,41967523
2020,41569634,1,41962906
2020,41568258,1,41967525
2020,41568264,1,41962911
2020,41568267,1,41967532
2020,41569641,1,41967529
2020,41568291,1,41967556
2020,41569664,1,41967552
2020,41568290,1,41967554
2020,41568304,1,41967569
