"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2020,6,153355398
2020,6,153350638
2020,9,153350662
2020,6,153350737
2020,9,153350792
2020,9,153350807
2020,9,153355654
2020,9,153351104
2020,9,153356029
2020,9,153356035
2020,9,153356055
2020,1,153356325
2020,6,153356089
2020,9,153356359
2020,6,153356135
2020,6,153356384
2020,6,153356170
2020,9,153361192
2020,6,153356455
2020,6,153356734
2020,6,153356741
2020,6,153361560
2020,9,153363088
2020,1,153363475
2020,9,153363474
2020,3,153363540
2020,1,153363672
2020,8,153363716
2020,8,153363846
2020,8,153358650
2020,9,153358753
2020,9,153359589
2020,9,153360634
2020,9,153366966
2020,9,153371289
2020,1,153371393
2020,9,153367985
2020,6,153372746
2020,9,153374979
2020,8,153376848
2020,1,153375430
2020,3,153375629
2020,9,153377404
2020,6,153377805
2020,6,153381394
2020,6,153378034
2020,2,153378003
2020,9,153576474
2020,9,153572611
2020,9,153572685
2020,6,153576596
2020,9,153576603
2020,9,153572740
2020,6,153576638
2020,9,153572769
2020,9,153572990
2020,9,153573129
2020,6,153573171
2020,6,153573176
2020,9,153573307
2020,6,153577204
2020,9,153573602
2020,3,153577265
2020,9,153573846
2020,9,153573845
2020,6,153573886
2020,6,153577663
2020,9,153577700
2020,9,153577766
2020,9,153577763
2020,9,153577776
2020,9,153574225
2020,1,153574233
2020,9,153577890
2020,6,153574501
2020,6,153574504
2020,9,153574779
2020,9,153574791
2020,6,153574785
2020,9,153574786
2020,9,153575190
2020,3,153575309
2020,9,153578587
2020,9,153575588
2020,9,153575680
2020,9,153575811
2020,9,153575840
2020,9,153594021
2020,9,153578958
2020,9,153590500
2020,6,153575960
2020,9,153579054
2020,6,153579058
2020,9,153575990
2020,6,153579150
2020,6,153579156
2020,6,153581324
2020,8,153581751
2020,1,153601407
2020,9,153597406
2020,9,153582155
2020,6,153579993
2020,1,153582473
2020,9,153580241
2020,1,153580249
2020,6,153582534
2020,9,153582713
2020,9,153593808
2020,1,153597026
2020,2,153580626
2020,6,153583066
2020,9,153583234
2020,9,153583303
2020,9,153580834
2020,9,153583333
2020,6,153583357
2020,9,153580941
2020,9,153599433
2020,1,153580952
2020,6,153602746
2020,9,153584137
2020,9,153584176
2020,9,153584279
2020,6,153584337
2020,6,153584375
2020,9,153605097
2020,9,153586884
2020,6,153584745
2020,9,153584761
2020,9,153584969
2020,3,153587172
2020,6,153587275
2020,6,153585500
2020,9,153608781
2020,6,153585780
2020,6,153585834
2020,9,153585833
2020,6,153608961
2020,9,153588047
2020,9,153588099
2020,6,153591338
2020,6,153588241
2020,9,153591511
2020,9,153588339
2020,9,153588407
2020,9,153588436
2020,9,153591708
2020,6,153591709
2020,6,153588599
2020,9,153591793
2020,9,153588631
2020,9,153591987
2020,5,153592043
2020,6,153592130
2020,9,153592147
2020,1,153592170
2020,9,153592240
2020,6,153592242
2020,6,153592249
2020,6,153588782
2020,9,153592308
2020,9,153592323
2020,6,153592447
2020,5,153592534
2020,9,153592428
2020,6,153589019
2020,1,153592656
2020,9,153589050
2020,9,153592715
2020,6,153592742
2020,6,153589201
2020,9,153589196
2020,3,153592861
2020,6,153592870
2020,6,153592930
2020,9,153592987
2020,6,153589501
2020,6,153589560
2020,1,153593204
2020,6,153593204
2020,6,153589586
2020,6,153593209
2020,6,153593227
2020,1,153589604
2020,6,153589604
2020,6,153589683
2020,6,153593309
2020,6,153593331
2020,9,153593342
2020,6,153593370
2020,1,153593448
2020,6,153589837
2020,9,153593553
2020,6,153589937
2020,6,153589941
2020,9,153590014
2020,9,153594018
2020,9,153590177
2020,6,153593962
2020,1,153593960
2020,6,153593960
2020,9,153590179
2020,6,153590218
2020,6,153590219
2020,8,153590236
2020,9,153594110
2020,9,153590294
2020,6,153590320
2020,1,153590316
2020,6,153590316
2020,9,153594247
2020,1,153594444
2020,9,153594481
2020,9,153590590
2020,6,153594584
2020,6,153594582
2020,6,153590645
2020,9,153590687
2020,9,153594675
2020,9,153590794
2020,6,153590892
2020,6,153590931
2020,6,153590929
2020,6,153591081
2020,3,153595364
2020,6,153596336
2020,6,153596375
2020,6,153596523
2020,1,153595624
2020,8,153595624
2020,6,153595676
2020,6,153596661
2020,6,153596662
2020,9,153596924
2020,1,153597098
2020,9,153597388
2020,6,153601558
2020,9,153597861
2020,9,153597957
2020,9,153598093
2020,3,153602187
2020,5,153602187
2020,9,153598149
2020,9,153602251
2020,1,153602467
2020,9,153602723
2020,9,153602770
2020,9,153602838
2020,9,153602840
2020,6,153598887
2020,9,153598888
2020,9,153598966
2020,6,153603175
2020,9,153599061
2020,9,153599050
2020,6,153603188
2020,9,153599137
2020,9,153603502
2020,9,153599440
2020,9,153599736
2020,6,153604014
2020,9,153604226
2020,9,153600108
2020,6,153600273
2020,9,153600271
2020,9,153600199
2020,9,153604437
2020,6,153604455
2020,5,153604682
2020,9,153601126
2020,9,153606221
2020,9,153605469
2020,9,153606506
2020,3,153606462
2020,6,153605654
2020,6,153606595
2020,6,153606702
2020,6,153605765
2020,9,153605911
2020,9,153606085
2020,9,153606083
2020,9,153611283
2020,2,153611389
2020,6,153607456
2020,6,153611624
2020,3,153611664
2020,6,153607821
2020,9,153611962
2020,9,153612038
2020,9,153612058
2020,9,153612074
2020,9,153608288
2020,6,153608310
2020,6,153608582
2020,6,153612759
2020,8,153612760
2020,9,153612757
2020,6,153609084
2020,3,153609138
2020,6,153609138
2020,6,153612918
2020,9,153613069
2020,9,153613065
2020,6,153609357
2020,9,153609383
2020,9,153613355
2020,9,153609537
2020,9,153609563
2020,3,153609572
2020,3,153609574
2020,9,153609596
2020,9,153613421
2020,9,153613431
2020,6,153613433
2020,8,153609617
2020,9,153609680
2020,9,153613603
2020,6,153609813
2020,9,153613845
2020,1,153613872
2020,9,153609995
2020,9,153610007
2020,1,153534355
2020,6,153534355
2020,6,153538338
2020,6,153534454
2020,5,153534491
2020,6,153534661
2020,9,153538737
2020,6,153534790
2020,6,153538996
2020,9,153539051
2020,1,153535092
2020,9,153535179
2020,9,153539327
2020,6,153539465
2020,6,153539571
2020,6,153539707
2020,6,153573359
2020,6,153540002
2020,1,153535603
2020,9,153540123
2020,9,153540151
2020,9,153540184
2020,1,153577321
2020,6,153535814
2020,6,153535832
2020,9,153573668
2020,9,153573715
2020,6,153577366
2020,6,153541277
2020,6,153541140
2020,1,153541139
2020,6,153541139
2020,3,153541139
2020,6,153546370
2020,1,153546495
2020,6,153546495
2020,6,153541546
2020,6,153541548
2020,1,153541547
2020,6,153541547
2020,6,153541552
2020,9,153541585
2020,6,153546666
2020,12,153541636
2020,9,153541651
2020,6,153541810
2020,6,153546913
2020,9,153546926
2020,10,153542305
2020,6,153547471
2020,1,153547499
2020,6,153547499
2020,6,153547505
2020,9,153547722
2020,6,153547982
2020,9,153576152
2020,9,153548414
2020,6,153543027
2020,6,153548468
2020,6,153543131
2020,6,153548638
2020,9,153543255
2020,9,153548898
2020,6,153549116
2020,3,153549243
2020,6,153549139
2020,1,153549495
2020,9,153543732
2020,9,153549494
2020,9,153549566
2020,6,153550172
2020,9,153550223
2020,8,153544179
2020,9,153550210
2020,6,153544539
2020,9,153550943
2020,1,153551139
2020,9,153551295
2020,9,153551826
2020,9,153545267
2020,6,153545373
2020,6,153552062
2020,9,153545673
2020,6,153552398
2020,9,153552616
2020,9,153552625
2020,8,153552608
2020,6,153552520
2020,9,153572560
2020,9,153572593
2020,9,153576668
2020,9,153572808
2020,9,153572890
2020,9,153572916
2020,9,153576813
2020,1,153573764
2020,9,153573941
2020,9,153577580
2020,6,153574073
2020,9,153577777
2020,9,153574251
2020,14,153574301
2020,6,153578277
2020,6,153574910
2020,9,153574953
2020,1,153574967
2020,6,153578453
2020,6,153578513
2020,1,153578513
2020,9,153575298
2020,9,153575310
2020,6,153575308
2020,12,153578593
2020,9,153578597
2020,9,153575534
2020,9,153575710
2020,6,153578951
2020,9,153575941
2020,9,153576008
2020,9,153576047
2020,9,153579137
2020,6,153581242
2020,9,153581329
2020,9,153579298
2020,9,153581478
2020,8,153579542
2020,1,153581876
2020,8,153579879
2020,2,153579933
2020,8,153579994
2020,9,153579991
2020,1,153580076
2020,6,153582310
2020,3,153580177
2020,1,153582464
2020,9,153580240
2020,6,153582511
2020,6,153580264
2020,8,153582542
2020,8,153582572
2020,6,153582628
2020,8,153580471
2020,8,153580519
2020,6,153582950
2020,2,153580569
2020,6,153583114
2020,6,153580675
2020,1,153580673
2020,1,153583134
2020,9,153538317
2020,1,153534393
2020,6,153534393
2020,6,153534425
2020,6,153538436
2020,9,153534522
2020,6,153534586
2020,6,153538568
2020,9,153588409
2020,9,153534720
2020,9,153538747
2020,6,153535043
2020,9,153535113
2020,6,153539322
2020,6,153577035
2020,6,153539753
2020,3,153540231
2020,9,153540403
2020,9,153573576
2020,9,153540685
2020,9,153536067
2020,6,153536141
2020,9,153541177
2020,1,153540861
2020,6,153540861
2020,6,153540908
2020,6,153540923
2020,6,153540926
2020,6,153541076
2020,6,153546292
2020,6,153541446
2020,1,153546478
2020,6,153546478
2020,6,153546480
2020,6,153546477
2020,6,153546576
2020,9,153541595
2020,9,153546629
2020,1,153541678
2020,6,153546835
2020,9,153546987
2020,3,153582761
2020,6,153595078
2020,9,153547280
2020,9,153542300
2020,6,153542312
2020,6,153547458
2020,9,153547539
2020,9,153595098
2020,9,153547669
2020,14,153591059
2020,12,153547772
2020,9,153547913
2020,9,153542736
2020,12,153548020
2020,6,153548207
2020,9,153548352
2020,9,153548472
2020,9,153549554
2020,9,153549957
2020,6,153582178
2020,8,153550063
2020,9,153544749
2020,6,153551487
2020,6,153551775
2020,6,153545531
2020,6,153552158
2020,6,153545688
2020,6,153552149
2020,9,153572476
2020,6,153576616
2020,9,153572874
2020,3,153573136
2020,9,153573295
2020,14,153577060
2020,9,153573352
2020,6,153577190
2020,6,153573624
2020,9,153573648
2020,9,153577499
2020,9,153573911
2020,6,153577546
2020,9,153574150
2020,9,153574154
2020,9,153574180
2020,9,153577773
2020,9,153574350
2020,6,153574374
2020,6,153574465
2020,2,153578000
2020,6,153574568
2020,9,153574813
2020,6,153578243
2020,9,153578246
2020,6,153574891
2020,6,153578295
2020,6,153574931
2020,6,153578298
2020,9,153574982
2020,9,153578334
2020,6,153575061
2020,6,153578394
2020,9,156536619
2020,9,156535161
2020,9,156537955
2020,6,156535919
2020,8,156538243
2020,6,156538242
2020,6,156539083
2020,6,156539569
2020,9,156540382
2020,6,156543039
2020,3,156541068
2020,1,156526650
2020,6,156526768
2020,6,156531788
2020,6,156531814
2020,1,156526968
2020,9,156531877
2020,7,156532108
2020,9,156527351
2020,9,156532132
2020,9,156532148
2020,9,156532218
2020,9,156532269
2020,6,156532401
2020,9,156527968
2020,9,156528013
2020,6,156528009
2020,6,156532551
2020,6,156532631
2020,3,156528148
2020,1,156532629
2020,9,156532724
2020,6,156532741
2020,5,156528368
2020,9,156533063
2020,6,156528807
2020,9,156533094
2020,1,156533139
2020,9,156528921
2020,9,156533175
2020,9,156533293
2020,9,156533408
2020,9,156533423
2020,9,156533569
2020,9,156533570
2020,9,156529566
2020,9,156531518
2020,9,156526533
2020,9,156526572
2020,9,156531686
2020,6,156531726
2020,6,156531755
2020,6,156526788
2020,9,156526822
2020,9,156527068
2020,6,156532000
2020,9,156532034
2020,9,156527251
2020,9,156532067
2020,9,156527465
2020,9,156532213
2020,3,156527518
2020,9,156527517
2020,9,156532267
2020,9,156527577
2020,9,156527581
2020,6,156527613
2020,1,156527703
2020,9,156527739
2020,6,156532402
2020,9,156527793
2020,6,156528211
2020,9,156532692
2020,9,156528289
2020,9,156532935
2020,6,156528687
2020,6,156528688
2020,6,156528738
2020,9,156533068
2020,9,156528839
2020,9,156533095
2020,9,156528915
2020,9,156533153
2020,6,156533168
2020,9,156528975
2020,5,156529077
2020,9,156529208
2020,6,156533349
2020,9,156533402
2020,9,156529282
2020,9,156529339
2020,9,156529606
2020,9,156529610
2020,9,156529583
2020,9,156533748
2020,6,156529895
2020,6,156530033
2020,9,156534046
2020,9,156530407
2020,1,156530519
2020,9,156534133
2020,9,156530611
2020,9,156530628
2020,9,156534271
2020,8,156530773
2020,9,156530782
2020,9,156541324
2020,6,156541338
2020,6,156538713
2020,9,156541586
2020,6,156538929
2020,2,156538950
2020,7,156539110
2020,9,156541960
2020,9,156539381
2020,4,156542032
2020,6,156539564
2020,6,156539607
2020,9,156542183
2020,6,156539770
2020,1,156542737
2020,6,156542737
2020,8,156542737
2020,9,156540864
2020,9,156542976
2020,9,156543154
2020,9,156543238
2020,9,156546256
2020,8,156543388
2020,9,156546285
2020,6,156546286
2020,3,156543537
2020,9,156546407
2020,9,156546465
2020,10,161115268
2020,1,161117224
2020,8,161115474
2020,9,161115510
2020,9,161115560
2020,9,161115578
2020,6,161115670
2020,6,161115755
2020,6,161115757
2020,6,161115768
2020,4,161115768
2020,9,161117509
2020,9,161116098
2020,9,161121237
2020,9,161121273
2020,9,161121291
2020,6,161121357
2020,15,161117654
2020,6,161121372
2020,9,161121381
2020,8,161121518
2020,2,161121665
2020,10,161118063
2020,9,161122124
2020,9,161122235
2020,6,161122317
2020,9,161122350
2020,6,161122379
2020,9,161122490
2020,6,161122517
2020,8,161118364
2020,9,161122693
2020,3,161118516
2020,8,161123097
2020,6,161118746
2020,3,161123245
2020,9,161118738
2020,9,161118961
2020,9,161123515
2020,9,161123557
2020,8,161119298
2020,1,161119337
2020,9,161119399
2020,11,161119469
2020,2,161119470
2020,6,161119487
2020,9,161119496
2020,9,156531546
2020,6,161124141
2020,6,161124368
2020,9,161119857
2020,9,156526532
2020,9,156526606
2020,9,156531628
2020,6,156526693
2020,6,156526699
2020,6,156531705
2020,9,156531733
2020,9,156526805
2020,9,156526916
2020,6,156531821
2020,6,156526937
2020,9,156531828
2020,6,156531830
2020,9,156527217
2020,9,156527256
2020,9,156527258
2020,6,156527264
2020,6,156532114
2020,9,156532137
2020,6,156532216
2020,9,156532230
2020,6,156532228
2020,6,156527647
2020,6,156527735
2020,1,156527799
2020,9,156527862
2020,9,156528023
2020,6,156532619
2020,9,156528095
2020,9,156532657
2020,9,156532787
2020,6,161119860
2020,6,156532796
2020,9,161119937
2020,9,156528434
2020,9,156528499
2020,3,156532895
2020,9,156528607
2020,1,156532924
2020,6,156528798
2020,6,156529078
2020,9,161124896
2020,9,156533370
2020,8,156529311
2020,9,156529292
2020,9,156533440
2020,6,156529376
2020,9,156533476
2020,9,156529437
2020,9,156533529
2020,1,161120162
2020,6,156533546
2020,4,156533551
2020,6,161120206
2020,9,156533613
2020,9,156533641
2020,9,161120370
2020,6,156533680
2020,9,161125183
2020,9,156533711
2020,9,156529880
2020,9,156529930
2020,6,156533883
2020,8,161120406
2020,9,156530074
2020,9,161125236
2020,1,156530277
2020,9,156534097
2020,6,156534137
2020,9,156534162
2020,9,156534198
2020,9,161120433
2020,1,156530682
2020,9,156530811
2020,10,161120492
2020,8,161125531
2020,9,156534431
2020,6,161120725
2020,14,161125905
2020,9,156534577
2020,9,161120942
2020,9,156534666
2020,9,156536280
2020,9,156536357
2020,6,156536457
2020,9,156536456
2020,9,156536479
2020,9,156536516
2020,6,156535148
2020,6,156535499
2020,6,156535626
2020,9,156535652
2020,9,156537839
2020,6,156535805
2020,1,156535924
2020,9,156536020
2020,9,156538184
2020,8,156538210
2020,9,156538319
2020,6,156538350
2020,6,156538368
2020,6,156538378
2020,9,156541217
2020,1,156541287
2020,9,156538656
2020,9,156541486
2020,9,156538867
2020,8,156538922
2020,9,156538895
2020,9,156541680
2020,9,156538965
2020,6,156539017
2020,9,156541792
2020,6,156541788
2020,9,156539428
2020,6,156539508
2020,6,156539647
2020,9,156542296
2020,3,156539964
2020,6,156539964
2020,11,156540055
2020,3,161121012
2020,9,156540192
2020,9,156540163
2020,9,156540294
2020,9,161126320
2020,6,156542707
2020,6,156540542
2020,9,156540582
2020,1,156542817
2020,6,156542966
2020,9,161126458
2020,6,156540884
2020,6,156541030
2020,3,156541059
2020,9,156543322
2020,6,156546345
2020,8,156543562
2020,9,156543671
2020,3,161131268
2020,3,161126475
2020,9,161131312
2020,9,161126550
2020,9,161126636
2020,9,161126660
2020,9,161126661
2020,3,161131460
2020,6,161131469
2020,9,161126791
2020,6,161131524
2020,3,161131526
2020,9,161131540
2020,8,161131599
2020,8,161131633
2020,6,161131741
2020,9,156531603
2020,9,156526621
2020,9,156526748
2020,9,156531757
2020,9,156526875
2020,9,156526887
2020,6,156526905
2020,6,156527025
2020,9,156527136
2020,4,156527260
2020,9,156532103
2020,1,156532369
2020,9,156532508
2020,9,156527960
2020,9,156528019
2020,9,156532670
2020,6,156528342
2020,9,156532755
2020,6,156528334
2020,9,156528638
2020,6,156529372
2020,9,156529543
2020,9,156529550
2020,9,156533678
2020,9,156529812
2020,9,156533722
2020,9,156529820
2020,9,156529864
2020,6,156529890
2020,6,156529901
2020,9,156530165
2020,9,156534021
2020,9,156534087
2020,6,156530529
2020,1,156530578
2020,9,156534186
2020,3,156530709
2020,6,156531042
2020,7,156531042
2020,6,156536581
2020,6,156536580
2020,14,156534943
2020,9,156536683
2020,9,156536841
2020,6,156536946
2020,6,156537192
2020,6,156535598
2020,3,156537818
2020,1,156535979
2020,6,156538136
2020,9,156538440
2020,9,156538509
2020,5,156538784
2020,9,156541585
2020,6,156541738
2020,9,156541734
2020,6,156539025
2020,6,156541967
2020,6,156542116
2020,9,156542248
2020,9,156540068
2020,9,156543013
2020,1,156540961
2020,1,156543068
2020,6,156543164
2020,8,156543366
2020,6,156543367
2020,8,156546301
2020,4,156546343
2020,6,156543634
2020,2,156533868
2020,5,156529968
2020,9,156529967
2020,6,156530197
2020,9,156530272
2020,3,156534118
2020,6,156534131
2020,6,156534130
2020,1,156534147
2020,1,156534153
2020,1,156534232
2020,6,156530772
2020,3,156530771
2020,6,156534331
2020,9,156534395
2020,9,156534455
2020,6,156531080
2020,9,156534617
2020,1,156534610
2020,9,156534753
2020,6,156534992
2020,9,156536742
2020,9,156536905
2020,9,156536923
2020,6,156535334
2020,6,156537299
2020,6,156537306
2020,6,156535495
2020,6,156537700
2020,6,156535893
2020,8,156535961
2020,9,156535970
2020,9,156538220
2020,9,156536108
2020,3,156538346
2020,4,156541222
2020,9,156538532
2020,9,156541658
2020,9,156538970
2020,6,156541731
2020,9,156538992
2020,9,156539090
2020,9,156541802
2020,6,156539178
2020,3,156539477
2020,9,156542119
2020,8,156539762
2020,8,156539759
2020,9,156539952
2020,9,156542356
2020,6,156542674
2020,6,156540539
2020,9,156540952
2020,6,157060304
2020,6,156530887
2020,9,156531039
2020,9,156534600
2020,9,156534735
2020,9,156536413
2020,9,156536404
2020,9,156536476
2020,3,156536549
2020,9,156536576
2020,6,156536574
2020,6,156536626
2020,6,156534931
2020,9,156534949
2020,9,156536651
2020,3,156536733
2020,9,156534996
2020,6,156536735
2020,6,156535018
2020,9,156535088
2020,9,156535142
2020,9,156535224
2020,6,156536999
2020,9,156535234
2020,9,156537153
2020,6,156537148
2020,6,156535409
2020,3,156535520
2020,9,156535639
2020,9,156537780
2020,6,156537844
2020,8,156538070
2020,6,156538070
2020,9,156538088
2020,6,156538095
2020,9,156538363
2020,6,156538398
2020,9,156541312
2020,3,156538687
2020,9,156538702
2020,9,156538736
2020,6,156541580
2020,6,156541593
2020,9,156541714
2020,6,156541815
2020,6,156541807
2020,3,156539333
2020,6,156539369
2020,9,156539393
2020,9,156539474
2020,9,156539476
2020,9,156539549
2020,9,156542250
2020,6,156539839
2020,8,156539966
2020,11,156542370
2020,9,156542531
2020,9,156540241
2020,9,156542573
2020,9,156540341
2020,2,156542715
2020,6,156540566
2020,1,156540814
2020,9,156540850
2020,9,156542952
2020,6,156540908
2020,9,156541077
2020,9,156543258
2020,6,156543256
2020,5,156543616
2020,9,156546391
2020,9,157060053
2020,9,157060101
2020,9,157064894
2020,9,157065032
2020,9,157060140
2020,14,157064921
2020,9,157064982
2020,9,157065028
2020,6,157065024
2020,6,157065184
2020,6,157065260
2020,6,157060062
2020,1,157060064
2020,6,157060064
2020,9,157065357
2020,9,157065388
2020,9,157060234
2020,6,157065761
2020,6,157060506
2020,6,157066010
2020,9,157068569
2020,9,157072688
2020,9,157073079
2020,6,157070487
2020,9,157070577
2020,9,157076443
2020,9,157074464
2020,6,157075074
2020,8,157078316
2020,8,157075453
2020,9,157078345
2020,6,157079403
2020,9,157079911
2020,9,157079973
2020,9,157081631
2020,9,157081765
2020,9,157081813
2020,3,157064641
2020,1,157064920
2020,2,157065122
2020,6,157065241
2020,6,157065283
2020,6,157065287
2020,6,157060412
2020,6,157060686
2020,6,157066427
2020,6,157060954
2020,10,157061041
2020,6,157066867
2020,8,157061082
2020,8,157061092
2020,9,157068031
2020,9,157068109
2020,9,157068179
2020,6,157068506
2020,6,157068566
2020,6,157068568
2020,9,157072277
2020,6,157069004
2020,9,157069074
2020,9,157069261
2020,9,157069451
2020,9,157072953
2020,6,157070001
2020,9,157073287
2020,8,157073358
2020,6,157070159
2020,9,157076196
2020,3,157076300
2020,9,157076444
2020,9,157074330
2020,9,157074387
2020,9,157077656
2020,9,157078592
2020,6,157075777
2020,9,157075908
2020,9,157079399
2020,6,157079474
2020,6,157081466
2020,6,157079960
2020,9,157081623
2020,9,157080274
2020,1,157064178
2020,6,157064178
2020,9,157059497
2020,6,157064523
2020,1,157064525
2020,6,157065020
2020,6,157065123
2020,9,157065448
2020,9,157065521
2020,9,157065529
2020,6,157065526
2020,9,157065527
2020,9,157065616
2020,6,157065968
2020,6,157066060
2020,9,157060570
2020,6,157066438
2020,9,157067533
2020,6,157071447
2020,6,157067571
2020,9,157067715
2020,6,157067718
2020,9,157067717
2020,9,157067776
2020,6,157067800
2020,9,157067817
2020,9,157071689
2020,9,157067897
2020,9,157068231
2020,6,157069013
2020,6,157069203
2020,8,157069609
2020,9,157069603
2020,9,157070313
2020,9,157073680
2020,9,157076608
2020,9,157074214
2020,9,157077295
2020,3,157077491
2020,9,157077552
2020,9,157074943
2020,6,157074989
2020,6,157074988
2020,9,157075472
2020,9,157078664
2020,10,157075762
2020,9,157076023
2020,9,157076129
2020,6,157059388
2020,6,157059406
2020,9,157064267
2020,6,157064586
2020,3,157066401
2020,9,157060725
2020,8,157060761
2020,6,157066515
2020,6,157066721
2020,8,157061119
2020,6,157061119
2020,9,157067238
2020,9,157068518
2020,6,157072844
2020,9,157070158
2020,9,157076329
2020,6,157076423
2020,9,157074246
2020,1,157076833
2020,9,157076915
2020,6,157074337
2020,9,157077144
2020,9,157075212
2020,9,157078172
2020,9,157078575
2020,9,157078663
2020,9,157078817
2020,8,157079041
2020,6,157079138
2020,6,157079394
2020,9,157079656
2020,9,157079713
2020,9,157080198
2020,6,157065116
2020,6,157060087
2020,9,157060154
2020,9,157065477
2020,6,157059800
2020,1,157059820
2020,6,157059820
2020,9,157064843
2020,6,157059819
2020,8,157064955
2020,9,157065408
2020,9,157065451
2020,12,157065482
2020,6,157064197
2020,9,157064330
2020,9,157064334
2020,9,157064455
2020,9,157059649
2020,9,157059670
2020,6,157059720
2020,1,157059844
2020,6,157059844
2020,9,157064875
2020,6,157059848
2020,9,157059941
2020,6,157059971
2020,9,157065136
2020,9,157060018
2020,6,157065210
2020,6,157065315
2020,9,157065559
2020,6,157066267
2020,6,157066327
2020,4,157064220
2020,9,157064366
2020,9,157064953
2020,9,157065086
2020,9,157060043
2020,9,157065370
2020,9,157060147
2020,6,157060148
2020,9,157065663
2020,6,157066005
2020,6,157060503
2020,6,157066409
2020,6,157066407
2020,3,157060742
2020,9,157060789
2020,7,157066553
2020,6,157066567
2020,3,157066567
2020,6,157061056
2020,5,157061093
2020,9,157067379
2020,6,157071831
2020,6,157071832
2020,6,157068567
2020,9,157068642
2020,6,157068794
2020,8,157068868
2020,8,157069081
2020,6,157072613
2020,9,157073073
2020,9,157070062
2020,6,157073594
2020,9,157070829
2020,9,157070835
2020,6,157074277
2020,3,157074277
2020,6,157074276
2020,6,157077015
2020,9,157075017
2020,6,157078798
2020,9,157075783
2020,6,157079143
2020,6,157079158
2020,9,157079802
2020,9,157080263
2020,9,157064820
2020,1,157065061
2020,9,157065231
2020,6,157065289
2020,6,157065286
2020,3,157065286
2020,6,157065517
2020,8,157065698
2020,6,157066326
2020,9,157066320
2020,6,157066325
2020,6,157060774
2020,6,157066956
2020,6,157066959
2020,2,157067945
2020,9,157072528
2020,9,157069344
2020,6,157069546
2020,9,157072982
2020,6,157070057
2020,9,157070476
2020,9,157073810
2020,9,157074319
2020,9,157077124
2020,3,157075216
2020,9,157075660
2020,9,157079664
2020,6,157080168
2020,14,157064826
2020,9,157064926
2020,9,157064928
2020,6,157064974
2020,6,157065011
2020,9,157065132
2020,9,157065146
2020,6,157060048
2020,6,157060176
2020,6,157065720
2020,9,157065741
2020,1,157065757
2020,6,157065773
2020,1,157066173
2020,9,157066205
2020,6,157060663
2020,6,157060704
2020,1,157060830
2020,6,157060977
2020,6,157061142
2020,6,157067377
2020,6,157068115
2020,6,157071922
2020,9,157069290
2020,6,157069468
2020,9,157073062
2020,9,157073601
2020,9,157070873
2020,9,157074476
2020,9,157078309
2020,9,157078333
2020,3,157078677
2020,1,157075797
2020,9,157059713
2020,6,157064794
2020,9,157064827
2020,9,157059818
2020,6,157059859
2020,9,157065007
2020,9,157065058
2020,6,157060000
2020,1,157060069
2020,6,157065321
2020,6,157065363
2020,9,157060213
2020,6,157065573
2020,9,157065630
2020,6,157060491
2020,6,157065995
2020,6,157065996
2020,9,157060537
2020,3,157060583
2020,9,157067612
2020,9,157067627
2020,9,157067658
2020,6,157067659
2020,9,157067671
2020,9,157067731
2020,6,157071679
2020,6,157067869
2020,9,157067916
2020,9,157067915
2020,9,157068242
2020,6,157072086
2020,6,157072088
2020,9,157069193
2020,9,157070162
2020,9,157070387
2020,9,157073677
2020,6,157076273
2020,9,157074471
2020,9,157074854
2020,8,157074859
2020,6,157077566
2020,6,157077622
2020,9,157078010
2020,9,157078866
2020,9,157079050
2020,9,157079469
2020,9,157079833
2020,8,157079987
2020,9,157081637
2020,6,157064818
2020,6,157064831
2020,9,157060463
2020,6,157060677
2020,6,157066334
2020,1,157066779
2020,6,157061010
2020,3,157061010
2020,9,157067970
2020,9,157071847
2020,9,157068123
2020,6,157068401
2020,9,157068778
2020,9,157072533
2020,9,157069213
2020,9,157070006
2020,9,157073665
2020,9,157073767
2020,9,157070907
2020,6,157074144
2020,9,157074251
2020,6,157077658
2020,9,157078250
2020,9,157078341
2020,9,157078428
2020,9,157078439
2020,6,157078927
2020,9,157078924
2020,14,157064779
2020,9,157064901
2020,6,157064904
2020,1,157059858
2020,6,157059858
2020,6,157059878
2020,9,157064949
2020,9,157064973
2020,6,157065001
2020,9,157065031
2020,9,157059918
2020,9,157065159
2020,9,157065234
2020,6,157060082
2020,9,157065404
2020,6,157065522
2020,1,157065546
2020,6,157065546
2020,6,157065951
2020,6,157060460
2020,6,157060165
2020,6,157065560
2020,6,157064147
2020,14,157064793
2020,6,157059805
2020,6,157064865
2020,9,157064978
2020,12,157065008
2020,9,157065150
2020,9,157065180
2020,6,157065191
2020,6,157065192
2020,9,161122138
2020,6,161116273
2020,4,161112982
2020,6,161112995
2020,6,161113021
2020,6,161113036
2020,9,161113041
2020,6,161113069
2020,9,161116469
2020,2,161113171
2020,1,161116506
2020,6,161116506
2020,9,161116528
2020,9,161113261
2020,9,161113281
2020,9,161113284
2020,9,161113321
2020,9,161116565
2020,6,161116582
2020,6,161113386
2020,6,161113393
2020,9,161113429
2020,9,161116642
2020,6,161113484
2020,9,161113507
2020,6,161113546
2020,6,161113558
2020,6,161113545
2020,6,161113572
2020,6,161113589
2020,9,161113606
2020,6,161113618
2020,6,161113621
