"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2020,41309494,133771418,1,16-OCT-20,2,"N",45,5,21,"M",1,3,"R","","",21,0
2020,41311336,133771521,1,07-NOV-20,1,"N",34,5,45,"M",1,3,"R","","",45,0
2020,41314521,133771562,1,04-DEC-20,2,"N",51,5,34,"M",2,3,"U","","",34,0
2020,41311366,133771626,1,14-NOV-20,1,"N",27,5,37,"F",1,1,"R","","",37,0
2020,41311435,133771834,1,30-NOV-20,1,"N",63,5,37,"M",1,3,"R","","",37,0
2020,41314576,133771948,1,18-DEC-20,1,"N",44,5,30,"M",1,2,"R","","",30,0
2020,41311507,133772038,1,18-DEC-20,2,"N",63,5,20,"M",1,1,"","","",20,0
2020,41311530,133772114,1,23-DEC-20,2,"N",40,5,35,"F",1,3,"R","","",35,0
2020,41311554,133772156,1,27-DEC-20,1,"N",48,5,27,"M",1,1,"R","","",27,0
2020,41314644,133772366,1,08-FEB-20,1,"N",29,5,26,"M",2,3,"R","","",26,0
2020,41311658,133772417,1,15-DEC-20,2,"N",48,5,20,"M",1,3,"U","","",20,0
2020,41311699,133772697,1,19-DEC-20,1,"N",16,5,43,"M",1,,"","","",43,0
2020,41314691,133772759,1,27-DEC-20,2,"N",51,5,24,"F",1,3,"N","","",24,0
2020,41311731,133772865,1,10-FEB-20,1,"N",40,5,56,"M",2,3,"U","","",56,0
2020,41311741,133773036,1,27-APR-20,1,"N",21,5,22,"M",2,3,"U","","",22,0
2020,41311752,133773105,1,29-NOV-20,1,"N",2,5,34,"F",1,3,"","","",34,0
2020,41311765,133773146,1,26-JUN-20,2,"N",23,5,34,"M",1,3,"U","","",34,0
2020,41311766,133773150,1,23-JUN-20,1,"N",21,5,40,"F",1,3,"","","",40,0
2020,41311790,133773274,1,18-AUG-20,1,"N",27,5,15,"M",2,3,"R","R","",15,0
2020,40249776,130162135,1,02-JUL-20,1,"N",39,5,37,"F",1,3,"R","","",37,0
2020,40249781,130162150,1,22-JUN-20,2,"N",16,5,29,"M",1,1,"N","","",29,0
2020,40249784,130162153,1,17-JUN-20,2,"N",16,5,65,"F",1,3,"R","","",65,0
2020,40249792,130162157,1,22-AUG-20,2,"N",45,5,77,"M",1,3,"N","","",77,0
2020,40254601,130162407,1,27-JUL-20,1,"N",51,5,32,"M",2,3,"R","","",32,0
2020,40249909,130166530,2,06-AUG-20,3,"N",27,5,69,"M",1,3,"R","","",69,0
2020,40249925,130162474,2,23-AUG-20,3,"N",51,5,46,"F",1,3,"R","","",46,0
2020,40249921,130162474,1,23-AUG-20,3,"N",51,5,45,"M",1,2,"R","","",45,0
2020,40254629,130166614,3,11-SEP-20,2,"N",51,5,27,"F",1,3,"R","","",27,0
2020,40249957,130162593,1,02-JUL-20,1,"N",39,5,56,"M",1,2,"N","","",56,0
2020,40250029,130166788,1,25-JUN-20,2,"N",16,5,28,"M",1,3,"N","","",28,0
2020,40254681,130162864,1,20-SEP-20,2,"N",51,5,26,"F",1,2,"N","","",26,0
2020,40250048,130162877,1,23-SEP-20,2,"N",16,5,30,"M",1,1,"U","","",30,0
2020,40254711,130162971,1,05-JUL-20,1,"N",39,5,40,"M",2,3,"R","","",40,0
2020,40250093,130166923,1,26-AUG-20,1,"N",44,5,22,"M",1,3,"","","",22,0
2020,40254734,130163168,1,22-SEP-20,3,"N",47,5,28,"M",1,3,"R","","",28,0
2020,40250254,130167227,1,21-JUN-20,2,"N",45,5,51,"M",1,3,"R","","",51,0
2020,40250263,130167239,1,27-JUN-20,1,"N",51,5,25,"M",2,3,"R","","",25,0
2020,40250295,130163644,2,09-JUL-20,1,"N",23,5,59,"M",1,3,"R","","",59,0
2020,40250296,130163644,1,09-JUL-20,1,"N",23,5,57,"M",1,3,"R","","",57,0
2020,40254875,130163681,1,18-JUL-20,2,"N",5,5,47,"M",1,3,"R","","",47,0
2020,40250318,130163706,1,24-JUL-20,2,"N",16,5,33,"M",1,1,"R","","",33,0
2020,40254902,130167378,1,09-SEP-20,1,"N",5,5,50,"M",1,3,"R","","",50,0
2020,40250348,130163787,1,05-AUG-20,1,"N",51,5,21,"M",8,3,"R","","",21,0
2020,40250395,130167490,1,27-AUG-20,2,"N",23,5,26,"M",1,1,"R","","",26,0
2020,40250413,130163952,1,02-SEP-20,2,"N",16,5,25,"M",1,3,"R","","",25,0
2020,40250421,130163969,1,06-SEP-20,1,"N",23,5,41,"F",1,3,"R","","",41,0
2020,40250422,130163973,1,06-SEP-20,1,"N",27,5,20,"M",1,1,"R","","",20,0
2020,40250439,130164015,1,15-SEP-20,1,"N",27,5,61,"M",1,3,"U","","",61,0
2020,40250489,130164247,1,06-JAN-20,1,"N",23,5,31,"M",1,3,"R","","",31,0
2020,40250492,130164255,1,12-AUG-20,2,"N",45,5,49,"F",1,3,"R","","",49,0
2020,40255319,130170449,3,17-AUG-20,2,"N",21,5,10,"M",2,3,"","R","",10,0
2020,40250936,130170449,2,17-AUG-20,1,"N",21,5,14,"M",1,1,"","R","",14,0
2020,40250937,130170449,1,17-AUG-20,1,"N",21,5,14,"M",1,1,"","R","",14,0
2020,40250967,130173662,1,19-AUG-20,1,"N",21,5,54,"M",1,3,"R","","",54,0
2020,40255363,130170818,1,21-AUG-20,1,"N",5,5,51,"M",2,3,"R","","",51,0
2020,40255432,130176547,1,16-SEP-20,2,"N",47,5,38,"F",1,2,"U","","",38,0
2020,40251126,130176797,1,05-SEP-20,1,"N",23,5,37,"M",1,3,"U","","",37,0
2020,40251130,130175015,1,05-SEP-20,1,"N",51,5,19,"M",1,3,"R","","",19,0
2020,40251148,130176884,2,09-SEP-20,1,"N",48,5,54,"M",2,3,"R","","",54,0
2020,40251147,130176884,1,09-SEP-20,1,"N",21,5,38,"F",1,3,"U","","",38,0
2020,40250105,130163107,2,01-SEP-20,3,"N",27,5,37,"M",1,2,"U","","",37,0
2020,40250106,130163107,1,02-SEP-20,3,"N",27,5,39,"M",1,3,"U","","",39,0
2020,40857021,132197691,1,06-OCT-20,2,"N",45,5,45,"M",1,1,"R","","",45,0
2020,40250185,130163430,2,29-JAN-20,2,"N",16,5,33,"M",1,3,"","","",33,0
2020,40250186,130163430,1,29-JAN-20,3,"N",48,5,24,"F",1,3,"","","",24,0
2020,40857048,132197719,1,08-OCT-20,1,"N",5,5,27,"M",1,1,"R","","",27,0
2020,40250230,130167194,1,17-JAN-20,1,"N",62,5,33,"M",1,,"","","",33,0
2020,40854160,132195501,1,11-OCT-20,1,"N",16,5,27,"M",1,1,"R","","",27,0
2020,40250294,130163638,1,09-JUL-20,1,"N",23,5,28,"F",1,3,"U","","",28,0
2020,40250343,130163775,1,02-AUG-20,2,"N",23,5,32,"M",1,3,"R","","",32,0
2020,40250368,130163843,1,15-AUG-20,1,"N",16,5,45,"F",1,3,"R","","",45,0
2020,40250389,130163885,1,23-AUG-20,1,"N",16,5,33,"M",1,3,"R","","",33,0
2020,40254960,130163963,1,04-SEP-20,1,"N",51,5,53,"M",1,3,"R","","",53,0
2020,40254964,130163974,1,06-SEP-20,1,"N",27,5,32,"M",1,3,"R","","",32,0
2020,40250427,130163989,1,09-SEP-20,2,"N",34,5,26,"M",1,1,"R","","",26,0
2020,40856970,132195501,2,11-OCT-20,1,"N",16,5,24,"M",1,1,"R","","",24,0
2020,40250459,130167608,1,26-SEP-20,3,"N",23,5,49,"M",1,3,"R","","",49,0
2020,40250495,130164261,1,19-JAN-20,1,"N",51,5,31,"M",1,1,"R","","",31,0
2020,40250503,130164610,1,29-MAR-20,1,"N",53,5,42,"F",2,3,"U","","",42,0
2020,40255018,130164613,1,01-APR-20,3,"N",45,5,45,"M",1,3,"R","","",45,0
2020,40250515,130164641,1,14-SEP-20,1,"N",23,5,36,"F",1,3,"N","","",36,0
2020,40251155,130175158,1,07-SEP-20,1,"N",5,5,39,"F",1,3,"U","","",39,0
2020,40255478,130175352,1,10-SEP-20,1,"N",21,5,24,"M",1,3,"R","","",24,0
2020,40251183,130177105,1,11-SEP-20,1,"N",34,5,65,"M",2,3,"U","","",65,0
2020,40255493,130175502,2,12-SEP-20,1,"N",21,5,33,"M",1,3,"N","","",33,0
2020,40251192,130175502,1,12-SEP-20,1,"N",48,5,30,"M",1,2,"N","","",30,0
2020,40255497,130177179,1,12-SEP-20,1,"N",53,5,46,"M",1,3,"U","","",46,0
2020,40251213,130177268,1,14-SEP-20,1,"N",21,5,31,"M",1,3,"U","","",31,0
2020,40251232,130177418,1,16-SEP-20,1,"N",39,5,27,"M",1,3,"R","","",27,0
2020,40251286,130181398,1,23-SEP-20,2,"N",10,5,20,"F",2,3,"R","","",20,0
2020,40251287,130181411,1,30-SEP-20,3,"N",23,5,28,"M",2,3,"N","","",28,0
2020,40255550,130177852,1,24-SEP-20,1,"N",51,5,37,"M",1,3,"R","","",37,0
2020,40255556,130181533,1,25-SEP-20,1,"N",28,5,32,"F",1,2,"","","",32,0
2020,40251324,130178032,1,27-SEP-20,1,"N",27,5,67,"M",1,3,"R","","",67,0
2020,40856962,132197502,1,24-OCT-20,1,"N",16,5,28,"M",1,3,"","","",28,0
2020,40854155,132197502,2,24-OCT-20,2,"N",16,5,34,"F",1,3,"","","",34,0
2020,40854180,132195535,1,17-OCT-20,2,"N",23,5,27,"M",1,3,"R","","",27,0
2020,40857012,132197655,1,30-OCT-20,3,"N",48,5,41,"M",0,3,"R","","",41,0
2020,40854213,132197683,1,06-SEP-20,1,"N",51,5,34,"M",1,3,"R","","",34,0
2020,40857080,132197763,1,26-OCT-20,1,"N",51,5,32,"M",1,3,"R","","",32,0
2020,40854240,132195932,1,29-OCT-20,2,"N",23,5,53,"F",1,3,"N","","",53,0
2020,40857100,132197820,1,05-NOV-20,1,"N",27,5,23,"M",1,1,"R","","",23,0
2020,40854251,132197822,2,05-NOV-20,2,"N",23,5,50,"F",2,3,"R","","",50,0
2020,40250117,130167019,1,29-AUG-20,1,"N",51,5,29,"M",1,3,"U","","",29,0
2020,40250140,130163311,1,08-SEP-20,1,"N",27,5,35,"M",1,1,"R","","",35,0
2020,40254767,130163345,1,15-SEP-20,1,"N",51,5,45,"M",1,1,"R","","",45,0
2020,40250242,130163540,1,07-MAY-20,1,"N",48,5,44,"M",1,3,"R","","",44,0
2020,40250417,130163964,1,05-SEP-20,1,"N",16,5,14,"M",1,1,"R","R","",14,0
2020,40250581,130165002,1,01-JUL-20,1,"N",51,5,33,"M",1,1,"U","","",33,0
2020,40250590,130165076,1,09-JUL-20,1,"N",27,5,28,"M",1,3,"R","","",28,0
2020,40255091,130165337,1,06-JUL-20,1,"N",51,5,42,"M",1,3,"U","","",42,0
2020,40255095,130168502,1,07-JUL-20,3,"N",48,5,29,"M",1,3,"U","","",29,0
2020,40255323,130170472,3,17-AUG-20,2,"N",18,5,10,"M",2,3,"","R","",10,0
2020,40255325,130170472,2,17-AUG-20,1,"N",18,5,14,"M",1,1,"","R","",14,0
2020,40250942,130170472,1,17-AUG-20,1,"N",18,5,14,"M",1,1,"","R","",14,0
2020,40255335,130173516,1,18-AUG-20,1,"N",14,5,30,"M",1,3,"U","","",30,0
2020,40255347,130173663,1,19-AUG-20,2,"N",5,5,59,"M",1,3,"R","","",59,0
2020,40255366,130173864,1,07-SEP-20,3,"N",21,5,31,"F",1,3,"","","",31,0
2020,40251057,130174433,1,29-AUG-20,1,"N",39,5,24,"M",2,3,"U","","",24,0
2020,40251072,130174562,1,31-AUG-20,1,"N",27,5,30,"M",1,3,"R","","",30,0
2020,40255438,130176674,1,27-SEP-20,1,"N",23,5,39,"M",2,3,"U","","",39,0
2020,40251106,130176719,1,04-SEP-20,1,"N",14,5,17,"F",2,3,"U","R","",17,0
2020,40251109,130176732,1,04-SEP-20,1,"N",44,5,57,"M",1,3,"R","","",57,0
2020,40251201,130177178,1,12-SEP-20,1,"N",44,5,19,"M",2,3,"R","","",19,0
2020,40251211,130177264,1,14-SEP-20,1,"N",27,5,55,"M",1,3,"R","","",55,0
2020,40251215,130175642,1,14-SEP-20,2,"N",27,5,41,"M",2,3,"U","","",41,0
2020,40255513,130175742,1,15-SEP-20,1,"N",51,5,34,"M",2,3,"U","","",34,0
2020,40251329,130181711,1,28-SEP-20,1,"N",27,5,52,"M",2,3,"U","","",52,0
2020,40250560,130164889,1,28-JUN-20,1,"N",51,5,18,"M",1,3,"R","","",18,0
2020,40250565,130164908,1,28-JUN-20,1,"N",27,5,25,"M",1,3,"U","","",25,0
2020,40250576,130164961,1,30-JUN-20,1,"N",51,5,27,"F",2,2,"R","","",27,0
2020,40255075,130168322,1,03-JUL-20,1,"N",23,5,35,"M",1,2,"R","","",35,0
2020,40250607,130165223,1,05-JUL-20,3,"N",53,5,30,"F",1,3,"R","","",30,0
2020,40255086,130165271,1,05-JUL-20,1,"N",51,5,39,"F",1,3,"R","","",39,0
2020,40250630,130168525,1,08-JUL-20,1,"N",45,5,32,"M",1,3,"R","","",32,0
2020,40250638,130165557,1,09-JUL-20,1,"N",45,5,32,"M",1,3,"N","","",32,0
2020,40255118,130165568,1,13-JUL-20,2,"N",23,5,33,"M",2,3,"R","","",33,0
2020,40255124,130165701,1,11-JUL-20,1,"N",27,5,57,"M",2,3,"R","","",57,0
2020,40250691,130168846,1,14-JUL-20,1,"N",51,5,25,"F",2,3,"R","","",25,0
2020,40255139,130165902,1,14-JUL-20,2,"N",53,5,36,"F",2,3,"U","","",36,0
2020,40255152,130168931,1,15-JUL-20,1,"N",51,5,45,"M",1,3,"R","","",45,0
2020,40255157,130166061,1,16-JUL-20,2,"N",45,5,33,"M",2,3,"R","","",33,0
2020,40250731,130171251,1,28-JUL-20,3,"N",51,5,35,"M",1,3,"N","","",35,0
2020,40250744,130169227,1,18-SEP-20,2,"N",28,5,35,"F",1,3,"R","","",35,0
2020,40250751,130171444,1,22-JUL-20,1,"N",51,5,19,"F",3,3,"U","","",19,0
2020,40255203,130171602,1,24-JUL-20,1,"N",21,5,25,"M",2,3,"U","","",25,0
2020,40255206,130171646,1,25-JUL-20,1,"N",34,5,34,"M",2,3,"U","","",34,0
2020,40250769,130171705,1,26-JUL-20,1,"N",51,5,33,"M",2,3,"R","","",33,0
2020,40250806,130169709,1,30-JUL-20,1,"N",51,5,37,"F",1,3,"R","","",37,0
2020,40250821,130172165,1,01-AUG-20,1,"N",51,5,23,"M",2,3,"R","","",23,0
2020,39390299,127365777,1,09-JUL-20,2,"N",23,5,37,"F",1,3,"U","","",37,0
2020,39390341,127367978,1,24-JUL-20,1,"N",34,5,40,"M",1,2,"U","","",40,0
2020,39390406,127368148,1,03-JUL-20,2,"N",45,5,40,"M",1,2,"R","","",40,0
2020,39386013,127371159,1,21-JUL-20,2,"N",5,5,46,"F",1,2,"N","","",46,0
2020,39386090,127371315,1,28-JUL-20,1,"N",27,5,20,"M",1,3,"R","","",20,0
2020,39386157,127368533,1,01-JUL-20,2,"N",23,5,44,"M",1,1,"R","","",44,0
2020,39386159,127371585,1,21-JUL-20,2,"N",23,5,21,"F",1,1,"R","","",21,0
2020,39390586,127368619,1,26-JUL-20,2,"N",5,5,29,"M",1,2,"N","","",29,0
2020,39386249,127368730,1,08-JUL-20,2,"N",23,5,33,"M",1,3,"R","","",33,0
2020,39386255,127371796,1,18-JUL-20,1,"N",23,5,46,"F",1,2,"R","","",46,0
2020,39386273,127368797,1,27-JUL-20,2,"N",45,5,50,"M",1,2,"R","","",50,0
2020,39386299,127368859,1,23-JUL-20,1,"N",51,5,20,"M",1,3,"R","","",20,0
2020,39390717,127368898,1,30-JUL-20,1,"N",27,5,21,"M",1,2,"R","","",21,0
2020,39390884,127369385,2,17-JUN-20,3,"N",48,5,51,"F",1,2,"N","","",51,0
2020,39386503,127369385,1,08-MAY-20,3,"N",56,5,35,"M",1,2,"R","","",35,0
2020,39386523,127372527,1,27-APR-20,3,"N",49,5,23,"M",1,2,"R","","",23,0
2020,39386524,127372527,2,27-APR-20,2,"N",28,5,31,"M",2,2,"R","","",31,0
2020,39390923,127369482,1,25-APR-20,2,"N",23,5,20,"F",1,2,"R","","",20,0
2020,39386566,127372647,1,28-JUL-20,2,"N",23,5,37,"M",1,2,"N","","",37,0
2020,39386588,127369618,1,13-JUL-20,1,"N",39,5,43,"M",1,2,"N","","",43,0
2020,39386647,127373034,1,12-JUL-20,1,"N",23,5,35,"M",1,3,"","","",35,0
2020,39391073,127370015,1,27-JUN-20,3,"N",51,5,27,"M",1,1,"R","","",27,0
2020,39391082,127370047,1,29-JUN-20,2,"N",5,5,20,"F",8,2,"R","","",20,0
2020,39386825,127370399,1,02-JUL-20,1,"N",51,5,28,"F",1,3,"R","","",28,0
2020,39386856,127373709,1,04-JUL-20,1,"N",21,5,32,"M",1,3,"N","","",32,0
2020,39391377,127374105,1,15-APR-20,1,"N",53,5,44,"M",1,3,"N","","",44,0
2020,39386958,127376358,1,20-JUL-20,3,"N",11,5,46,"M",1,3,"","","",46,0
2020,39386963,127376404,1,22-JUL-20,1,"N",16,5,34,"M",0,3,"N","","",34,0
2020,39391506,127376729,1,28-JUL-20,1,"N",51,5,31,"M",1,1,"R","","",31,0
2020,40255459,130175121,1,07-SEP-20,1,"N",51,5,45,"M",1,1,"R","","",45,0
2020,40251143,130175121,2,07-SEP-20,1,"N",51,5,40,"F",1,1,"N","","",40,0
2020,40251150,130176902,1,07-SEP-20,1,"N",51,5,27,"M",1,3,"U","","",27,0
2020,40251149,130176902,2,07-SEP-20,1,"N",53,5,50,"F",1,3,"R","","",50,0
2020,40255469,130176975,1,08-SEP-20,3,"N",48,5,30,"M",2,3,"R","","",30,0
2020,40251172,130175303,1,09-SEP-20,1,"N",23,5,39,"M",2,3,"U","","",39,0
2020,40251185,130177110,1,25-SEP-20,2,"N",53,5,41,"M",1,3,"R","","",41,0
2020,40255501,130177225,1,13-SEP-20,1,"N",51,5,51,"F",3,3,"N","","",51,0
2020,40255525,130177573,1,19-SEP-20,1,"N",5,5,39,"F",2,3,"U","","",39,0
2020,40255563,130181585,1,26-SEP-20,1,"N",21,5,30,"M",1,3,"U","","",30,0
2020,40251331,130181737,1,28-SEP-20,1,"N",51,5,38,"M",1,3,"R","","",38,0
2020,39776943,128702300,1,13-AUG-20,1,"N",51,5,31,"F",1,3,"U","","",31,0
2020,39776846,128702056,1,28-JUN-20,1,"N",16,5,32,"F",1,2,"N","","",32,0
2020,39776944,128702300,2,13-AUG-20,1,"N",51,5,39,"M",1,2,"U","","",39,0
2020,39776972,128702459,1,23-APR-20,1,"N",44,5,56,"M",1,3,"U","","",56,0
2020,39776986,128702494,1,03-MAY-20,2,"N",16,5,29,"M",1,3,"U","","",29,0
2020,39777033,128702648,1,22-JUN-20,2,"N",16,5,62,"M",1,3,"R","","",62,0
2020,39777081,128706627,1,12-AUG-20,3,"N",44,5,31,"M",1,3,"R","","",31,0
2020,39777104,128706697,1,23-AUG-20,3,"N",51,5,19,"M",1,1,"R","","",19,0
2020,39771396,128702894,1,28-AUG-20,1,"N",45,5,55,"F",1,3,"U","","",55,0
2020,39771423,128706759,1,13-AUG-20,1,"N",16,5,46,"M",1,1,"N","","",46,0
2020,39771450,128706832,1,18-AUG-20,3,"N",40,5,31,"F",1,2,"N","","",31,0
2020,39777267,128707116,1,18-AUG-20,1,"N",51,5,18,"M",1,2,"U","","",18,0
2020,39771619,128707224,1,26-APR-20,3,"N",16,5,45,"M",1,3,"U","","",45,0
2020,39777315,128703479,1,05-JUN-20,2,"N",48,5,33,"M",1,3,"U","","",33,0
2020,39777319,128703485,1,13-JUN-20,3,"N",48,5,30,"M",1,3,"U","","",30,0
2020,40105192,129712733,1,20-AUG-20,1,"N",51,5,35,"F",1,3,"U","","",35,0
2020,40105083,129712404,1,11-MAY-20,2,"N",16,5,19,"M",0,3,"N","","",19,0
2020,40105108,129712469,1,25-SEP-20,2,"N",51,5,14,"F",1,2,"R","R","",14,0
2020,40249702,130166250,1,05-SEP-20,1,"N",45,5,46,"M",1,3,"R","","",46,0
2020,40249492,130161963,1,27-AUG-20,2,"N",39,5,45,"M",0,3,"R","","",45,0
2020,40249697,130161963,2,21-AUG-20,2,"N",39,5,41,"F",0,3,"R","","",41,0
2020,40254536,130166351,1,25-SEP-20,3,"N",51,5,26,"F",2,3,"R","","",26,0
2020,40254561,130162267,1,17-APR-20,2,"N",28,5,35,"F",1,2,"R","","",35,0
2020,40254560,130162267,2,17-APR-20,2,"N",16,5,39,"M",1,2,"R","","",39,0
2020,40249928,130166558,1,24-AUG-20,1,"N",27,5,37,"M",1,3,"R","","",37,0
2020,40254642,130162599,1,23-JUL-20,2,"N",2,5,29,"M",1,3,"R","","",29,0
2020,40254712,130166888,1,18-JUN-20,1,"N",10,5,39,"M",1,1,"R","","",39,0
2020,40250095,130163039,1,26-SEP-20,3,"N",51,5,32,"M",1,2,"","","",32,0
2020,40250112,130163205,1,23-SEP-20,3,"N",47,5,27,"M",1,3,"U","","",27,0
2020,40250158,130163355,1,13-SEP-20,1,"N",51,5,23,"M",1,3,"R","","",23,0
2020,41314836,133776137,1,07-OCT-20,2,"N",51,5,56,"F",2,3,"R","","",56,0
2020,41311929,133776317,1,10-OCT-20,3,"N",48,5,41,"M",2,3,"R","","",41,0
2020,41314854,133776317,2,10-OCT-20,3,"N",48,5,31,"F",1,3,"U","","",31,0
2020,41311939,133776359,1,11-OCT-20,1,"N",48,5,26,"M",2,3,"U","","",26,0
2020,41314883,133776562,1,14-OCT-20,1,"N",5,5,31,"F",1,3,"U","","",31,0
2020,41314898,133776663,1,18-NOV-20,1,"N",49,5,30,"M",2,,"","","",30,0
2020,41314901,133776702,1,16-OCT-20,2,"N",39,5,40,"M",1,3,"R","","",40,0
2020,39225942,126859092,1,22-JAN-20,1,"N",27,5,54,"M",1,1,"R","","",54,0
2020,39221216,126863945,1,24-JAN-20,3,"N",48,5,41,"M",1,3,"R","","",41,0
2020,39221305,126864367,1,28-JAN-20,1,"N",23,5,29,"M",1,3,"N","","",29,0
2020,39221326,126859741,1,29-JAN-20,1,"N",27,5,34,"M",1,3,"R","","",34,0
2020,39221336,126859793,1,30-JAN-20,3,"N",48,5,48,"M",1,3,"R","","",48,0
2020,39221357,126864626,1,30-JAN-20,1,"N",51,5,35,"M",2,3,"R","","",35,0
2020,39228609,126888771,1,21-FEB-20,1,"N",21,5,36,"F",1,3,"N","","",36,0
2020,39224402,126884733,2,12-FEB-20,1,"N",21,5,29,"F",1,2,"N","","",29,0
2020,39224400,126884733,1,12-FEB-20,1,"N",21,5,22,"M",1,2,"R","","",22,0
2020,39229592,126889447,1,30-JAN-20,2,"N",23,5,27,"M",2,3,"N","","",27,0
2020,39309504,127105091,1,12-JUN-20,2,"N",23,5,28,"M",1,3,"R","","",28,0
2020,39309507,127107500,1,18-JUN-20,2,"N",23,5,35,"M",1,3,"N","","",35,0
2020,39309506,127107500,2,18-JUN-20,2,"N",23,5,37,"F",1,3,"N","","",37,0
2020,39309533,127105149,1,29-JUN-20,1,"N",51,5,24,"M",3,3,"R","","",24,0
2020,39304376,127105160,1,02-JUN-20,2,"N",27,5,17,"F",2,3,"R","R","",17,0
2020,39304381,127107573,1,18-MAY-20,1,"N",16,5,28,"M",1,3,"N","","",28,0
2020,39309617,127105320,2,11-JAN-20,1,"N",21,5,26,"M",1,3,"R","","",26,0
2020,39309618,127105320,1,11-JAN-20,1,"N",21,5,34,"F",1,3,"R","","",34,0
2020,39314543,127107890,1,10-JUN-20,3,"N",5,5,26,"M",1,1,"N","","",26,0
2020,39314555,127105462,1,04-JUN-20,1,"N",23,5,57,"F",1,2,"R","","",57,0
2020,39314560,127105506,1,09-JUN-20,1,"N",23,5,30,"F",1,2,"R","","",30,0
2020,39309697,127105556,1,13-MAY-20,1,"N",44,5,61,"F",1,3,"R","","",61,0
2020,39309724,127105631,1,29-JUN-20,1,"N",44,5,17,"M",1,2,"R","R","",17,0
2020,39314620,127105681,1,30-JAN-20,2,"N",23,5,29,"M",1,2,"U","","",29,0
2020,39309739,127105680,1,28-MAR-20,2,"N",51,5,34,"M",1,2,"U","","",34,0
2020,39309793,127105821,1,01-JUN-20,1,"N",5,5,32,"M",1,2,"U","","",32,0
2020,39314716,127105859,1,29-JUN-20,1,"N",53,5,28,"F",1,2,"U","","",28,0
2020,39314730,127108418,1,04-JUN-20,2,"N",51,5,39,"M",1,2,"R","","",39,0
2020,39314736,127108483,1,05-JUN-20,3,"N",2,5,23,"M",1,3,"U","","",23,0
2020,39309863,127108574,1,15-JUN-20,1,"N",47,5,37,"M",1,2,"U","","",37,0
2020,39314836,127106098,1,23-JUN-20,2,"N",23,5,37,"F",1,3,"R","","",37,0
2020,39309898,127111163,1,10-FEB-20,2,"N",16,5,30,"M",1,2,"R","","",30,0
2020,39314908,127108889,1,22-FEB-20,1,"N",2,5,28,"F",1,2,"U","","",28,0
2020,39310014,127111477,1,23-MAY-20,3,"N",34,5,25,"M",1,3,"U","","",25,0
2020,39315002,127109086,1,01-MAY-20,1,"N",16,5,36,"F",1,3,"R","","",36,0
2020,39315025,127111587,1,04-JUN-20,2,"N",16,5,26,"M",1,3,"R","","",26,0
2020,39315108,127111716,1,24-MAY-20,1,"N",28,5,23,"M",1,3,"R","","",23,0
2020,39315107,127111716,2,24-MAY-20,1,"N",28,5,27,"M",1,3,"R","","",27,0
2020,39315127,127111796,1,07-MAY-20,2,"N",5,5,62,"M",1,2,"R","","",62,0
2020,39315128,127111799,1,08-MAY-20,1,"N",51,5,16,"F",1,2,"R","R","",16,0
2020,39315135,127111821,2,28-MAY-20,1,"N",27,5,43,"F",1,3,"R","","",43,0
2020,39315157,127111860,1,05-JUN-20,3,"N",39,5,23,"M",1,2,"N","","",23,0
2020,39315221,127111962,1,04-APR-20,3,"N",27,5,53,"M",1,1,"R","","",53,0
2020,39315367,127112181,1,21-APR-20,3,"N",14,5,27,"M",1,2,"R","","",27,0
2020,39315409,127110169,1,20-JUN-20,2,"N",16,5,40,"M",1,2,"N","","",40,0
2020,39315443,127110219,1,05-JUN-20,2,"N",45,5,22,"M",1,2,"R","","",22,0
2020,39315448,127110247,1,25-APR-20,2,"N",23,5,21,"F",1,3,"N","","",21,0
2020,39315485,127112478,1,24-JUN-20,3,"N",39,5,27,"M",1,2,"N","","",27,0
2020,39310354,127110401,1,16-JUN-20,2,"N",23,5,32,"M",1,3,"N","","",32,0
2020,39315504,127112531,1,30-APR-20,3,"N",27,5,37,"M",1,3,"R","","",37,0
2020,39310376,127110504,2,21-JUN-20,2,"N",16,5,30,"F",1,2,"R","","",30,0
2020,39310395,127112605,1,29-JUN-20,2,"N",51,5,41,"F",1,2,"R","","",41,0
2020,39310400,127112616,1,30-JUN-20,2,"N",51,5,34,"M",2,2,"N","","",34,0
2020,39310402,127110593,1,30-JUN-20,2,"N",16,5,30,"M",1,2,"R","","",30,0
2020,39310415,127112671,1,06-MAY-20,2,"N",2,5,19,"F",1,2,"R","","",19,0
2020,39310422,127112708,1,08-MAY-20,2,"N",48,5,54,"M",1,3,"R","","",54,0
2020,39310465,127110698,1,09-MAY-20,3,"N",20,5,62,"F",1,2,"R","","",62,0
2020,39310519,127112894,1,12-MAY-20,2,"N",16,5,33,"F",1,2,"R","","",33,0
2020,39315766,127113047,2,18-MAY-20,2,"N",23,5,23,"F",1,3,"R","","",23,0
2020,39310618,127113054,1,04-MAY-20,1,"N",39,5,22,"M",1,3,"N","","",22,0
