"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2020,21,153679982
2020,21,153680048
2020,21,153675856
2020,21,153675869
2020,21,153680212
2020,21,153676020
2020,21,153676087
2020,21,153680465
2020,21,153680493
2020,21,153676142
2020,21,153680531
2020,21,153681312
2020,21,153681325
2020,21,153680823
2020,21,153680833
2020,21,153681447
2020,21,153680956
2020,21,153681001
2020,21,153681105
2020,21,153681162
2020,21,153686368
2020,21,153681785
2020,21,153686285
2020,21,153686527
2020,21,153681872
2020,21,153686526
2020,21,153686596
2020,21,153682041
2020,21,153686807
2020,21,153686874
2020,21,153686918
2020,21,153686919
2020,21,153686968
2020,21,153682308
2020,21,153682356
2020,21,153687176
2020,21,153682479
2020,21,153687185
2020,21,153687234
2020,21,153687233
2020,21,153687269
2020,21,153687284
2020,21,153687433
2020,21,153687454
2020,21,153687475
2020,21,153682756
2020,21,153687531
2020,21,153687900
2020,21,153688075
2020,21,153682955
2020,21,153683171
2020,21,153688361
2020,21,153688406
2020,21,153683266
2020,21,153683321
2020,21,153688500
2020,21,153688553
2020,21,153683458
2020,21,153688683
2020,21,153688686
2020,21,153689005
2020,21,153689007
2020,21,153683842
2020,21,153684067
2020,21,153689330
2020,21,153689327
2020,21,153684249
2020,21,153689554
2020,21,153689543
2020,21,153689692
2020,21,153684430
2020,21,153690015
2020,21,153684788
2020,21,153690376
2020,21,153690352
2020,21,153690465
2020,21,153690473
2020,21,153690666
2020,21,153690923
2020,21,153691006
2020,21,153685633
2020,21,153691108
2020,21,153691324
2020,21,153686033
2020,21,153686057
2020,21,153691672
2020,21,153696279
2020,21,153692875
2020,21,153692881
2020,21,153692894
2020,21,153692907
2020,21,153693101
2020,21,153693100
2020,21,153693106
2020,21,153693110
2020,21,153697066
2020,21,153693150
2020,21,153693153
2020,21,153693160
2020,21,153697092
2020,21,153693186
2020,21,153693214
2020,21,153697182
2020,21,153697217
2020,21,153697258
2020,21,153693348
2020,21,153693354
2020,21,153697297
2020,21,153697315
2020,21,153693390
2020,21,153697342
2020,21,153697341
2020,21,153693410
2020,21,153697369
2020,21,153693425
2020,21,153693437
2020,21,153697398
2020,21,153693454
2020,21,153693465
2020,21,153697449
2020,21,153693483
2020,21,153693496
2020,21,153693536
2020,21,153693553
2020,21,153693562
2020,21,153697518
2020,21,153697541
2020,21,153697556
2020,21,153693621
2020,21,153697615
2020,21,153697625
2020,21,153693659
2020,21,153693672
2020,21,153697658
2020,21,153697683
2020,21,153697697
2020,21,153693726
2020,21,153693732
2020,21,153697733
2020,21,153697747
2020,21,153697771
2020,21,153697779
2020,21,153693795
2020,21,153697802
2020,21,153697813
2020,21,153693833
2020,21,153693842
2020,21,153697845
2020,21,153693867
2020,21,153697880
2020,21,153697903
2020,21,153693906
2020,21,153697940
2020,21,153693929
2020,21,153697968
2020,21,153693952
2020,21,153697998
2020,21,153693981
2020,21,153693993
2020,21,153694021
2020,21,153698080
2020,21,153698087
2020,21,153698098
2020,21,153698113
2020,21,153694094
2020,21,153698177
2020,21,153698182
2020,21,153698201
2020,21,153698229
2020,21,153698243
2020,21,153698273
2020,21,153698307
2020,21,153698316
2020,21,153698326
2020,21,153698328
2020,21,153698339
2020,21,153698358
2020,21,153694262
2020,21,153694296
2020,21,153694302
2020,21,153698422
2020,21,153698433
2020,21,153698432
2020,21,153694352
2020,21,153698465
2020,21,153694385
2020,21,153698513
2020,21,153694399
2020,21,153694423
2020,21,153698544
2020,21,153698568
2020,21,153698569
2020,21,153694473
2020,21,153698603
2020,21,153698627
2020,21,153694537
2020,21,153694568
2020,21,153694588
2020,21,153694613
2020,21,153694643
2020,21,153698767
2020,21,153698776
2020,21,153694681
2020,21,153694702
2020,21,153698829
2020,21,153694736
2020,21,153698840
2020,21,153694758
2020,21,153698867
2020,21,153698876
2020,21,153698891
2020,21,153694817
2020,21,153698912
2020,21,153698920
2020,21,153694849
2020,21,153694863
2020,21,153698963
2020,21,153694882
2020,21,153698993
2020,21,153699008
2020,21,153694915
2020,21,153694926
2020,21,153699031
2020,21,153699061
2020,21,153594289
2020,21,153594484
2020,21,153594518
2020,21,153594554
2020,21,153590577
2020,21,153590581
2020,21,153590591
2020,21,153594761
2020,21,153590779
2020,21,153590834
2020,21,153594928
2020,21,153594956
2020,21,153595005
2020,21,153595006
2020,21,153595093
2020,21,153591114
2020,21,153595218
2020,21,153591151
2020,21,153596197
2020,21,153596228
2020,21,153596230
2020,21,153595322
2020,21,153595329
2020,21,153596270
2020,21,153596315
2020,21,153595443
2020,21,153596531
2020,21,153595565
2020,21,153595594
2020,21,153595686
2020,21,153595706
2020,21,153595762
2020,21,153595759
2020,21,153595868
2020,21,153595921
2020,21,153596881
2020,21,153596966
2020,21,153597152
2020,21,153597151
2020,21,153601212
2020,21,153601659
2020,21,153601681
2020,21,153597598
2020,21,153597610
2020,21,153597622
2020,21,153597647
2020,21,153597676
2020,21,153601756
2020,21,153597866
2020,21,153598221
2020,21,153602295
2020,21,153598288
2020,21,153602400
2020,21,153598322
2020,21,153598353
2020,21,153602437
2020,21,153602436
2020,21,153602439
2020,21,153598423
2020,21,153598952
2020,21,153603127
2020,21,153603149
2020,21,153603142
2020,21,153603164
2020,21,153603183
2020,21,153599265
2020,21,153603402
2020,21,153599327
2020,21,153599380
2020,21,153603540
2020,21,153599415
2020,21,153603580
2020,21,153603598
2020,21,153603600
2020,21,153599451
2020,21,153599548
2020,21,153599549
2020,21,153603705
2020,21,153599557
2020,21,153603744
2020,21,153603751
2020,21,153603799
2020,21,153599719
2020,21,153599771
2020,21,153599808
2020,21,153599810
2020,21,153599805
2020,21,153599853
2020,21,153599882
2020,21,153604034
2020,21,153599889
2020,21,153599931
2020,21,153604122
2020,21,153604120
2020,21,153600008
2020,21,153604151
2020,21,153604211
2020,21,153600090
2020,21,153600291
2020,21,153604421
2020,21,153604420
2020,21,153600608
2020,21,153600632
2020,21,153600808
2020,21,153600990
2020,21,153605020
2020,21,153601142
2020,21,153601160
2020,21,153606238
2020,21,153606259
2020,21,153606285
2020,21,153605490
2020,21,153605582
2020,21,153606485
2020,21,153605655
2020,21,153606648
2020,21,153606695
2020,21,153606791
2020,21,153605873
2020,21,153605836
2020,21,153606876
2020,21,153606996
2020,21,153606074
2020,21,153606090
2020,21,153606115
2020,21,153607081
2020,21,153611179
2020,21,153607181
2020,21,153611359
2020,21,153607345
2020,21,153607346
2020,21,153611462
2020,21,153611467
2020,21,153607511
2020,21,153611503
2020,21,153607566
2020,21,153611593
2020,21,153611592
2020,21,153611616
2020,21,153611753
2020,21,153607812
2020,21,153607846
2020,21,153611831
2020,21,153608027
2020,21,153608071
2020,21,153612033
2020,21,153608140
2020,21,153608145
2020,21,153612068
2020,21,153608161
2020,21,153608162
2020,21,153608173
2020,21,153608175
2020,21,153608174
2020,21,153612099
2020,21,153612112
2020,21,153612141
2020,21,153612153
2020,21,153608271
2020,21,153608396
2020,21,153608423
2020,21,153612310
2020,21,153608465
2020,21,153601387
2020,21,153597377
2020,21,153597380
2020,21,153597379
2020,21,153601495
2020,21,153597595
2020,21,153597606
2020,21,153601687
2020,21,153597648
2020,21,153601713
2020,21,153601732
2020,21,153597703
2020,21,153601776
2020,21,153601884
2020,21,153597884
2020,21,153601964
2020,21,153602022
2020,21,153597968
2020,21,153598028
2020,21,153598044
2020,21,153598223
2020,21,153602293
2020,21,153598236
2020,21,153598265
2020,21,153602334
2020,21,153602345
2020,21,153598331
2020,21,153598332
2020,21,153598337
2020,21,153602454
2020,21,153598420
2020,21,153598418
2020,21,153602839
2020,21,153602851
2020,21,153602853
2020,21,153598739
2020,21,153602928
2020,21,153602927
2020,21,153598787
2020,21,153598886
2020,21,153598894
2020,21,153598933
2020,21,153603099
2020,21,153603104
2020,21,153598982
2020,21,153603116
2020,21,153603156
2020,21,153599056
2020,21,153599114
2020,21,153599150
2020,21,153599166
2020,21,153603333
2020,21,153599258
2020,21,153599320
2020,21,153599457
2020,21,153603680
2020,21,153603682
2020,21,153599568
2020,21,153599600
2020,21,153603747
2020,21,153599627
2020,21,153603779
2020,21,153599669
2020,21,153599707
2020,21,153599756
2020,21,153599765
2020,21,153599777
2020,21,153599786
2020,21,153603935
2020,21,153603934
2020,21,153604175
2020,21,153604258
2020,21,153600192
2020,21,153600285
2020,21,153600306
2020,21,153600307
2020,21,153600388
2020,21,153600399
2020,21,153604529
2020,21,153600447
2020,21,153600468
2020,21,153600496
2020,21,153604575
2020,21,153600534
2020,21,153604632
2020,21,153604631
2020,21,153600630
2020,21,153604761
2020,21,153600745
2020,21,153600842
2020,21,153604846
2020,21,153600925
2020,21,153605036
2020,21,153601060
2020,21,153605113
2020,21,153605241
2020,21,153605280
2020,21,153605293
2020,21,153606307
2020,21,153605429
2020,21,153606416
2020,21,153605401
2020,21,153606433
2020,21,153606508
2020,21,153606501
2020,21,153605535
2020,21,153606517
2020,21,153605634
2020,21,153605877
2020,21,153606844
2020,21,153605901
2020,21,153605878
2020,21,153606832
2020,21,153605928
2020,21,153606919
2020,21,153606024
2020,21,153607043
2020,21,153607153
2020,21,153611177
2020,21,153606173
2020,21,153607112
2020,21,153611236
2020,21,153607219
2020,21,153611259
2020,21,153611288
2020,21,153607285
2020,21,153611510
2020,21,153607609
2020,21,153611603
2020,21,153607644
2020,21,153607679
2020,21,153611681
2020,21,153607795
2020,21,153607884
2020,21,153607900
2020,21,153611960
2020,21,153612012
2020,21,153612042
2020,21,153612082
2020,21,153612102
2020,21,153612114
2020,21,153608728
2020,21,153608804
2020,21,153612564
2020,21,153608841
2020,21,153608848
2020,21,153608870
2020,21,153608881
2020,21,153612638
2020,21,153612637
2020,21,153612656
2020,21,153612713
2020,21,153612763
2020,21,153609019
2020,21,153609038
2020,21,153609113
2020,21,153609112
2020,21,153609162
2020,21,153609205
2020,21,153609207
2020,21,153609338
2020,21,153613059
2020,21,153613076
2020,21,153613089
2020,21,153613292
2020,21,153613308
2020,21,153609490
2020,21,153609502
2020,21,153613356
2020,21,153609553
2020,21,153609567
2020,21,153609579
2020,21,153609584
2020,21,153609583
2020,21,153609587
2020,21,153613405
2020,21,153613460
2020,21,153609655
2020,21,153609662
2020,21,153609682
2020,21,153613569
2020,21,153613628
2020,21,153613650
2020,21,153609818
2020,21,153613707
2020,21,153609862
2020,21,153613810
2020,21,153613827
2020,5,153609978
2020,21,153613866
2020,21,153613880
2020,21,153613929
2020,21,153613939
2020,21,153610037
2020,21,153613958
2020,21,153598416
2020,21,153598438
2020,21,153598463
2020,21,153598509
2020,21,153602987
2020,21,153603018
2020,21,153599062
2020,21,155405542
2020,21,155405577
2020,21,155393698
2020,21,155393708
2020,21,155393724
2020,21,155405635
2020,21,155393804
2020,21,155405706
2020,21,155405683
2020,21,155405691
2020,21,155405726
2020,21,155405925
2020,21,155405924
2020,21,155394032
2020,21,155394035
2020,21,155405943
2020,21,155394063
2020,21,155394059
2020,21,155405941
2020,21,155405940
2020,21,155394134
2020,21,155406040
2020,21,155406084
2020,21,155394236
2020,21,155406071
2020,21,155406069
2020,21,155406103
2020,21,155394260
2020,21,155406152
2020,21,155394314
2020,21,155394336
2020,21,155406167
2020,21,155406197
2020,21,155394375
2020,21,155406301
2020,21,155394505
2020,21,155406359
2020,21,155406361
2020,21,155406373
2020,21,155406413
2020,21,155394613
2020,21,155394615
2020,21,155394655
2020,21,155406461
2020,22,155394739
2020,21,155406533
2020,21,155394766
2020,21,155406604
2020,21,155406632
2020,21,155406659
2020,21,155394909
2020,21,155394913
2020,21,155394933
2020,21,155394940
2020,21,155406717
2020,21,155394962
2020,21,155406723
2020,21,155394969
2020,21,155394967
2020,21,155394968
2020,21,155406750
2020,21,155395063
2020,21,155395109
2020,21,155406824
2020,21,155406852
2020,21,155406930
2020,22,155406984
2020,21,155395308
2020,21,155395290
2020,21,155395362
2020,21,155395358
2020,21,155395389
2020,21,155395420
2020,21,155395427
2020,21,155395496
2020,21,155395515
2020,21,155395559
2020,21,155407213
2020,21,155407222
2020,21,155395638
2020,21,155407396
2020,21,155407409
2020,21,155407431
2020,21,155395906
2020,21,155395912
2020,21,155395929
2020,21,155395918
2020,21,155395927
2020,21,155395965
2020,21,155407585
2020,21,155408009
2020,21,155411462
2020,21,155411463
2020,21,155411467
2020,21,155411464
2020,21,155411518
2020,21,155408082
2020,21,155411605
2020,22,155411634
2020,21,155411685
2020,21,155408226
2020,21,155411724
2020,21,155408323
2020,21,155408355
2020,21,155408383
2020,21,155411898
2020,21,155408395
2020,21,155408456
2020,21,155412014
2020,21,155408520
2020,21,155408566
2020,21,155412103
2020,21,155408638
2020,21,155412194
2020,21,155408649
2020,21,155412236
2020,21,155412237
2020,21,155412258
2020,21,155408695
2020,21,155412314
2020,21,155408747
2020,21,155412327
2020,21,155412347
2020,21,155412396
2020,21,155408838
2020,21,155412431
2020,21,155408862
2020,21,155412574
2020,21,155409044
2020,21,155409063
2020,21,155412672
2020,21,155412691
2020,21,155412684
2020,21,155409083
2020,21,155409091
2020,21,155412703
2020,21,155409107
2020,21,155409134
2020,21,155409133
2020,21,155409140
2020,22,155409191
2020,21,155409222
2020,21,155412894
2020,21,155412902
2020,21,155409273
2020,21,155409285
2020,21,155409322
2020,21,155413026
2020,21,155413047
2020,21,155413134
2020,21,155413149
2020,21,155413143
2020,21,155413176
2020,21,155409494
2020,21,155409507
2020,21,155409509
2020,21,155409518
2020,21,155409535
2020,21,155409533
2020,21,155409534
2020,21,155413281
2020,21,155413665
2020,13,155413669
2020,21,155413681
2020,21,155413696
2020,21,155413700
2020,21,155409920
2020,21,155410003
2020,21,155410002
2020,21,155410001
2020,21,155413895
2020,21,155410059
2020,21,155410069
2020,21,155413993
2020,21,155414275
2020,21,155414292
2020,21,155414301
2020,21,155414346
2020,21,155414348
2020,21,155414364
2020,21,155410367
2020,21,155414510
2020,21,155414523
2020,21,155414604
2020,21,155410489
2020,21,155414638
2020,21,155414639
2020,21,155414662
2020,21,155410535
2020,21,155414678
2020,21,155410551
2020,21,155414707
2020,21,155410570
2020,21,155410580
2020,21,155410592
2020,21,155410590
2020,21,155410595
2020,21,155414772
2020,21,155410626
2020,21,155410624
2020,21,155414888
2020,21,155410689
2020,21,155414939
2020,21,155414943
2020,21,155414951
2020,21,155414986
2020,21,155410792
2020,21,155410820
2020,21,155415044
2020,21,155410859
2020,21,155410885
2020,21,155415131
2020,21,155415200
2020,21,155410963
2020,21,155415251
2020,21,155410997
2020,21,155415364
2020,21,155415408
2020,21,155416198
2020,21,155416214
2020,21,155416229
2020,21,155416283
2020,21,155416286
2020,21,155415590
2020,21,155416307
2020,21,155415654
2020,21,155415661
2020,21,155416400
2020,21,155416401
2020,21,155415674
2020,21,155416441
2020,21,155416439
2020,21,155416464
2020,21,155416479
2020,21,155416554
2020,21,155416580
2020,21,155416602
2020,21,155415766
2020,21,155416671
2020,21,155416698
2020,21,155416749
2020,21,155416750
2020,21,155416774
2020,21,155416797
2020,21,155416843
2020,21,155416839
2020,21,155416820
2020,21,155416884
2020,21,155416887
2020,21,155416953
2020,21,155416807
2020,21,155416800
2020,21,155416969
2020,21,155417034
2020,21,155415962
2020,21,155417080
2020,21,155417123
2020,21,155416048
2020,21,155416042
2020,21,155416134
2020,21,155417238
2020,21,155416153
2020,21,155416173
2020,21,155417273
2020,21,155421179
2020,21,155421180
2020,21,155421186
2020,21,155417278
2020,21,155417351
2020,21,155417361
2020,21,155417377
2020,21,155417410
2020,21,155417403
2020,21,155421249
2020,21,155417438
2020,21,155417443
2020,21,155417532
2020,21,155417558
2020,21,155421308
2020,21,155417621
2020,21,155421348
2020,21,155417668
2020,21,155417706
2020,21,155417701
2020,21,155417694
2020,21,155417738
2020,21,155421377
2020,21,155421400
2020,21,155421396
2020,21,155417831
2020,21,155417835
2020,21,155417842
2020,21,155421426
2020,21,155417866
2020,21,155417864
2020,21,155421430
2020,21,153695896
2020,21,153700155
2020,21,153700191
2020,21,153700198
2020,21,153700209
2020,21,153700232
2020,21,153700242
2020,21,153700248
2020,21,153696027
2020,21,153700304
2020,21,153696066
2020,21,153696077
2020,21,153696081
2020,21,153700331
2020,21,153700351
2020,21,153696125
2020,21,153696154
2020,21,153700393
2020,21,153700399
2020,21,153700404
2020,21,153700426
2020,21,153700437
2020,21,153700454
2020,21,153700471
2020,21,153701240
2020,21,153700500
2020,21,153701271
2020,21,153701280
2020,21,153700544
2020,21,153701308
2020,21,153701320
2020,21,153700593
2020,21,153701380
2020,21,153701399
2020,21,153701421
2020,21,153701448
2020,21,153700663
2020,21,153701473
2020,21,153701478
2020,21,153701483
2020,21,153701492
2020,21,153701519
2020,21,153700722
2020,21,153701546
2020,21,153700773
2020,21,153700794
2020,21,153701601
2020,21,153701610
2020,21,153700849
2020,21,153701642
2020,21,153700878
2020,21,153700890
2020,21,153700896
2020,21,153700914
2020,21,153701738
2020,21,153701784
2020,21,153701791
2020,21,153701808
2020,21,153701014
2020,21,153701016
2020,21,153701862
2020,21,153701884
2020,21,153701925
2020,21,153701938
2020,21,153701948
2020,21,153701966
2020,21,153701983
2020,21,153702015
2020,21,153706226
2020,21,153702110
2020,21,153702121
2020,21,153706321
2020,21,153702159
2020,21,153702175
2020,21,153702173
2020,21,153706352
2020,21,153702189
2020,21,153702210
2020,21,153702219
2020,21,153706434
2020,21,153706445
2020,21,153706466
2020,21,153706484
2020,21,153706499
2020,21,153702295
2020,21,153706528
2020,21,153706547
2020,21,153706554
2020,21,153706572
2020,21,153706584
2020,21,153706615
2020,21,153702425
2020,21,153702436
2020,21,153702444
2020,21,153706650
2020,21,153706661
2020,21,153702467
2020,21,153706670
2020,21,153702496
2020,21,153702501
2020,21,153706737
2020,21,153702512
2020,21,153706761
2020,21,153706767
2020,21,153702515
2020,21,153702519
2020,21,153702529
2020,21,153706789
2020,21,153706811
2020,21,153702567
2020,21,153706835
2020,21,153702588
2020,21,153706855
2020,21,153706898
2020,21,153706908
2020,21,153706922
2020,21,153702657
2020,21,153702655
2020,21,153702663
2020,21,153702674
2020,21,153706961
2020,21,153706962
2020,21,153706987
2020,21,153702717
2020,21,153702727
2020,21,153702732
2020,21,153702755
2020,21,153702768
2020,21,153702781
2020,21,153707049
2020,21,153707058
2020,21,153707062
2020,21,153702833
2020,21,153707092
2020,21,153702846
2020,21,153707123
2020,21,153707129
2020,21,153707146
2020,21,153707177
2020,21,153702914
2020,21,153702921
2020,21,153707207
2020,21,153702934
2020,21,153707286
2020,21,153707294
2020,21,153703037
2020,21,153707338
2020,21,153707356
2020,21,153703095
2020,21,153707431
2020,21,153703147
2020,21,153707492
2020,21,153703193
2020,21,153707538
2020,21,153707546
2020,21,153703234
2020,21,153703267
2020,21,153707604
2020,21,153707607
2020,21,153703297
2020,21,153707637
2020,21,153707652
2020,21,153703330
2020,21,153707681
2020,21,153703374
2020,21,153703388
2020,21,153707738
2020,21,153707763
2020,21,153703493
2020,21,153703499
2020,21,153707837
2020,21,153707864
2020,21,153707871
2020,21,153707885
2020,21,153707901
2020,21,153703579
2020,21,153703583
2020,21,153703605
2020,21,153703646
2020,21,153703652
2020,21,153707991
2020,21,153708006
2020,21,153708054
2020,21,153703752
2020,21,153703768
2020,21,153708096
2020,21,153703807
2020,21,153703811
2020,21,153703820
2020,21,153703821
2020,21,153708156
2020,21,153708168
2020,21,153708193
2020,21,153708198
2020,21,153703903
2020,21,153703954
2020,21,153708300
2020,21,153708313
2020,21,153703998
2020,21,153708341
2020,21,153704021
2020,21,153708348
2020,21,153704041
2020,21,153708414
2020,21,153708434
2020,21,153704098
2020,21,153704127
2020,21,153708504
2020,21,153704161
2020,21,153708533
2020,21,153708545
2020,21,153704194
2020,21,153708593
2020,21,153704244
2020,21,153704252
2020,21,153704269
2020,21,153708669
2020,21,153704291
2020,21,153704312
2020,21,153704331
2020,21,153704349
2020,21,153704355
2020,21,153708781
2020,21,153704401
2020,21,153704415
2020,21,153704434
2020,21,153708832
2020,21,153708839
2020,21,153708851
2020,21,153708859
2020,21,153708891
2020,21,153704502
2020,21,153708918
2020,21,153708942
2020,21,153708954
2020,21,153708984
2020,21,153704576
2020,21,153704592
2020,21,153704639
2020,21,153709069
2020,21,153704683
2020,21,153709111
2020,21,153704713
2020,21,153704727
2020,21,153704769
2020,21,153704768
2020,21,153709225
2020,21,153704778
2020,21,153709239
2020,21,153709250
2020,21,153704807
2020,21,153709293
2020,21,153709313
2020,21,153709327
2020,21,153704905
2020,21,153704931
2020,21,153709405
2020,21,153704943
2020,21,153704955
2020,21,153709431
2020,21,153704971
2020,21,153704980
2020,21,153709457
2020,21,153709472
2020,21,153705032
2020,21,153705042
2020,21,153709568
2020,21,153705105
2020,21,153705113
2020,21,153705122
2020,21,153709617
2020,21,153709631
2020,21,153705146
2020,21,153709653
2020,21,153705206
2020,21,153705222
2020,21,153705239
2020,21,153705259
2020,21,153705269
2020,21,153705293
2020,21,153709818
2020,21,153705341
2020,21,153705347
2020,21,153709883
2020,21,153705371
2020,21,153709911
2020,21,153705390
2020,21,153705404
2020,21,153709940
2020,21,153705430
2020,21,153709981
2020,21,153709984
2020,21,153709995
2020,21,153705509
2020,21,153710026
2020,21,153710035
2020,21,153705544
2020,21,153710077
2020,21,153710082
2020,21,153710093
2020,21,153705605
2020,21,153710117
2020,21,153705621
2020,21,153710151
2020,21,153710159
2020,21,153705670
2020,21,153710175
2020,21,153710191
2020,21,153705711
2020,21,153710226
2020,21,153710243
2020,21,153705740
2020,21,153705760
2020,21,153705779
2020,21,153705798
2020,21,153710357
2020,21,153705808
2020,21,153705821
2020,21,153710392
2020,21,153705872
2020,21,153705878
2020,21,153705884
2020,21,153705895
2020,21,153705906
2020,21,153705916
2020,21,153705928
2020,21,153705946
2020,21,153710507
2020,21,153710514
2020,21,153705973
2020,21,153710555
2020,21,153710585
2020,21,153710612
2020,21,153710617
2020,21,153710657
2020,21,153710676
2020,21,153706114
2020,21,153706140
2020,21,153706149
2020,21,153710739
2020,21,153706173
2020,21,153711192
2020,21,153710769
2020,21,153711234
2020,21,153710794
2020,21,153710811
2020,21,153710832
2020,21,153711298
2020,21,153711308
2020,21,153711370
2020,21,153711387
2020,21,153711401
2020,21,153710969
2020,21,153711436
2020,21,153711451
2020,21,153711008
2020,21,153711015
2020,21,153711511
2020,21,153711542
2020,21,153711110
2020,21,153711132
2020,21,153711162
2020,21,153716183
2020,21,153716196
2020,21,153711664
2020,21,153716215
2020,21,153716228
2020,21,153711685
2020,21,153711689
2020,21,153716243
2020,21,153716253
2020,21,153711737
2020,21,153716301
2020,21,153716326
2020,21,153716339
2020,21,153711795
2020,21,153711794
2020,21,153711805
2020,21,153716385
2020,21,153711842
2020,21,153716412
2020,21,153716415
2020,21,153716436
2020,21,153711885
2020,21,153716463
2020,21,153716490
2020,21,153716501
2020,21,153716507
2020,21,153716511
2020,21,153716519
2020,21,153711951
2020,21,153711992
2020,21,153712002
2020,21,153716622
2020,21,153716638
2020,21,153712048
2020,21,153716664
2020,21,153712073
2020,21,153712094
2020,21,153712102
2020,21,153716701
2020,21,153712137
2020,21,153716736
2020,21,153716759
2020,21,153716758
2020,21,153716778
2020,21,153712202
2020,21,153712210
2020,21,153712217
2020,21,153712225
2020,21,153716814
2020,21,153712241
2020,21,153712255
2020,21,153712325
2020,21,153716886
2020,21,153716918
2020,21,153712367
2020,21,153986424
2020,21,153983855
2020,21,153983929
2020,21,153983941
2020,21,153986497
2020,21,153986533
2020,21,153986584
2020,21,153986597
2020,21,153984097
2020,21,153986631
2020,21,153986662
2020,21,153984139
2020,21,153984171
2020,21,153986759
2020,21,153986883
2020,22,153984364
2020,21,153987181
2020,21,153987308
2020,21,153987402
2020,21,153984862
2020,1,153984923
2020,21,153987532
2020,21,153987628
2020,21,153987641
2020,21,153987643
2020,21,153985182
2020,22,153985257
2020,21,153987883
2020,21,153987901
2020,21,153987954
2020,21,153988018
2020,21,153985442
2020,21,153988234
2020,21,153985614
2020,21,153985613
2020,21,153985642
2020,21,153985681
2020,21,153985694
2020,21,153985728
2020,21,153985727
2020,21,153988417
2020,21,153988470
2020,21,153988701
2020,21,153988994
2020,21,153989036
2020,21,153991295
2020,21,153989060
2020,21,153991342
2020,21,153991374
2020,21,153989134
2020,21,153991389
2020,21,153989153
2020,21,153991412
2020,21,153991443
2020,21,153991475
2020,21,153989209
2020,21,153989208
2020,21,153991564
2020,21,153989353
2020,21,153991661
2020,21,153991696
2020,21,153989444
2020,21,153989484
2020,21,153991856
2020,21,153991967
2020,21,153989724
2020,21,153989757
2020,21,153992077
2020,21,153989756
2020,21,153989763
2020,21,153989815
2020,21,153989876
2020,21,153989970
2020,21,153989968
2020,21,153989969
2020,21,153990042
2020,21,153992327
2020,21,153992406
2020,21,153992457
2020,21,153992466
2020,21,153990288
2020,21,153992611
2020,21,153992818
2020,21,153992866
2020,21,153990515
2020,21,153992969
2020,21,153990673
2020,21,153993007
2020,21,153990713
2020,21,153990645
2020,21,153993163
2020,21,153993161
2020,21,153993661
2020,21,153991051
2020,21,153991052
2020,21,153996214
2020,21,153996252
2020,21,153993947
2020,21,153577732
2020,21,153574209
2020,21,153574210
2020,21,153577874
2020,21,153577894
2020,21,153577952
2020,21,153574472
2020,21,153578008
2020,21,153578010
2020,21,153574719
2020,21,153574761
2020,21,153578210
2020,21,153574859
2020,21,153574857
2020,21,153578274
2020,21,153578323
2020,21,153578325
2020,21,153575065
2020,21,153578429
2020,21,153575181
2020,21,153578571
2020,21,153575377
2020,21,153575505
2020,21,153575575
2020,21,153593907
2020,21,153578786
2020,21,153575653
2020,21,153578813
2020,21,153578820
2020,21,153578854
2020,21,153575728
2020,21,153578872
2020,21,153578960
2020,21,153579098
2020,21,153581206
2020,21,153581226
2020,21,153581277
2020,21,153579265
2020,21,153581315
2020,21,153581389
2020,21,153579337
2020,21,153579421
2020,21,153596848
2020,21,153579537
2020,21,153579556
2020,21,153579572
2020,21,153579571
2020,21,153579585
2020,21,153579651
2020,21,153579661
2020,21,153581834
2020,21,153581880
2020,21,153581998
2020,21,153579816
2020,21,153579860
2020,21,153582063
2020,21,153582084
2020,21,153582117
2020,21,153579902
2020,21,153582139
2020,21,153580009
2020,21,153580164
2020,21,153582430
2020,21,153582443
2020,21,153582467
2020,21,153582483
2020,21,153580213
2020,21,153582611
2020,21,153582763
2020,21,153580461
2020,21,153582813
2020,21,153582896
2020,21,153580529
2020,21,153583004
2020,21,153583018
2020,21,153583097
2020,21,153580829
2020,21,153583358
2020,21,153580852
2020,21,153583760
2020,21,153583960
2020,21,153586373
2020,21,153586392
2020,21,153586396
2020,21,153584429
2020,21,153586658
2020,21,153586670
2020,21,153586668
2020,21,153586693
2020,21,153584544
2020,21,153586772
2020,21,153586773
2020,21,153586792
2020,21,153586793
2020,21,153586926
2020,21,153603915
2020,21,153584934
2020,21,153587072
2020,21,153585022
2020,21,153585072
2020,21,153585074
2020,21,153587112
2020,21,153600432
2020,21,153599589
2020,21,153586130
2020,21,153586157
2020,21,153588097
2020,21,153588136
2020,21,153588173
2020,21,153591331
2020,21,153591337
2020,21,153588240
2020,21,153591469
2020,21,153591649
2020,21,153591736
2020,21,153588567
2020,22,153588683
2020,21,153592118
2020,21,153592114
2020,21,153592113
2020,21,153592168
2020,21,153592182
2020,21,153592256
2020,21,153592307
2020,21,153588823
2020,21,153592374
2020,21,153592386
2020,21,153592399
2020,21,153588850
2020,21,153592473
2020,21,153592527
2020,21,153589007
2020,21,153589030
2020,21,153589037
2020,21,155416050
2020,21,155416090
2020,21,155416096
2020,21,155421731
2020,21,155418658
2020,21,155418557
2020,21,155422230
2020,21,155422229
2020,21,155419241
2020,21,155419904
2020,21,155422887
2020,21,155422902
2020,21,155423149
2020,21,155393536
2020,21,155405445
2020,21,155393580
2020,21,155405482
2020,21,155405625
