"DATA_YEAR","VICTIM_ID","CIRCUMSTANCES_ID","JUSTIFIABLE_FORCE_ID"
2020,141293057,1,
2020,141298431,9,
2020,141295202,1,
2020,141300805,6,
2020,141300808,1,
2020,141296626,9,
2020,141308135,6,
2020,141308675,6,
2020,141309129,1,
2020,141310707,10,
2020,143710393,1,
2020,143710632,1,
2020,143708856,9,
2020,143706155,9,
2020,143705158,1,
2020,143705493,6,
2020,143706295,9,
2020,143705858,10,
2020,143691958,9,
2020,143700488,1,
2020,143705931,6,
2020,145179003,1,
2020,145179002,1,
2020,145179005,1,
2020,145181569,9,
2020,145186419,9,
2020,145191976,6,
2020,145192043,1,
2020,143709095,6,
2020,141306505,6,
2020,141311516,1,
2020,143709477,10,
2020,142379851,1,
2020,142369914,1,
2020,142380072,3,
2020,142381268,9,
2020,142372128,10,
2020,142384207,6,
2020,142384774,6,
2020,142388350,10,
2020,145183107,6,
2020,145179697,9,
2020,143704391,1,
2020,143709144,1,
2020,143706054,6,
2020,145178049,1,
2020,145176189,1,
2020,145177824,9,
2020,145184608,3,
2020,145181981,1,
2020,145196758,1,
2020,145196805,1,
2020,145192021,9,
2020,145177525,1,
2020,145179529,6,
2020,145181596,6,
2020,143699537,6,
2020,145187278,1,
2020,145188193,1,
2020,143701963,1,
2020,141287830,9,
2020,141293449,6,
2020,141297996,6,
2020,145190294,1,
2020,141302989,2,
2020,141302985,2,
2020,141302990,2,
2020,141305132,9,
2020,141305266,6,
2020,141305272,9,
2020,141309287,1,
2020,141310560,1,
2020,141306277,9,
2020,141311879,1,
2020,143705303,8,
2020,143709955,9,
2020,145190782,1,
2020,145196342,6,
2020,145196342,1,
2020,143709291,6,
2020,143709412,9,
2020,145183456,10,
2020,145185089,1,
2020,145186312,10,
2020,145186680,10,
2020,145188013,1,
2020,145187524,1,
2020,145188551,9,
2020,145192919,10,
2020,145189670,1,
2020,145196007,1,
2020,145196499,9,
2020,145191914,6,
2020,145192252,6,
2020,143692498,6,
2020,143705846,1,
2020,141287831,1,
2020,141299340,6,
2020,141300081,1,
2020,141296125,10,
2020,141304286,10,
2020,141308752,1,
2020,141309330,1,
2020,141310444,1,
2020,143700481,10,
2020,143708241,1,
2020,143705318,6,
2020,141303966,6,
2020,141308378,10,
2020,141309426,9,
2020,141309555,2,
2020,141305927,1,
2020,141305927,2,
2020,141306422,10,
2020,141307040,2,
2020,143709331,1,
2020,143705660,6,
2020,143691867,1,
2020,143691868,1,
2020,143700399,1,
2020,143691962,9,
2020,143701206,10,
2020,143703738,6,
2020,143708455,9,
2020,143705212,6,
2020,143709410,9,
2020,141298439,1,
2020,141298436,1,
2020,141298440,9,
2020,141294085,1,
2020,141294100,10,
2020,141294263,9,
2020,141297382,9,
2020,141303156,6,
2020,141303157,6,
2020,141303155,6,
2020,141303170,10,
2020,141302735,1,
2020,141308124,1,
2020,141308336,6,
2020,141308673,10,
2020,141308726,1,
2020,141309100,10,
2020,141305636,1,
2020,141310553,9,
2020,145178112,6,
2020,145179613,10,
2020,145179612,10,
2020,145179852,11,5
2020,145181536,9,
2020,145185392,9,
2020,145193642,2,
2020,143705776,6,
2020,145189183,2,
2020,145189181,2,
2020,145193640,2,
2020,145193644,2,
2020,145193641,2,
2020,145193643,2,
2020,145193646,2,
2020,145193835,6,
2020,145195262,9,
2020,143708810,1,
2020,143705078,6,
2020,145178543,10,
2020,145177125,10,
2020,145177402,6,
2020,145179366,9,
2020,145183036,1,
2020,145183040,9,
2020,145179619,1,
2020,145179635,1,
2020,145179804,9,
2020,145184561,9,
2020,145181028,9,
2020,145185306,1,
2020,145182216,10,
2020,145186422,1,
2020,145186604,9,
2020,145186987,6,
2020,145187458,10,
2020,145188256,10,
2020,145188788,6,
2020,145189637,6,
2020,145190398,6,
2020,145190510,10,
2020,145196027,1,
2020,145191811,10,
2020,145196872,6,
2020,145197009,1,
2020,145197014,1,
2020,145197007,1,
2020,145197008,1,
2020,145191966,6,
2020,141298214,6,
2020,141296541,6,
2020,141309690,1,
2020,141309815,1,
2020,141306023,1,
2020,141312055,9,
2020,141312053,9,
2020,143709690,10,
2020,143701918,9,
2020,143704101,6,
2020,142380225,1,
2020,142371395,10,
2020,142382438,6,
2020,142383273,6,
2020,142385209,9,
2020,142388745,10,
2020,142386965,6,
2020,142390606,1,
2020,145177271,1,
2020,145177615,8,
2020,145186595,6,
2020,145186595,1,
2020,145190010,1,
2020,145190010,8,
2020,145195755,10,
2020,145195760,10,
2020,139442722,10,
2020,139442736,1,
2020,139448128,1,
2020,139448240,1,
2020,139448240,6,
2020,139448297,9,
2020,139453480,9,
2020,139453502,10,
2020,139448547,6,
2020,139448549,1,
2020,139448625,6,
2020,139453880,10,
2020,139448726,9,
2020,139448730,9,
2020,139454139,1,
2020,139448880,1,
2020,139448921,1,
2020,139449077,1,
2020,139454471,1,
2020,139454540,1,
2020,139449169,1,
2020,139449165,9,
2020,139449184,9,
2020,139449203,1,
2020,139449203,6,
2020,139449418,1,
2020,139454830,1,
2020,139455374,1,
2020,139455416,6,
2020,139449851,1,
2020,139455847,6,
2020,139455942,9,
2020,139450091,1,
2020,139455971,9,
2020,139450131,9,
2020,139455980,9,
2020,139456303,6,
2020,139456414,6,
2020,139456431,9,
2020,139450426,6,
2020,139456573,6,
2020,139456622,6,
2020,139456753,10,
2020,139456867,1,
2020,139450845,1,
2020,139450909,6,
2020,139450913,10,
2020,139457337,9,
2020,139457417,10,
2020,139451081,6,
2020,139451109,6,
2020,139457622,9,
2020,139451269,6,
2020,139451259,10,
2020,139457692,10,
2020,139451309,9,
2020,139493293,6,
2020,139491440,9,
2020,139493410,1,
2020,139491624,9,
2020,139491651,9,
2020,139491844,1,
2020,139491890,1,
2020,139491976,10,
2020,139492386,1,
2020,139494148,9,
2020,139492679,6,
2020,139492750,6,
2020,139492793,1,
2020,139497940,6,
2020,139497953,6,
2020,139494298,6,
2020,139498045,1,
2020,139498107,9,
2020,139494479,1,
2020,139498276,1,
2020,139494717,1,
2020,139494806,9,
2020,139498567,9,
2020,139494927,1,
2020,139498672,1,
2020,139498718,9,
2020,139498727,1,
2020,139498743,9,
2020,139498848,9,
2020,139498897,9,
2020,139495307,10,
2020,139499017,1,
2020,139495453,1,
2020,139499412,6,
2020,139495524,6,
2020,139499413,6,
2020,139499418,6,
2020,139499417,6,
2020,139495525,6,
2020,139499425,9,
2020,139495602,1,
2020,139499625,1,
2020,139499690,9,
2020,139499691,9,
2020,139495752,6,
2020,139495779,9,
2020,139495795,6,
2020,139495821,6,
2020,139499888,6,
2020,139499914,10,
2020,139499927,9,
2020,139495967,1,
2020,139500072,1,
2020,139496047,1,
2020,139496103,1,
2020,139500193,1,
2020,139500280,1,
2020,139496201,1,
2020,139500326,10,
2020,139500380,1,
2020,139500398,10,
2020,139496376,9,
2020,139500546,1,
2020,139496443,6,
2020,139500653,10,
2020,139496619,6,
2020,139496837,6,
2020,139496855,1,
2020,139501043,6,
2020,139496957,1,
2020,139501186,10,
2020,139497117,1,
2020,139497150,10,
2020,139497322,6,
2020,139497322,1,
2020,139497400,9,
2020,139497530,9,
2020,139497524,9,
2020,139501693,10,
2020,139501698,1,
2020,139497668,1,
2020,139501849,10,
2020,139501914,1,
2020,139501926,1,
2020,139497843,6,
2020,139497862,1,
2020,139502953,10,
2020,139502955,1,
2020,139502998,10,
2020,139502145,9,
2020,139502168,3,
2020,139502214,10,
2020,139502286,6,
2020,139502384,10,
2020,139502426,9,
2020,139503267,10,
2020,139503314,1,
2020,139503377,6,
2020,139503398,10,
2020,139503396,10,
2020,139503393,10,
2020,139502562,1,
2020,139503427,1,
2020,139503427,6,
2020,139502596,6,
2020,139503476,6,
2020,139503492,9,
2020,139503495,9,
2020,139503497,9,
2020,139503520,9,
2020,139503524,9,
2020,139502709,2,
2020,139503581,2,
2020,139445594,10,
2020,139446391,1,
2020,139450332,1,
2020,139487664,6,
2020,139452279,9,
2020,139478364,6,
2020,139477010,6,
2020,139478350,6,
2020,139477257,2,
2020,139483333,6,
2020,139488030,2,
2020,139485763,6,
2020,139485994,1,
2020,139488693,6,
2020,139486155,6,
2020,139490770,9,
2020,139490774,9,
2020,139498441,1,
2020,139500323,6,
2020,139503594,6,
2020,139508242,10,
2020,139506614,6,
2020,139512196,8,
2020,139512237,1,
2020,139513647,6,
2020,139514002,1,
2020,139302465,1,
2020,139308945,9,
2020,139309642,10,
2020,139309849,2,
2020,139307712,2,
2020,139312996,6,
2020,139312996,1,
2020,139313142,1,
2020,139240841,10,
2020,139241237,1,
2020,139236922,9,
2020,139242766,1,
2020,139237569,9,
2020,139243296,6,
2020,139248472,9,
2020,139305783,9,
2020,139308727,6,
2020,139309201,10,
2020,139309570,6,
2020,139307611,6,
2020,139307680,6,
2020,139310198,6,
2020,139241037,9,
2020,139242023,1,
2020,139237730,10,
2020,139243400,6,
2020,139250101,2,
2020,139246147,1,
2020,139246144,1,
2020,139246565,6,
2020,139246688,9,
2020,139246675,9,
2020,139246689,9,
2020,139251714,10,
2020,139251715,10,
2020,139279555,6,
2020,139276506,1,
2020,139279871,9,
2020,139279895,6,
2020,139283176,4,
2020,139283938,6,
2020,139294448,10,
2020,139304960,6,
2020,139307965,6,
2020,139305914,9,
2020,139307784,10,
2020,142916045,9,
2020,142916503,9,
2020,142916772,10,
2020,142917158,6,
2020,142919925,9,
2020,142928618,1,
2020,142925596,6,
2020,142925824,9,
2020,142926126,1,
2020,142931517,6,
2020,142927112,10,
2020,142932152,1,
2020,139339752,6,
2020,139332502,6,
2020,139340683,6,
2020,139457752,6,
2020,139451448,6,
2020,139451486,1,
2020,139457872,9,
2020,139457938,1,
2020,139458025,9,
2020,139458158,6,
2020,139452008,1,
2020,139452018,9,
2020,139452297,1,
2020,139459059,9,
2020,139452479,9,
2020,139459054,1,
2020,139503816,9,
2020,139503825,9,
2020,139503826,1,
2020,139503921,1,
2020,139508219,1,
2020,139504035,9,
2020,139504039,6,
2020,139508247,1,
2020,139504098,6,
2020,139508299,6,
2020,139504150,6,
2020,139504150,1,
2020,139508366,6,
2020,139508431,1,
2020,139508432,1,
2020,139508478,9,
2020,139508489,1,
2020,139504386,6,
2020,139504404,6,
2020,139504436,1,
2020,139504469,6,
2020,139504482,6,
2020,139504485,6,
2020,139504516,1,
2020,139508770,9,
2020,139508980,1,
2020,139508985,1,
2020,139509024,10,
2020,139509027,1,
2020,139509076,1,
2020,139504933,6,
2020,139504948,1,
2020,139504946,1,
2020,139504980,1,
2020,139504988,1,
2020,139505220,1,
2020,139509388,10,
2020,139505241,10,
2020,139237354,1,
2020,139243294,10,
2020,139243295,6,
2020,139246630,6,
2020,139247757,1,
2020,139265901,1,
2020,139273394,1,
2020,139275274,1,
2020,139279339,1,
2020,139283197,1,
2020,142918740,9,
2020,142929964,1,
2020,142929986,1,
2020,142925611,9,
2020,142925685,8,
2020,142930186,6,
2020,142926057,1,
2020,142930802,6,
2020,142930978,5,
2020,142930978,1,
2020,142931022,1,
2020,142931529,6,
2020,142931813,9,
2020,142931942,9,
2020,142927251,1,
2020,142932952,6,
2020,142937943,6,
2020,142933186,1,
2020,142938058,6,
2020,142933280,6,
2020,142938113,1,
2020,142938203,9,
2020,142933510,10,
2020,139397733,1,
2020,139402915,6,
2020,139403061,6,
2020,139403285,1,
2020,139403505,6,
2020,139404078,1,
2020,139404213,6,
2020,139402721,6,
2020,139402745,10,
2020,139404357,10,
2020,139404354,10,
2020,139402850,1,
2020,139402878,9,
2020,139408041,1,
2020,139404638,6,
2020,139408070,6,
2020,139404698,9,
2020,139408223,2,
2020,139404892,9,
2020,139408548,1,
2020,139408627,1,
2020,139409570,6,
2020,139409730,10,
2020,139406215,10,
2020,139410650,6,
2020,139410866,6,
2020,139411615,6,
2020,139413066,6,
2020,139411615,1,
2020,139411766,1,
2020,139413141,6,
2020,139411989,1,
2020,139412117,6,
2020,139412142,2,
2020,139413511,1,
2020,139413527,6,
2020,139413657,9,
2020,139413655,9,
2020,139418392,6,
2020,139505338,17,
2020,139505334,6,
2020,139505334,9,
2020,139505384,1,
2020,139505426,1,
2020,139505426,9,
2020,139509616,1,
2020,139509832,10,
2020,139509815,6,
2020,139505839,1,
2020,139505839,6,
2020,139505951,2,
2020,139510075,9,
2020,139505916,1,
2020,139506164,1,
2020,139891277,9,
2020,139891273,9,
2020,139892873,6,
2020,139894916,1,
2020,139895981,2,
2020,139900207,9,
2020,139900355,1,
2020,139900606,6,
2020,139891068,9,
2020,139887042,10,
2020,139887323,1,
2020,139891533,9,
2020,139893068,6,
2020,139892360,1,
2020,139900146,1,
2020,139900327,6,
2020,139901060,2,
2020,139901131,1,
2020,139901129,1,
2020,139891549,10,
2020,139887768,6,
2020,139892205,1,
2020,139898306,1,
2020,139898324,10,
2020,139894353,9,
2020,139896443,1,
2020,139892802,10,
2020,139898282,10,
2020,139899180,6,
2020,139899323,6,
2020,139895353,6,
2020,139895352,6,
2020,139895351,6,
2020,139899532,6,
2020,139899546,6,
2020,139899780,1,
2020,141287578,9,
2020,141293046,9,
2020,141293045,9,
2020,141293050,9,
2020,141293051,9,
2020,141293048,9,
2020,141287706,1,
2020,141293268,1,
2020,141298014,1,
2020,141293478,2,
2020,141293480,2,
2020,141298016,1,
2020,141293499,1,
2020,141293499,6,
2020,141298057,1,
2020,141294065,1,
2020,141294156,1,
2020,141294243,6,
2020,141294260,9,
2020,141294262,9,
2020,141298705,9,
2020,141294410,6,
2020,141294557,5,
2020,141294714,6,
2020,141294771,2,
2020,141299202,6,
2020,141299350,9,
2020,141299355,16,
2020,141295064,9,
2020,141295235,2,
2020,141295311,1,
2020,141299657,1,
2020,139448465,9,
2020,139448616,1,
2020,139454432,1,
2020,139458688,1,
2020,139452291,1,
2020,139582576,1,
2020,139587512,2,
2020,139589272,1,
2020,139593705,2,
2020,139599071,6,
2020,139605081,1,
2020,139605603,10,
2020,139600773,10,
2020,139606233,9,
2020,139602254,6,
2020,139607741,9,
2020,139602491,6,
2020,139608292,9,
2020,139614104,10,
2020,139610287,9,
2020,139610591,1,
2020,139611478,10,
2020,139611491,9,
2020,139611932,1,
2020,139611932,6,
2020,139612096,10,
2020,139617244,10,
2020,139623103,6,
2020,139618366,1,
2020,139618939,1,
2020,139284685,6,
2020,139295953,8,
2020,139478191,9,
2020,139487121,9,
2020,139493022,8,
2020,139493076,9,
2020,139493120,9,
2020,139493206,9,
2020,139901063,9,
2020,139886877,1,
2020,139445426,9,
2020,139504377,1,
2020,139453854,1,
2020,139455007,1,
2020,139450115,1,
2020,139457799,10,
2020,139491536,1,
2020,139493621,1,
2020,139494297,10,
2020,139498641,6,
2020,139494979,1,
2020,139496129,1,
2020,139503082,1,
2020,139291766,6,
2020,139295373,9,
2020,139302495,6,
2020,139308553,2,
2020,139308836,1,
2020,139307818,6,
2020,139498409,6,
2020,139411746,1,
2020,139411744,1,
2020,139518085,10,
2020,139492471,1,
2020,139498028,6,
2020,139503506,1,
2020,139503506,6,
2020,139502791,2,
2020,139504239,10,
2020,139509880,1,
2020,139511139,10,
2020,139512230,6,
2020,139512485,1,
2020,139512588,6,
2020,143691408,10,
2020,143699824,10,
2020,143700038,1,
2020,143700044,1,
2020,143700189,1,
2020,143700214,1,
2020,143700412,6,
2020,143691904,1,
2020,143700457,10,
2020,143691957,1,
2020,143692083,1,
2020,143692102,1,
2020,143692388,6,
2020,143700855,1,
2020,143692492,10,
2020,143692495,10,
2020,143692817,10,
2020,143692889,10,
2020,143702016,9,
2020,143702104,10,
2020,143703801,1,
2020,143703839,6,
2020,143702533,1,
2020,143702728,1,
2020,143702728,6,
2020,143704043,6,
2020,143702791,9,
2020,143707932,10,
2020,143708016,6,
2020,143704490,10,
2020,143704512,6,
2020,143704678,9,
2020,143704824,1,
2020,139886915,9,
2020,145178179,9,
2020,145176676,6,
2020,145179898,6,
2020,145184940,9,
2020,145185564,1,
2020,145181693,1,
2020,145181719,1,
2020,145182220,8,
2020,145182219,8,
2020,145182218,8,
2020,145182456,6,
2020,145182521,1,
2020,145186585,10,
2020,145186631,1,
2020,145186631,6,
2020,145182637,6,
2020,145182726,6,
2020,145182831,9,
2020,145187176,6,
2020,145187292,1,
2020,145187462,6,
2020,145187597,1,
2020,145188500,6,
2020,145188500,1,
2020,145188617,10,
2020,145187831,3,
2020,145188640,6,
2020,145188659,1,
2020,145188970,1,
2020,145193687,1,
2020,145189330,10,
2020,145189361,6,
2020,145193789,6,
2020,145189714,10,
2020,145194633,9,
2020,145190111,1,
2020,145195016,10,
2020,145195138,6,
2020,145195382,6,
2020,145190743,1,
2020,145190751,1,
2020,145195654,1,
2020,145191032,8,
2020,145191035,6,
2020,145195787,2,
2020,145195874,9,
2020,145191272,1,
2020,145196251,2,
2020,145196627,10,
2020,145191683,9,
2020,145191760,6,
2020,145196809,6,
2020,145196809,9,
2020,145191831,10,
2020,145191969,1,
2020,145197117,6,
2020,145197252,1,
2020,145197296,9,
2020,145197298,8,
2020,145197299,8,
2020,145197390,6,
2020,139265918,1,
2020,139272040,10,
2020,139273283,10,
2020,139273280,10,
2020,139272032,10,
2020,139280514,1,
2020,139280514,6,
2020,139294178,2,
2020,139302150,1,
2020,139302148,1,
2020,139305177,6,
2020,139308708,6,
2020,139307604,6,
2020,139307626,1,
2020,139312945,6,
2020,139887837,1,
2020,139900718,6,
2020,139900716,6,
2020,146977960,9,
2020,146976672,1,
2020,146977359,1,
2020,146983297,9,
2020,146983618,2,
2020,146983705,10,
2020,146984940,1,
2020,146995369,10,
2020,146992529,10,
2020,146992528,10,
2020,146992857,9,
2020,146998374,1,
2020,146996154,10,
2020,146998834,6,
2020,146996595,10,
2020,146996597,10,
2020,146996705,9,
2020,146978196,9,
2020,146978683,9,
2020,146977069,9,
2020,146977067,9,
2020,146978678,9,
2020,146975805,9,
2020,146982987,17,
2020,146982984,17,
2020,146985573,6,
2020,146980389,1,
2020,146985951,6,
2020,146987761,9,
2020,146988899,10,
2020,146982782,10,
2020,146982783,10,
2020,146988984,9,
2020,146993135,10,
2020,146989351,10,
2020,146989468,1,
2020,146989867,10,
2020,146989931,6,
2020,146991767,9,
2020,147213498,6,
2020,149198273,6,
2020,149198272,6,
2020,149192714,17,
2020,149192713,17,
2020,149198040,6,
2020,149193873,1,
2020,149198870,10,
2020,149194720,10,
2020,149194723,10,
2020,149194917,9,
2020,146983664,6,
2020,146983662,6,
2020,146985553,10,
2020,149198394,6,
2020,149198995,6,
2020,149195963,1,
2020,146978257,6,
2020,146978435,6,
2020,146983640,6,
2020,146979150,1,
2020,146983984,1,
2020,146985580,6,
2020,146985643,6,
2020,146985754,9,
2020,146986570,9,
2020,146986580,2,
2020,146986613,1,
2020,146987941,9,
2020,146982695,9,
2020,146988890,1,
2020,146989437,9,
2020,146993660,1,
2020,146990062,1,
2020,146990231,6,
2020,146994514,6,
2020,146991309,6,
2020,146994621,9,
2020,146994619,9,
2020,146991702,6,
2020,146991702,1,
2020,146991866,6,
2020,149201282,10,
2020,146976576,8,
2020,146984594,6,
2020,146985539,1,
2020,146985539,6,
2020,146985628,9,
2020,146986153,10,
2020,146986633,9,
2020,146986631,9,
2020,146986761,1,
2020,146986762,10,
2020,146986810,1,
2020,146986851,1,
2020,146986893,9,
2020,146986916,2,
2020,146986915,2,
2020,146986944,2,
2020,146986945,2,
2020,146986947,2,
2020,146986943,2,
2020,146986946,2,
2020,146986969,9,
2020,146981379,10,
2020,146987093,9,
2020,146981791,2,
2020,146988583,10,
2020,146990082,9,
2020,146990546,6,
2020,146994053,6,
2020,146990630,9,
2020,146990651,6,
2020,146994292,1,
2020,146991113,9,
2020,146991872,6,
2020,146978000,1,
2020,146983430,1,
2020,146979448,9,
2020,146979445,9,
2020,149195369,6,
2020,149199370,9,
2020,149185338,1,
2020,149194810,1,
2020,149185915,6,
2020,149190971,12,1
2020,149199680,9,
2020,149198806,3,
2020,149194328,2,
2020,149199424,6,
2020,149195786,1,
2020,149203089,1,
2020,149190410,10,
2020,149191898,3,
2020,149191554,17,
2020,149195662,9,
2020,149190429,9,
2020,149198565,1,
2020,149195757,1,
2020,149198280,10,
2020,149194906,1,
2020,149194943,1,
2020,149195007,1,
2020,146976760,1,
2020,146986485,1,
2020,146986524,9,
2020,146986529,6,
2020,146987145,1,
2020,146987338,1,
2020,146987490,10,
2020,146987697,6,
2020,146981925,6,
2020,146987754,6,
2020,146982019,10,
2020,146982021,10,
2020,146988911,6,
2020,146990247,6,
2020,146990347,1,
2020,146990631,9,
2020,146991602,9,
2020,146994837,6,
2020,146991862,8,
2020,142379005,2,
2020,142370003,9,
2020,142383615,1,
2020,142383635,1,
2020,142385569,6,
2020,142389817,1,
2020,142380185,1,
2020,142386773,6,
2020,142389639,1,
2020,146975740,9,
2020,146976809,6,
2020,146976816,6,
2020,146976815,6,
2020,146977339,1,
2020,146977337,1,
2020,146983379,1,
2020,146985518,6,
2020,146985995,1,
2020,146987496,1,
2020,146987662,9,
2020,146982478,9,
2020,146988481,9,
2020,146988482,9,
2020,146993065,9,
2020,146989668,9,
2020,146989669,9,
2020,146990251,1,
2020,146990378,9,
2020,146993868,9,
2020,146991218,6,
2020,146991218,1,
2020,142368955,9,
2020,142379682,9,
2020,142369663,9,
2020,142370257,1,
2020,142380583,9,
2020,142371350,6,
2020,142371905,10,
2020,142371904,10,
2020,142371906,10,
2020,142371903,10,
2020,142383194,1,
2020,142384362,10,
2020,142384364,10,
2020,142388195,1,
2020,142386507,6,
2020,142386507,1,
2020,142389506,10,
2020,146979289,10,
2020,146995202,6,
2020,146992453,10,
2020,146992452,10,
2020,146992451,10,
2020,146995573,1,
2020,146995900,8,
2020,146998384,8,
2020,146996562,9,
2020,146999744,6,
2020,146996807,6,
2020,146976685,2,
2020,146984240,8,
2020,147935379,10,
2020,142371412,2,
2020,142383124,6,
2020,142388824,6,
2020,142388850,1,
2020,142389177,17,
2020,142389364,10,
2020,142916427,1,
2020,142918259,6,
2020,142919247,10,
2020,142916967,1,
2020,142917180,9,
2020,142923429,9,
2020,142921683,2,
2020,142928074,6,
2020,142924722,1,
2020,142928596,10,
2020,142928894,2,
2020,142929689,2,
2020,142929687,2,
2020,142929789,10,
2020,142930972,9,
2020,142927576,6,
2020,142933217,2,
2020,147930327,17,
2020,147934013,10,
2020,147936570,1,
2020,146984758,10,
2020,146985570,6,
2020,146980152,6,
2020,146987937,1,
2020,146982388,1,
2020,146988393,9,
2020,146989162,9,
2020,146989165,10,
2020,146989768,6,
2020,146989864,10,
2020,146993592,1,
2020,146990069,6,
2020,146990252,1,
2020,146990493,9,
2020,146990492,9,
2020,146991658,10,
2020,146991714,9,
2020,146994832,9,
2020,147931610,1,
2020,147943226,1,
2020,142379120,1,
2020,142369656,9,
2020,142379139,1,
2020,142379160,1,
2020,142369309,1,
2020,142379284,9,
2020,142369899,1,
2020,142380047,9,
2020,142382544,1,
2020,142382544,6,
2020,142382550,1,
2020,142382550,6,
2020,142372495,6,
2020,142918355,10,
2020,142383536,1,
2020,142389652,1,
2020,142390262,9,
2020,142390262,1,
2020,142915744,6,
2020,142915744,1,
2020,142917640,6,
2020,142922955,1,
2020,142923380,9,
2020,142923383,9,
2020,142923381,9,
2020,142921552,9,
2020,142923382,9,
2020,142923845,10,
2020,142923842,10,
2020,142922252,10,
2020,142923876,6,
2020,142924740,6,
2020,142925094,6,
2020,142925094,1,
2020,142929923,6,
2020,142925732,1,
2020,142930346,9,
2020,142930346,1,
2020,142925978,1,
2020,142930448,1,
2020,142927442,1,
2020,142927683,6,
2020,142938117,10,
2020,142933488,9,
2020,142916716,2,
2020,142383201,1,
2020,142378181,1,
2020,142368923,9,
2020,142915795,1,
2020,142912471,1,
2020,142919021,9,
2020,142919016,9,
2020,142378285,1,
2020,142384423,1,
2020,142372878,1,
2020,142386861,1,
2020,142916311,1,
2020,142923088,9,
2020,142923151,6,
2020,142921686,6,
2020,142921686,1,
2020,142922382,1,
2020,142928124,10,
2020,142924573,6,
2020,142924739,1,
2020,142924737,1,
2020,142925195,9,
2020,142930062,10,
2020,142926056,1,
2020,142930795,10,
2020,142930797,10,
2020,142931047,1,
2020,142931058,9,
2020,142931057,9,
2020,142931166,10,
2020,142926698,1,
2020,142927176,1,
2020,142932336,9,
2020,142927394,9,
2020,145180965,1,
2020,145187179,6,
2020,145194993,1,
2020,145194993,6,
2020,147934493,2,
2020,147938293,9,
2020,147935922,1,
2020,147936430,6,
2020,147937378,1,
2020,142383102,10,
2020,142379279,1,
2020,142371255,1,
2020,142371893,10,
2020,142384374,10,
2020,142388437,9,
2020,142385200,9,
2020,142388417,9,
2020,142385210,9,
2020,142388413,9,
2020,142916074,1,
2020,142918245,9,
2020,142916404,9,
2020,145178281,1,
2020,145177059,9,
2020,145177062,9,
2020,145178763,9,
2020,145177056,9,
2020,145177070,10,
2020,145179802,1,
2020,145182485,9,
2020,145182727,6,
2020,145190609,6,
2020,145195319,1,
2020,145195324,6,
2020,145191075,1,
2020,145191740,9,
2020,145191964,6,
2020,142379957,1,
2020,142369846,1,
2020,142369917,9,
2020,142388135,10,
2020,142388266,1,
2020,142388464,6,
2020,145177132,1,
2020,145184643,1,
2020,145184876,6,
2020,145184876,1,
2020,145182356,1,
2020,145182547,1,
2020,145187859,10,
2020,145194171,6,
2020,147927733,1,
2020,142379049,9,
2020,142379046,9,
2020,142383892,1,
2020,142378802,9,
2020,142378801,9,
2020,142378803,9,
2020,142372433,1,
2020,142388865,6,
2020,142912319,1,
2020,142918432,9,
2020,142916335,9,
2020,147933483,10,
2020,147938435,9,
2020,147937341,17,
2020,142379265,1,
2020,145186039,10,
2020,142384909,1,
2020,142384909,6,
2020,142385056,1,
2020,142385315,1,
2020,145178992,9,
2020,145177463,1,
2020,145185982,1,
2020,145186041,10,
2020,145186040,10,
2020,145186038,10,
2020,145186187,1,
2020,145188410,10,
2020,145187602,10,
2020,145188442,6,
2020,145193194,1,
2020,145194068,10,
2020,145191784,1,
2020,147927545,6,
2020,147930271,9,
2020,147937945,9,
2020,141295882,4,
2020,141295942,6,
2020,141295972,9,
2020,141304040,2,
2020,141304058,2,
2020,141304051,2,
2020,141304042,2,
2020,141304037,2,
2020,141304045,2,
2020,141304054,2,
2020,141308974,1,
2020,147937392,6,
2020,142917962,6,
2020,145177553,1,
2020,145183002,6,
2020,145179618,1,
2020,145179897,6,
2020,145183404,2,
2020,145185134,9,
2020,145185338,6,
2020,145187217,10,
2020,145188787,9,
2020,145195247,8,
2020,145195761,1,
2020,145195819,6,
2020,142922997,6,
2020,142918609,2,
2020,142922997,1,
2020,142923468,1,
2020,142923468,6,
2020,142923637,1,
2020,142921961,1,
2020,142922164,1,
2020,142923768,6,
2020,142927960,1,
2020,142924750,6,
2020,142924768,6,
2020,142928569,10,
2020,142929892,10,
2020,142925646,6,
2020,142925794,10,
2020,142926269,9,
2020,142931780,1,
2020,142931780,6,
2020,142931923,1,
2020,142927352,10,
2020,142932606,1,
2020,142932936,6,
2020,147935461,2,
2020,147935462,2,
2020,143699797,2,
2020,145189615,1,
2020,143692755,6,
2020,143692755,1,
2020,143709775,1,
2020,143709824,1,
2020,145193882,6,
2020,145195164,6,
2020,145195164,1,
2020,147933592,6,
2020,147934444,9,
2020,147934771,1,
2020,147935803,2,
2020,147938337,1,
2020,141300392,1,
2020,141304627,9,
2020,141310225,9,
2020,141310657,10,
2020,143705958,1,
2020,143705958,6,
2020,143710503,9,
2020,145983690,6,
2020,147932883,6,
2020,147943230,2,
2020,143692287,1,
2020,143700917,6,
2020,143701417,9,
2020,143703121,1,
2020,143701636,1,
2020,143708087,10,
2020,141293211,1,
2020,141293458,1,
2020,141298005,2,
2020,141298004,2,
2020,141293460,2,
2020,141298165,2,
2020,141299566,6,
2020,141302844,2,
2020,141310932,1,
