"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,4,160120573
2020,4,160125418
2020,4,160120609
2020,4,160125462
2020,4,160120617
2020,4,160125471
2020,4,160125472
2020,3,160125475
2020,3,160125476
2020,4,160120662
2020,4,160120674
2020,4,160125547
2020,4,160125562
2020,4,160125565
2020,4,160125566
2020,4,160120722
2020,4,160125588
2020,4,160120741
2020,4,160125621
2020,4,160125620
2020,4,160125661
2020,4,160125660
2020,4,160120816
2020,4,160125694
2020,4,160125710
2020,4,160120880
2020,4,160125742
2020,4,160125752
2020,4,160125767
2020,4,160120897
2020,4,160125779
2020,4,160120928
2020,1,160125829
2020,1,160125848
2020,4,160121000
2020,4,160125901
2020,4,160121041
2020,4,160121100
2020,4,160121145
2020,4,160126179
2020,4,160126331
2020,3,160131219
2020,3,160131221
2020,4,160131251
2020,4,160126506
2020,4,160126505
2020,4,160131326
2020,4,160126555
2020,4,160126613
2020,4,160126723
2020,4,160126747
2020,4,160126758
2020,4,160131575
2020,4,160131592
2020,4,160126789
2020,4,160126795
2020,4,160131625
2020,4,160131671
2020,4,160126917
2020,4,160131709
2020,3,160131723
2020,3,160126973
2020,4,160126989
2020,4,160127025
2020,4,160131779
2020,4,160127028
2020,4,160127133
2020,4,160131880
2020,4,160127262
2020,4,160132031
2020,4,160132034
2020,4,160127437
2020,4,160127436
2020,4,160127434
2020,4,160127451
2020,4,160132162
2020,4,160132156
2020,4,160132163
2020,4,160132213
2020,4,160132266
2020,4,160132298
2020,4,160132306
2020,4,160127638
2020,1,160127651
2020,4,160132359
2020,4,160132353
2020,4,160127730
2020,3,160132440
2020,1,160127841
2020,4,160132511
2020,4,160127851
2020,4,160127852
2020,4,160132557
2020,4,160132598
2020,4,160132648
2020,4,160128060
2020,4,160132671
2020,4,160128070
2020,4,160132689
2020,4,160132690
2020,4,160128082
2020,4,160132712
2020,4,160128142
2020,4,160128159
2020,4,160132786
2020,4,160132797
2020,4,160132810
2020,4,160132820
2020,4,160128257
2020,4,160132933
2020,4,160128330
2020,4,161116827
2020,4,161116906
2020,1,161114087
2020,4,161116944
2020,4,161116945
2020,4,161114207
2020,3,161114329
2020,4,161117033
2020,4,161117035
2020,4,161114394
2020,4,161114439
2020,4,161114453
2020,4,161117151
2020,4,161115316
2020,4,161117223
2020,4,161115416
2020,4,161115447
2020,4,161115448
2020,4,161115492
2020,4,161115525
2020,4,161115523
2020,4,161117359
2020,4,161117360
2020,4,161117399
2020,4,161115836
2020,4,161115934
2020,4,161116023
2020,4,161116096
2020,4,161116117
2020,4,161121318
2020,4,161121407
2020,4,161117701
2020,4,161117700
2020,4,161117715
2020,4,161117722
2020,4,161117723
2020,4,161121478
2020,4,161117729
2020,3,161121625
2020,4,161117858
2020,4,161117875
2020,4,161117920
2020,4,161121936
2020,4,161121934
2020,4,161121973
2020,4,161118014
2020,4,161122034
2020,4,161122051
2020,4,161118124
2020,4,161122265
2020,4,161122261
2020,4,161122309
2020,4,161118189
2020,4,161122346
2020,4,161118219
2020,4,161118238
2020,4,161118315
2020,4,161122565
2020,4,161118350
2020,4,161122644
2020,4,161118395
2020,4,161122700
2020,4,161118401
2020,4,161133159
2020,4,161133188
2020,4,161129100
2020,4,161133203
2020,4,161133237
2020,4,161129207
2020,4,161133261
2020,4,161133262
2020,4,161133299
2020,4,161129253
2020,4,161129286
2020,4,161129307
2020,4,161129322
2020,4,161133357
2020,4,161129353
2020,4,161133372
2020,4,161133392
2020,4,161133397
2020,4,161129419
2020,4,161133413
2020,4,161129437
2020,4,161129466
2020,4,161129482
2020,4,161129498
2020,4,161129508
2020,4,161129531
2020,4,161133492
2020,4,161133499
2020,4,161133505
2020,4,161133512
2020,4,161129588
2020,4,161129595
2020,4,161133542
2020,4,161129646
2020,4,161133557
2020,4,161129682
2020,4,161129696
2020,4,161133601
2020,4,161133606
2020,4,161133618
2020,4,161133626
2020,4,161133635
2020,4,161129859
2020,4,161133705
2020,4,161129882
2020,4,161133724
2020,4,161133753
2020,4,161133752
2020,4,161133754
2020,4,161129958
2020,4,161133780
2020,4,161130000
2020,4,161130033
2020,4,161130054
2020,4,161133819
2020,4,161130080
2020,4,161130093
2020,4,161133834
2020,4,161133848
2020,4,161133885
2020,4,161130185
2020,4,161133906
2020,4,161130213
2020,4,161130238
2020,4,161130254
2020,4,161130271
2020,4,161133986
2020,4,161133990
2020,4,161130333
2020,4,161130345
2020,4,161130377
2020,4,161134043
2020,4,161130411
2020,4,161130434
2020,4,161134072
2020,4,161134073
2020,4,161130460
2020,4,161130487
2020,4,161130499
2020,4,161134160
2020,4,161134166
2020,4,161130574
2020,4,161130589
2020,4,161134202
2020,4,161130647
2020,4,161134236
2020,4,161134240
2020,4,161134250
2020,4,161134257
2020,4,161130730
2020,4,161134323
2020,4,161130802
2020,4,161130815
2020,4,161134358
2020,4,161134371
2020,4,161134374
2020,4,161134391
2020,4,161134397
2020,4,161130941
2020,4,161134408
2020,4,161131019
2020,4,161134463
2020,4,161134489
2020,4,161131066
2020,4,161131103
2020,4,161131107
2020,4,161131117
2020,4,161134544
2020,4,161131169
2020,4,161136180
2020,4,161136196
2020,4,161136218
2020,4,161136239
2020,4,161136246
2020,4,161134599
2020,4,161134605
2020,4,161134611
2020,4,161134623
2020,4,161136328
2020,4,161134667
2020,4,161134675
2020,4,161134698
2020,4,161134702
2020,4,161136415
2020,4,161136430
2020,4,161134749
2020,4,161134755
2020,4,161136495
2020,4,161136511
2020,4,161136516
2020,4,161136549
2020,4,161136563
2020,4,161136585
2020,4,161136601
2020,4,161134830
2020,4,161136631
2020,4,161136632
2020,4,161134854
2020,4,161136671
2020,4,161134876
2020,4,161136709
2020,4,161134904
2020,4,161136772
2020,4,161136812
2020,4,161134950
2020,4,161134956
2020,4,161136854
2020,4,161134988
2020,4,161136907
2020,4,161136923
2020,4,161136951
2020,4,161136954
2020,4,161135024
2020,4,162034759
2020,3,162031059
2020,3,162031058
2020,4,162034828
2020,4,162034830
2020,4,162035117
2020,3,162035375
2020,3,162036514
2020,3,162035414
2020,3,162035413
2020,4,162036884
2020,3,162035872
2020,3,162036906
2020,3,162036924
2020,1,162035929
2020,4,162037261
2020,4,162037275
2020,4,162037268
2020,3,162041645
2020,4,162037833
2020,3,162041806
2020,4,162041864
2020,4,162041930
2020,4,162037936
2020,4,162038293
2020,4,162038694
2020,4,162042693
2020,4,162042751
2020,4,162039280
2020,4,162043531
2020,4,162043569
2020,4,162043568
2020,4,162043631
2020,3,162039467
2020,4,162043722
2020,4,162043742
2020,4,162043751
2020,4,162039580
2020,4,162039679
2020,4,162039702
2020,2,162043943
2020,2,162043941
2020,4,162039779
2020,3,162043987
2020,4,162039826
2020,4,162039839
2020,4,162044087
2020,4,162044089
2020,4,162044097
2020,4,162044140
2020,4,162044246
2020,4,162045534
2020,4,162045533
2020,4,162045532
2020,4,162045633
2020,4,162045628
2020,4,162045632
2020,4,162046301
2020,4,162046299
2020,4,162046319
2020,3,162046390
2020,4,162045789
2020,4,161112848
2020,4,161112898
2020,4,161112896
2020,4,161112941
2020,4,161112996
2020,4,161116473
2020,1,161113155
2020,4,161113280
2020,4,161116550
2020,4,161113381
2020,4,161113464
2020,4,161116683
2020,4,161113707
2020,4,161113705
2020,4,161116726
2020,4,161113901
2020,4,161113899
2020,4,161114036
2020,4,161114164
2020,4,161116951
2020,4,161116961
2020,4,161117156
2020,1,161115641
2020,4,161115695
2020,4,161117369
2020,4,161115847
2020,4,161117553
2020,4,161117569
2020,4,161117608
2020,4,161121337
2020,4,161117646
2020,4,161121405
2020,4,161121423
2020,4,161117711
2020,4,161121459
2020,4,161121571
2020,4,161117787
2020,4,161117854
2020,4,161121747
2020,4,161117879
2020,4,161117908
2020,4,161117989
2020,4,161122045
2020,4,161122052
2020,4,161118107
2020,4,161122149
2020,4,161122160
2020,4,161122238
2020,4,161122251
2020,4,161122263
2020,4,161122322
2020,4,161118199
2020,4,161118231
2020,4,161122394
2020,4,161122426
2020,4,161122473
2020,4,161122518
2020,4,161118312
2020,4,161122633
2020,4,161118595
2020,4,161118597
2020,4,161123061
2020,4,161123068
2020,2,161118638
2020,4,161118647
2020,4,161123126
2020,4,161123146
2020,4,161123139
2020,4,161123140
2020,2,161118682
2020,4,161123184
2020,4,161123212
2020,4,161118736
2020,4,161118734
2020,4,161119604
2020,4,161119617
2020,4,161124139
2020,4,161124153
2020,4,161124172
2020,4,161124252
2020,4,161124286
2020,4,161124298
2020,4,161119745
2020,4,161124314
2020,4,161124328
2020,4,161119761
2020,4,161124349
2020,4,161124360
2020,4,161119781
2020,4,161124389
2020,4,161119804
2020,4,161119831
2020,4,161119845
2020,4,161119849
2020,4,161124456
2020,4,161124477
2020,4,161124490
2020,4,161119875
2020,4,161124498
2020,4,161119917
2020,4,161124535
2020,4,161124556
2020,4,161124571
2020,4,161124583
2020,4,161124593
2020,4,161124625
2020,4,161119994
2020,4,161124661
2020,4,161124667
2020,4,161124681
2020,4,161124723
2020,4,161120061
2020,4,161124754
2020,4,161120075
2020,4,161120098
2020,4,161124807
2020,4,161124808
2020,4,161120119
2020,4,161120125
2020,4,162040683
2020,4,162040685
2020,4,162044901
2020,4,162044905
2020,4,162044921
2020,4,162044931
2020,4,162044978
2020,4,162041009
2020,4,162046326
2020,4,162046344
2020,4,162045770
2020,4,160118800
2020,4,160123731
2020,4,160123739
2020,4,160118881
2020,4,160118972
2020,4,160119008
2020,4,160119022
2020,4,160119045
2020,1,160119138
2020,3,160119138
2020,4,160124005
2020,4,160124006
2020,4,160124044
2020,4,160124118
2020,3,160124135
2020,3,160119373
2020,4,160124184
2020,4,160119467
2020,4,160119655
2020,4,160119668
2020,4,160119683
2020,4,160124486
2020,4,160119718
2020,4,160124559
2020,4,160124595
2020,4,160119796
2020,4,160119805
2020,4,160119804
2020,4,160119839
2020,4,160119916
2020,4,160124802
2020,4,160124828
2020,3,160124838
2020,4,160124854
2020,4,160124877
2020,4,160119994
2020,4,160120000
2020,4,160124953
2020,4,160120224
2020,4,160125100
2020,4,160125140
2020,4,160125142
2020,4,160120362
2020,4,160120347
2020,4,160120387
2020,4,160120466
2020,4,160120512
2020,4,160120567
2020,4,160125419
2020,4,160125421
2020,4,160120915
2020,4,160125910
2020,4,160126074
2020,4,160126241
2020,4,160126564
2020,4,160126624
2020,4,160126630
2020,4,160131470
2020,4,160131494
2020,4,160131510
2020,4,160118841
2020,4,160123727
2020,4,160123745
2020,4,160123743
2020,3,160123761
2020,4,160118910
2020,2,160118929
2020,4,160119014
2020,2,160123987
2020,4,160124073
2020,3,160119512
2020,3,160119514
2020,4,160124324
2020,4,160124502
2020,4,160119726
2020,4,160124518
2020,4,160124520
2020,4,160119735
2020,3,160119776
2020,3,160119777
2020,3,160124965
2020,4,160120204
2020,4,160125091
2020,4,160120325
2020,4,160120363
2020,4,160120460
2020,4,160120693
2020,4,160120695
2020,4,160120721
2020,4,160125574
2020,4,160125601
2020,4,160125790
2020,4,160125805
2020,4,160125868
2020,4,160120989
2020,4,160120985
2020,4,160121002
2020,4,160125904
2020,4,160125924
2020,4,160121027
2020,4,160121040
2020,4,160121036
2020,4,160125975
2020,4,160126034
2020,4,160126044
2020,4,160126054
2020,4,160126065
2020,4,160126072
2020,4,160126071
2020,4,160131268
2020,4,160131516
2020,4,160126733
2020,4,160126746
2020,4,160131556
2020,4,160131567
2020,4,160126766
2020,4,160126783
2020,4,160131639
2020,4,160126886
2020,4,160126990
2020,4,160127183
2020,4,160131950
2020,4,160131976
2020,4,160131992
2020,4,160127273
2020,4,160127275
2020,4,160127289
2020,4,160127302
2020,4,160127314
2020,4,160132029
2020,4,160132026
2020,4,160127342
2020,4,160132096
2020,4,160132177
2020,4,160127525
2020,4,160132231
2020,4,160127553
2020,4,160132290
2020,3,160127687
2020,3,160127682
2020,4,160127768
2020,4,160132462
2020,4,160127979
2020,4,160132676
2020,4,160132709
2020,4,160132707
2020,4,160128107
2020,4,160132903
2020,4,160132910
2020,4,160132911
2020,4,160128309
2020,4,160128354
2020,4,160132982
2020,4,160128440
2020,4,160133091
2020,4,160133111
2020,4,160128492
2020,4,160128540
2020,3,160128539
2020,4,160133156
2020,4,160133155
2020,4,160133187
2020,4,160128615
2020,4,160133221
2020,4,160128658
2020,4,160128731
2020,4,160128741
2020,4,160128755
2020,4,160133322
2020,4,160128763
2020,4,160128825
2020,4,160133368
2020,4,160133409
2020,4,160133521
2020,4,160133636
2020,4,160133696
2020,4,160129205
2020,4,160133938
2020,4,160129405
2020,4,160133944
2020,4,160133953
2020,4,160133979
2020,4,160133994
2020,4,160129639
2020,4,160129641
2020,4,160134234
2020,4,160129846
2020,4,160134258
2020,4,160134256
2020,4,160134283
2020,4,160129911
2020,4,160134521
2020,4,160134525
2020,4,160130356
2020,4,160130388
2020,4,160130493
2020,4,160134804
2020,4,160130504
2020,4,160130550
2020,4,160134981
2020,1,160130860
2020,4,160131014
2020,4,160135199
2020,4,160135235
2020,4,160135236
2020,4,160135256
2020,4,160131115
2020,4,160131119
2020,4,160131144
2020,4,160131152
2020,4,160131167
2020,4,160136174
2020,4,160135318
2020,4,160135336
2020,4,160135365
2020,4,160135379
2020,4,160136266
2020,4,160136261
2020,4,160136264
2020,4,160135383
2020,4,160136288
2020,4,160136299
2020,4,160135409
2020,4,160118818
2020,4,160118842
2020,4,160118850
2020,4,160118856
2020,4,160123749
2020,2,160123793
2020,2,160123792
2020,3,160118942
2020,3,160123805
2020,4,160118999
2020,4,160123954
2020,4,160119316
2020,4,160119398
2020,4,160119407
2020,4,160119416
2020,4,160124438
2020,4,160119677
2020,3,160124530
2020,4,160119740
2020,4,160124558
2020,4,160119771
2020,4,162041237
2020,4,162037342
2020,4,162037380
2020,4,162037388
2020,3,162041323
2020,3,162041324
2020,3,162041335
2020,3,162041340
2020,3,162041337
2020,4,162041367
2020,4,162041397
2020,4,162041468
2020,4,162037526
2020,4,162037527
2020,3,162037872
2020,3,162037874
2020,4,162041854
2020,4,162041882
2020,4,162037968
2020,3,162043359
2020,4,162043594
2020,3,162043605
2020,4,162039437
2020,3,162043907
2020,4,162043932
2020,4,162043933
2020,4,162044110
2020,3,162039969
2020,4,162044240
2020,4,162041132
2020,4,162046250
2020,4,162046255
2020,4,160123769
2020,4,160123791
2020,4,160118927
2020,4,160118926
2020,4,160119005
2020,4,160119036
2020,4,160123863
2020,4,160119052
2020,4,160119270
2020,4,160119318
2020,4,160124233
2020,1,160119515
2020,1,160124292
2020,4,160119529
2020,4,160124367
2020,4,160124497
2020,4,160119708
2020,4,160119744
2020,3,160119774
2020,1,160119790
2020,2,160124748
2020,4,160124889
2020,3,160120064
2020,4,160120513
2020,4,160120919
2020,4,160125836
2020,4,160121010
2020,4,160121013
2020,4,160121032
2020,4,160126066
2020,4,160126245
2020,4,160126267
2020,4,160126126
2020,4,160126310
2020,4,160126361
2020,4,160131182
2020,4,160131209
2020,4,160126444
2020,4,160126556
2020,4,160131376
2020,4,160126583
2020,4,160131630
2020,4,160131722
2020,4,160126959
2020,4,160126974
2020,4,160126996
2020,3,160131751
2020,4,160131823
2020,4,160131822
2020,4,160131899
2020,4,160127193
2020,4,160127311
2020,4,160127347
2020,4,160132059
2020,4,160132067
2020,4,160127376
2020,4,160127400
2020,4,160132112
2020,4,160127542
2020,4,160132273
2020,4,160132302
2020,4,160127647
2020,4,156531124
2020,4,156531129
2020,4,156531122
2020,4,156531121
2020,4,156534521
2020,4,156534530
2020,4,156534529
2020,4,156534527
2020,4,156531136
2020,4,156531134
2020,4,156534533
2020,4,156531139
2020,4,156534541
2020,4,156531140
2020,4,156534552
2020,4,156531147
2020,4,156534551
2020,4,156534550
2020,4,156531153
2020,4,156531159
2020,4,156531157
2020,4,156534571
2020,4,156531163
2020,4,156531166
2020,1,156534558
2020,1,156534559
2020,4,156534570
2020,4,156536180
2020,4,156536177
2020,4,156534581
2020,4,156536184
2020,4,156536179
2020,4,156534578
2020,4,156534579
2020,4,156534577
2020,4,156534597
2020,4,156536195
2020,4,156536205
2020,4,156534600
2020,4,156536204
2020,4,156534607
2020,3,156534604
2020,4,156536198
2020,4,156534605
2020,4,156536190
2020,4,156534575
2020,4,156534572
2020,4,156534617
2020,4,156536201
2020,4,156536231
2020,4,156534622
2020,4,156536196
2020,4,156536212
2020,4,156536239
2020,4,156536237
2020,4,156536241
2020,4,156534634
2020,4,156536245
2020,4,156536214
2020,4,156534612
2020,4,156534610
2020,4,156536249
2020,4,156538419
2020,4,156538467
2020,4,156538473
2020,4,156541422
2020,4,156541424
2020,4,156541429
2020,4,156538659
2020,4,156541496
2020,4,156538775
2020,4,156541606
2020,4,156541630
2020,4,156541640
2020,4,156541716
2020,4,156538961
2020,4,156538936
2020,4,156539024
2020,4,156539011
2020,4,156539022
2020,4,156541795
2020,4,156541825
2020,4,156539151
2020,4,156539226
2020,4,156541910
2020,4,156541942
2020,4,156539323
2020,4,156541949
2020,4,156539415
2020,4,156542054
2020,4,156542053
2020,4,156539514
2020,4,156542063
2020,4,156542064
2020,4,156542158
2020,4,156542218
2020,4,156539933
2020,4,156542382
2020,4,156542469
2020,4,156540105
2020,4,156542451
2020,4,156542455
2020,4,156542482
2020,4,156540233
2020,4,156542619
2020,4,156542651
2020,4,156542709
2020,4,156542727
2020,4,156542781
2020,4,156540578
2020,1,156540579
2020,4,156540622
2020,2,156542836
2020,4,156542881
2020,4,156540735
2020,4,156542942
2020,4,156543010
2020,4,156540971
2020,4,156541075
2020,4,156541140
2020,4,156543270
2020,4,156546180
2020,4,155393539
2020,4,155405443
2020,1,155393572
2020,4,155405536
2020,4,155393640
2020,3,155393646
2020,4,155393652
2020,4,155405637
2020,4,155393756
2020,4,155405673
2020,4,155393794
2020,4,155405745
2020,4,155405762
2020,4,155405825
2020,4,155405864
2020,4,155394103
2020,4,155394128
2020,4,155406029
2020,4,155394174
2020,4,155406116
2020,4,155406134
2020,4,155394287
2020,4,155394354
2020,4,155406200
2020,4,155406224
2020,4,155406286
2020,4,155394483
2020,4,155394513
2020,4,155394511
2020,4,155406321
2020,4,155394518
2020,4,155406323
2020,4,155395043
2020,4,155395044
2020,4,155395106
2020,4,155395124
2020,4,155406847
2020,4,155395150
2020,4,155395178
2020,4,155406950
2020,4,155406958
2020,4,155395317
2020,4,155395333
2020,4,155395331
2020,4,155407076
2020,4,155395433
2020,4,155407131
2020,4,155407132
2020,4,155407133
2020,4,155395549
2020,4,155395579
2020,4,155395578
2020,4,155395613
2020,4,155395720
2020,4,155395718
2020,4,155395722
2020,4,155395723
2020,4,155395740
2020,4,155395757
2020,4,155407364
2020,1,155407482
2020,4,155407509
2020,4,155396047
2020,4,155411599
2020,4,155408204
2020,4,155408206
2020,4,155408238
2020,1,155411740
2020,4,155408438
2020,4,155408468
2020,4,155408487
2020,4,155412463
2020,4,155409111
2020,4,155412745
2020,4,155412744
2020,4,155409459
2020,4,155413304
2020,3,155413369
2020,4,155409729
2020,4,155413598
2020,4,155409854
2020,3,155413722
2020,4,155409891
2020,4,155413745
2020,4,155409908
2020,4,155409984
2020,4,155413881
2020,4,155413933
2020,4,155414124
2020,4,155414123
2020,3,155414186
2020,3,155410218
2020,1,155414290
2020,4,155410295
2020,4,155414311
2020,4,155410305
2020,4,155414319
2020,4,155414336
2020,4,155410353
2020,4,155414371
2020,4,155414372
2020,4,155414373
2020,4,155414389
2020,4,155414410
2020,4,155410413
2020,4,155414490
2020,4,155410457
2020,4,155414692
2020,4,155414713
2020,4,155414722
2020,4,155414839
2020,4,155414879
2020,4,155410667
2020,4,155410706
2020,4,155410716
2020,4,155410830
2020,4,155415120
2020,4,155410928
2020,4,155410927
2020,4,155410970
2020,4,155411012
2020,4,155411015
2020,4,155415337
2020,4,155411093
2020,4,155411095
2020,4,155415416
2020,4,155411171
2020,4,155415504
2020,4,155416210
2020,4,155415641
2020,4,155416430
2020,4,155416456
2020,4,155415731
2020,4,155415746
2020,4,155416587
2020,4,155416617
2020,4,155416657
2020,4,155415787
2020,4,155416687
2020,4,155416798
2020,4,155416795
2020,4,155416794
2020,4,155416857
2020,4,155416891
2020,4,155417004
2020,4,155417012
2020,4,155417142
2020,4,155416107
2020,4,155421196
2020,4,155417431
2020,4,155421278
2020,4,155417614
2020,4,155421299
2020,4,155421380
2020,4,155417764
2020,4,155417851
2020,4,155421410
2020,4,155417985
2020,4,155418037
2020,4,155421608
2020,4,155418116
2020,3,155418179
2020,4,155421665
2020,3,155418362
2020,4,155418454
2020,4,155418502
2020,4,155418609
2020,4,155418613
2020,4,155418608
2020,4,155418576
2020,4,155418577
2020,4,155422022
2020,4,155418780
2020,4,155422066
2020,4,155418911
2020,4,155422321
2020,4,155422319
2020,4,155419134
2020,4,155422364
2020,4,155422391
2020,4,155419228
2020,4,155419359
2020,4,155419370
2020,3,155419417
2020,4,155419434
2020,4,155422572
2020,4,155419562
2020,4,155422701
2020,4,155419850
2020,3,155419875
2020,4,155419901
2020,4,155422754
2020,4,156526534
2020,4,156531542
2020,4,156531605
2020,4,156531627
2020,4,156531648
2020,4,156526646
2020,4,156526652
2020,4,156526717
2020,4,156531809
2020,4,156526951
2020,4,156531928
2020,4,156527187
2020,4,156527221
2020,4,156527281
2020,4,156527297
2020,4,156527422
2020,4,156527579
2020,4,156527616
2020,4,156527630
2020,4,156527732
2020,4,156532613
2020,4,156528167
2020,4,156532683
2020,4,156528269
2020,4,156528280
2020,4,156528287
2020,4,156532765
2020,4,156532740
2020,4,156528455
2020,4,156532840
2020,4,156533039
2020,4,156528756
2020,4,156528854
2020,4,156533140
2020,4,156528953
2020,4,156529067
2020,4,156529369
2020,4,156533495
2020,4,156533503
2020,4,156533589
2020,4,156533633
2020,4,156533638
2020,4,156529782
2020,4,156533737
2020,4,156533780
2020,4,156529953
2020,4,156533908
2020,4,156530046
2020,4,156530103
2020,4,156533974
2020,4,156530291
2020,4,156530320
2020,4,156530421
2020,4,156530454
2020,4,156530511
2020,4,156530512
2020,4,156534146
2020,4,156530500
2020,1,156530596
2020,3,156530596
2020,4,156534204
2020,4,156530685
2020,4,156530828
2020,3,156530826
2020,4,156530868
2020,4,156534357
2020,4,156534503
2020,4,156531155
2020,4,156534657
2020,4,156536410
2020,4,156534870
2020,4,156536558
2020,4,156536614
2020,4,156536966
2020,4,156535199
2020,4,156535208
2020,4,156535232
2020,4,156537132
2020,3,156537290
2020,4,156535503
2020,4,156537439
2020,4,156537492
2020,4,156537529
2020,4,156537526
2020,4,156537616
2020,4,156537694
2020,4,156537695
2020,4,156537720
2020,4,156535751
2020,4,156535757
2020,4,156535781
2020,4,156535801
2020,4,156538104
2020,4,156538158
2020,4,156538189
2020,4,156536085
2020,4,156536086
2020,4,156536155
2020,1,156541254
2020,4,156541320
2020,4,156541330
2020,4,156541379
2020,4,156538622
2020,4,156538658
2020,4,156538720
2020,4,156541568
2020,4,156541617
2020,4,156541650
2020,4,156541649
2020,4,156538917
2020,4,156538925
2020,4,156541700
2020,4,156538997
2020,4,156539072
2020,4,156539112
2020,4,156539156
2020,1,156539338
2020,3,156539338
2020,4,156539385
2020,4,156542024
2020,4,156542044
2020,4,156542070
2020,4,156539560
2020,4,156539531
2020,4,156539509
2020,4,156539621
2020,3,156539589
2020,4,156539743
2020,4,156539782
2020,4,153690006
2020,4,153690172
2020,1,153690204
2020,4,153690151
2020,4,153690247
2020,1,153690432
2020,4,153690487
2020,4,153685154
2020,4,153685180
2020,4,153685271
2020,4,153690812
2020,4,153690874
2020,4,153690957
2020,3,153691559
2020,3,153686098
2020,2,156527226
2020,2,156527228
2020,4,156532057
2020,4,156527252
2020,4,156527282
2020,4,156532082
2020,4,156532096
2020,4,156527295
2020,4,156527425
2020,4,156527432
2020,4,156532209
2020,4,156532256
2020,4,156532258
2020,3,156527533
2020,4,156532253
2020,4,156527580
2020,4,156527564
2020,3,156527557
2020,3,156527553
2020,4,156527566
2020,4,156527562
2020,4,156532269
2020,4,156527551
2020,4,156532250
2020,4,156532247
2020,4,156527576
2020,4,156527583
2020,4,156532271
2020,4,156527577
2020,4,156527581
2020,4,156532274
2020,4,156527555
2020,4,156532262
2020,4,156532261
2020,3,156532278
2020,4,156527574
2020,4,156527591
2020,4,156527593
2020,4,156527589
2020,4,156527594
2020,4,156532283
2020,4,156532287
2020,4,156527605
2020,4,156527595
2020,4,156527597
2020,4,156532281
2020,4,156532276
2020,4,156532280
2020,4,156532291
2020,4,156527599
2020,4,156532292
2020,4,156532293
2020,3,156527613
2020,4,156527603
2020,4,156532294
2020,4,156527578
2020,4,156527617
2020,3,156532285
2020,3,156532288
2020,4,156532299
2020,1,156527608
2020,4,156527625
2020,4,156527626
2020,4,156532305
2020,4,156532308
2020,4,156527629
2020,4,156532302
2020,4,156532310
2020,3,156527622
2020,4,156532315
2020,4,156527631
2020,4,156527637
2020,4,156527639
2020,2,156527600
2020,2,156527602
2020,4,156527646
2020,4,156532326
2020,4,156527640
2020,4,156527643
2020,4,156527660
2020,4,156527681
2020,4,156527677
2020,4,156532337
2020,4,156527662
2020,4,156527663
2020,4,156527659
2020,4,156532339
2020,4,156532344
2020,4,156527690
2020,4,156527682
2020,4,156532346
2020,4,156532335
2020,4,156532336
2020,2,156532332
2020,2,156527672
2020,4,156532347
2020,4,156527695
2020,4,156527685
2020,4,156528378
2020,4,156528387
2020,4,156528307
2020,4,156528303
2020,3,156528382
2020,4,156532771
2020,4,156528380
2020,4,156528393
2020,4,156528408
2020,4,156532805
2020,4,156528416
2020,4,156528409
2020,4,156532799
2020,4,156528411
2020,4,156528410
2020,4,156528388
2020,4,156532791
2020,4,156532784
2020,4,156528418
2020,4,156528413
2020,4,156528405
2020,1,156528420
2020,1,156528421
2020,4,156532824
2020,4,156532834
2020,4,156528425
2020,4,156532826
2020,4,156532809
2020,4,156532827
2020,4,156532812
2020,4,156532822
2020,4,156528451
2020,4,156528449
2020,4,156532836
2020,4,156532818
2020,4,156532832
2020,4,156532849
2020,4,156528448
2020,4,156528450
2020,4,156528445
2020,4,156528434
2020,4,156532829
2020,4,156532830
2020,4,156532831
2020,4,156528436
2020,4,156532856
2020,4,156528477
2020,4,156528480
2020,4,156532855
2020,4,156528475
2020,4,156528468
2020,4,156528467
2020,4,156528471
2020,4,156532870
2020,4,155415785
2020,4,155416828
2020,4,155415892
2020,4,155415901
2020,4,155416975
2020,4,155417074
2020,4,155416101
2020,4,155416117
2020,4,155421289
2020,4,155417516
2020,4,155417610
2020,4,155417594
2020,4,155421619
2020,4,155418229
2020,4,155421692
2020,4,155418660
2020,4,155418693
2020,4,155418751
2020,4,155422075
2020,4,155422100
2020,4,155422086
2020,4,155422296
2020,4,155419151
2020,4,155419224
2020,4,155419232
2020,4,155419293
2020,4,155422500
2020,4,155419357
2020,4,155419396
2020,3,155422525
2020,4,155422581
2020,4,155422608
2020,4,155422622
2020,4,155419539
2020,4,155422639
2020,4,155419608
2020,4,155422758
2020,4,155422825
2020,4,155420065
2020,1,155422857
2020,4,155420068
2020,4,155422900
2020,3,155420074
2020,4,155422940
2020,4,155422956
2020,4,155423010
2020,4,155423017
2020,4,155423036
2020,4,155423055
2020,4,155423054
2020,4,155423071
2020,4,155420144
2020,4,155423081
2020,2,155420156
2020,4,155423120
2020,4,155420170
2020,4,156536166
2020,4,156541190
2020,4,156538553
2020,4,156538552
2020,4,156541381
2020,4,156538574
2020,4,156541440
2020,4,156538715
2020,4,156538784
2020,4,156539201
2020,4,156542116
2020,4,156542128
2020,4,156539606
2020,4,156539634
2020,4,156539679
2020,4,156542248
2020,4,156539777
2020,4,156540060
2020,4,156540164
2020,4,156542540
2020,4,156540235
2020,3,156542574
2020,4,156540315
2020,4,156542614
2020,4,156542627
2020,4,156542683
2020,4,156540456
2020,4,156542750
