"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2020,8500391,15553,12,2020,"I",,"Y","G","C","2020_12_OR0260000_NIBRS",97418831,0
2020,8520450,15616,1,2020,"I",,"Y","G","C","2020_01_OR0340400_NIBRS",78967502,0
2020,8535729,15616,2,2020,"I",,"Y","G","C","2020_02_OR0340400_NIBRS",91493327,0
2020,8557097,15616,3,2020,"I",,"Y","G","C","2020_03_OR0340400_NIBRS",97426385,0
2020,8551440,15616,4,2020,"I",,"Y","G","C","2020_04_OR0340400_NIBRS",97420936,0
2020,8566835,15616,5,2020,"I",,"Y","G","C","2020_05_OR0340400_NIBRS",97426498,0
2020,8489615,15616,6,2020,"I",,"Y","G","C","2020_06_OR0340400_NIBRS",89989697,0
2020,8518657,15616,7,2020,"I",,"Y","G","C","2020_07_OR0340400_NIBRS",91493459,0
2020,8532981,15616,8,2020,"I",,"Y","G","C","2020_08_OR0340400_NIBRS",97421002,0
2020,8502094,15616,9,2020,"I",,"Y","G","C","2020_09_OR0340400_NIBRS",97426596,0
2020,8553564,15616,10,2020,"I",,"Y","G","C","2020_10_OR0340400_NIBRS",97426663,0
2020,8553597,15616,11,2020,"I",,"Y","G","C","2020_11_OR0340400_NIBRS",97426711,0
2020,8526277,15616,12,2020,"I",,"Y","G","C","2020_12_OR0340400_NIBRS",97426747,0
2020,8553666,15515,1,2020,"I",,"Y","G","C","2020_01_OR0220100_NIBRS",93347991,0
2020,8500674,15515,2,2020,"I",,"Y","G","C","2020_02_OR0220100_NIBRS",95023491,0
2020,8540049,15515,3,2020,"I",,"Y","G","C","2020_03_OR0220100_NIBRS",95023507,0
2020,8562110,15515,4,2020,"I",,"Y","G","C","2020_04_OR0220100_NIBRS",95018898,0
2020,8521473,15515,5,2020,"I",,"Y","G","C","2020_05_OR0220100_NIBRS",95023597,0
2020,8565827,15515,6,2020,"I",,"Y","G","C","2020_06_OR0220100_NIBRS",95023685,0
2020,8555550,15515,7,2020,"I",,"Y","G","C","2020_07_OR0220100_NIBRS",97410398,0
2020,8548130,15515,8,2020,"I",,"Y","G","C","2020_08_OR0220100_NIBRS",97410405,0
2020,8529046,15515,9,2020,"I",,"Y","G","C","2020_09_OR0220100_NIBRS",95024060,0
2020,8517182,15515,10,2020,"I",,"Y","G","C","2020_10_OR0220100_NIBRS",97414553,0
2020,8484701,15515,11,2020,"I",,"Y","G","C","2020_11_OR0220100_NIBRS",95023954,0
2020,8529140,15515,12,2020,"I",,"Y","G","C","2020_12_OR0220100_NIBRS",97410491,0
2020,8500855,15361,1,2020,"I",,"Y","G","C","2020_01_OR0020100_NIBRS",97408486,0
2020,8569307,15361,2,2020,"I",,"Y","G","C","2020_02_OR0020100_NIBRS",97412284,0
2020,8512735,15361,3,2020,"I",,"Y","G","C","2020_03_OR0020100_NIBRS",97408513,0
2020,8521644,15361,4,2020,"I",,"Y","G","C","2020_04_OR0020100_NIBRS",85700545,0
2020,8536881,15361,5,2020,"I",,"Y","G","C","2020_05_OR0020100_NIBRS",97408531,0
2020,8516326,15361,6,2020,"I",,"Y","G","C","2020_06_OR0020100_NIBRS",89970321,0
2020,8567916,15361,7,2020,"I",,"Y","G","C","2020_07_OR0020100_NIBRS",97412365,0
2020,8541844,15361,8,2020,"I",,"Y","G","C","2020_08_OR0020100_NIBRS",97408562,0
2020,8493252,15361,9,2020,"I",,"Y","G","C","2020_09_OR0020100_NIBRS",97408582,0
2020,8532555,15361,10,2020,"I",,"Y","G","C","2020_10_OR0020100_NIBRS",97412437,0
2020,8489865,15361,11,2020,"I",,"Y","G","C","2020_11_OR0020100_NIBRS",97408643,0
2020,8542866,15361,12,2020,"I",,"Y","G","C","2020_12_OR0020100_NIBRS",97412497,0
2020,8557856,15514,1,2020,"I",,"Y","G","C","2020_01_OR0220000_NIBRS",93760264,0
2020,8506353,15514,2,2020,"I",,"Y","G","C","2020_02_OR0220000_NIBRS",97414477,0
2020,8561347,15514,3,2020,"I",,"Y","G","C","2020_03_OR0220000_NIBRS",97410393,0
2020,8554333,15514,4,2020,"I",,"Y","G","C","2020_04_OR0220000_NIBRS",97414499,0
2020,8545716,15514,5,2020,"I",,"Y","G","C","2020_05_OR0220000_NIBRS",97414502,0
2020,8482429,15514,6,2020,"I",,"Y","G","C","2020_06_OR0220000_NIBRS",97414509,0
2020,8515098,15514,7,2020,"I",,"Y","G","C","2020_07_OR0220000_NIBRS",97414547,0
2020,8503001,15514,8,2020,"I",,"Y","G","C","2020_08_OR0220000_NIBRS",97414603,0
2020,8563578,15514,9,2020,"I",,"Y","G","C","2020_09_OR0220000_NIBRS",97414625,0
2020,8546671,15514,10,2020,"I",,"Y","G","C","2020_10_OR0220000_NIBRS",97410526,0
2020,8560380,15514,11,2020,"I",,"Y","G","C","2020_11_OR0220000_NIBRS",97414687,0
2020,8571661,15514,12,2020,"I",,"Y","G","C","2020_12_OR0220000_NIBRS",97410618,0
2020,8860486,15484,1,2020,"U",,"Y","G","C","2020_01_OR0180000_NIBRS",,0
2020,8860507,15484,2,2020,"U",,"Y","G","C","2020_02_OR0180000_NIBRS",,0
2020,8860528,15484,3,2020,"U",,"Y","G","C","2020_03_OR0180000_NIBRS",,0
2020,8860549,15484,4,2020,"U",,"Y","G","C","2020_04_OR0180000_NIBRS",,0
2020,8860570,15484,5,2020,"U",,"Y","G","C","2020_05_OR0180000_NIBRS",,0
2020,8860591,15484,6,2020,"U",,"Y","G","C","2020_06_OR0180000_NIBRS",,0
2020,8860612,15484,7,2020,"I",,"Y","G","C","2020_07_OR0180000_NIBRS",97418246,0
2020,8860633,15484,8,2020,"I",,"Y","G","C","2020_08_OR0180000_NIBRS",97418283,0
2020,8860654,15484,9,2020,"I",,"Y","G","C","2020_09_OR0180000_NIBRS",97422944,0
2020,8860675,15484,10,2020,"I",,"Y","G","C","2020_10_OR0180000_NIBRS",97418300,0
2020,8860696,15484,11,2020,"U",,"Y","G","C","2020_11_OR0180000_NIBRS",,0
2020,8860717,15484,12,2020,"U",,"Y","G","C","2020_12_OR0180000_NIBRS",,0
2020,8510993,15372,1,2020,"I",,"Y","G","C","2020_01_OR0030400_NIBRS",95024869,0
2020,8535027,15372,2,2020,"I",,"Y","G","C","2020_02_OR0030400_NIBRS",87363469,0
2020,8535053,15372,3,2020,"I",,"Y","G","C","2020_03_OR0030400_NIBRS",89983954,0
2020,8524747,15372,4,2020,"I",,"Y","G","C","2020_04_OR0030400_NIBRS",89980351,0
2020,8555491,15372,5,2020,"I",,"Y","G","C","2020_05_OR0030400_NIBRS",91486173,0
2020,8567668,15372,6,2020,"I",,"Y","G","C","2020_06_OR0030400_NIBRS",91489130,0
2020,8521531,15372,7,2020,"I",,"Y","G","C","2020_07_OR0030400_NIBRS",95024890,0
2020,8561892,15372,8,2020,"I",,"Y","G","C","2020_08_OR0030400_NIBRS",95024909,0
2020,8551619,15372,9,2020,"I",,"Y","G","C","2020_09_OR0030400_NIBRS",91489373,0
2020,8525648,15372,10,2020,"I",,"Y","G","C","2020_10_OR0030400_NIBRS",95020542,0
2020,8558465,15372,11,2020,"I",,"Y","G","C","2020_11_OR0030400_NIBRS",95020563,0
2020,8571954,15372,12,2020,"I",,"Y","G","C","2020_12_OR0030400_NIBRS",95020591,0
2020,8490500,15544,1,2020,"I",,"Y","G","C","2020_01_OR0241700_NIBRS",97418584,0
2020,8488627,15544,2,2020,"I",,"Y","G","C","2020_02_OR0241700_NIBRS",97418601,0
2020,8477272,15544,3,2020,"I",,"Y","G","C","2020_03_OR0241700_NIBRS",97418619,0
2020,8549517,15546,4,2020,"I",,"Y","G","C","2020_04_OR0250000_NIBRS",91483903,0
2020,8557150,15546,5,2020,"I",,"Y","G","C","2020_05_OR0250000_NIBRS",91483913,0
2020,8499947,15546,6,2020,"I",,"Y","G","C","2020_06_OR0250000_NIBRS",84742040,0
2020,8491547,15546,7,2020,"I",,"Y","G","C","2020_07_OR0250000_NIBRS",97411128,0
2020,8505548,15546,8,2020,"I",,"Y","G","C","2020_08_OR0250000_NIBRS",97415397,0
2020,8573736,15546,9,2020,"I",,"Y","G","C","2020_09_OR0250000_NIBRS",97411134,0
2020,8505606,15546,10,2020,"I",,"Y","G","C","2020_10_OR0250000_NIBRS",91483961,0
2020,8495346,15546,11,2020,"I",,"Y","G","C","2020_11_OR0250000_NIBRS",97415375,0
2020,8498760,15546,12,2020,"I",,"Y","G","C","2020_12_OR0250000_NIBRS",97415384,0
2020,8490497,15393,1,2020,"I",,"Y","G","C","2020_01_OR0050400_NIBRS",78907018,0
2020,8555629,15393,2,2020,"I",,"Y","G","C","2020_02_OR0050400_NIBRS",78907055,0
2020,8487183,15393,3,2020,"I",,"Y","G","C","2020_03_OR0050400_NIBRS",78904688,0
2020,8536857,15393,4,2020,"I",,"Y","G","C","2020_04_OR0050400_NIBRS",79680408,0
2020,8523103,15393,5,2020,"I",,"Y","G","C","2020_05_OR0050400_NIBRS",79680413,0
2020,8540357,15393,6,2020,"I",,"Y","G","C","2020_06_OR0050400_NIBRS",95025171,0
2020,8490669,15393,7,2020,"I",,"Y","G","C","2020_07_OR0050400_NIBRS",95025178,0
2020,8495780,15393,8,2020,"I",,"Y","G","C","2020_08_OR0050400_NIBRS",95020829,0
2020,8539413,15393,9,2020,"I",,"Y","G","C","2020_09_OR0050400_NIBRS",95020853,0
2020,8522256,15393,10,2020,"I",,"Y","G","C","2020_10_OR0050400_NIBRS",95025260,0
2020,8556829,15393,11,2020,"I",,"Y","G","C","2020_11_OR0050400_NIBRS",95020910,0
2020,8513824,15393,12,2020,"I",,"Y","G","C","2020_12_OR0050400_NIBRS",95025298,0
2020,8508225,15584,1,2020,"I",,"Y","G","C","2020_01_OR0300400_NIBRS",95019546,0
2020,8568190,15584,2,2020,"I",,"Y","G","C","2020_02_OR0300400_NIBRS",95024132,0
2020,8490966,15584,3,2020,"I",,"Y","G","C","2020_03_OR0300400_NIBRS",95019560,0
2020,8531863,15584,4,2020,"I",,"Y","G","C","2020_04_OR0300400_NIBRS",93353057,0
2020,8504709,15584,5,2020,"I",,"Y","G","C","2020_05_OR0300400_NIBRS",95019574,0
2020,8531918,15584,6,2020,"I",,"Y","G","C","2020_06_OR0300400_NIBRS",95019581,0
2020,8545771,15584,7,2020,"I",,"Y","G","C","2020_07_OR0300400_NIBRS",95019682,0
2020,8482494,15584,8,2020,"I",,"Y","G","C","2020_08_OR0300400_NIBRS",95024162,0
2020,8513964,15584,9,2020,"I",,"Y","G","C","2020_09_OR0300400_NIBRS",95019599,0
2020,8534684,15584,10,2020,"I",,"Y","G","C","2020_10_OR0300400_NIBRS",93353084,0
2020,8571643,15584,11,2020,"I",,"Y","G","C","2020_11_OR0300400_NIBRS",95019614,0
2020,8498485,15584,12,2020,"I",,"Y","G","C","2020_12_OR0300400_NIBRS",95019643,0
2020,8506722,15582,1,2020,"I",,"Y","G","C","2020_01_OR0300200_NIBRS",95024071,0
2020,8565064,15582,2,2020,"I",,"Y","G","C","2020_02_OR0300200_NIBRS",89979767,0
2020,8565095,15582,3,2020,"I",,"Y","G","C","2020_03_OR0300200_NIBRS",82625949,0
2020,8556503,15582,4,2020,"I",,"Y","G","C","2020_04_OR0300200_NIBRS",79679319,0
2020,8525514,15582,5,2020,"I",,"Y","G","C","2020_05_OR0300200_NIBRS",79681812,0
2020,8546874,15582,6,2020,"I",,"Y","G","C","2020_06_OR0300200_NIBRS",89979779,0
2020,8563223,15582,7,2020,"I",,"Y","G","C","2020_07_OR0300200_NIBRS",91487627,0
2020,8531532,15582,8,2020,"I",,"Y","G","C","2020_08_OR0300200_NIBRS",89979796,0
2020,8533004,15582,9,2020,"I",,"Y","G","C","2020_09_OR0300200_NIBRS",91484472,0
2020,8531584,15582,10,2020,"I",,"Y","G","C","2020_10_OR0300200_NIBRS",89983427,0
2020,8517068,15582,11,2020,"I",,"Y","G","C","2020_11_OR0300200_NIBRS",91487641,0
2020,8517104,15582,12,2020,"I",,"Y","G","C","2020_12_OR0300200_NIBRS",97415876,0
2020,8508224,15490,1,2020,"I",,"Y","G","C","2020_01_OR0190000_NIBRS",84736470,0
2020,8542083,15490,2,2020,"I",,"Y","G","C","2020_02_OR0190000_NIBRS",84736473,0
2020,8547609,15490,3,2020,"I",,"Y","G","C","2020_03_OR0190000_NIBRS",84736483,0
2020,8568245,15490,4,2020,"I",,"Y","G","C","2020_04_OR0190000_NIBRS",84736491,0
2020,8508325,15490,5,2020,"I",,"Y","G","C","2020_05_OR0190000_NIBRS",84736501,0
2020,8561423,15490,6,2020,"I",,"Y","G","C","2020_06_OR0190000_NIBRS",84738036,0
2020,8551089,15490,7,2020,"I",,"Y","G","C","2020_07_OR0190000_NIBRS",84736522,0
2020,8530522,15490,8,2020,"I",,"Y","G","C","2020_08_OR0190000_NIBRS",84738043,0
2020,8519034,15490,9,2020,"U",,"Y","G","C","2020_09_OR0190000_NIBRS",,0
2020,8567113,15490,10,2020,"U",,"Y","G","C","2020_10_OR0190000_NIBRS",,0
2020,8539696,15490,11,2020,"U",,"Y","G","C","2020_11_OR0190000_NIBRS",,0
2020,8568797,15490,12,2020,"U",,"Y","G","C","2020_12_OR0190000_NIBRS",,0
2020,8487217,15544,4,2020,"I",,"Y","G","C","2020_04_OR0241700_NIBRS",97423326,0
2020,8483686,15544,5,2020,"I",,"Y","G","C","2020_05_OR0241700_NIBRS",97418669,0
2020,8564365,15544,6,2020,"I",,"Y","G","C","2020_06_OR0241700_NIBRS",97418687,0
2020,8559116,15544,7,2020,"I",,"Y","G","C","2020_07_OR0241700_NIBRS",97418703,0
2020,8570373,15544,8,2020,"I",,"Y","G","C","2020_08_OR0241700_NIBRS",97423397,0
2020,8484761,15544,9,2020,"I",,"Y","G","C","2020_09_OR0241700_NIBRS",97423413,0
2020,8484783,15544,10,2020,"I",,"Y","G","C","2020_10_OR0241700_NIBRS",97423427,0
2020,8486502,15544,11,2020,"I",,"Y","G","C","2020_11_OR0241700_NIBRS",97418756,0
2020,8541476,15544,12,2020,"I",,"Y","G","C","2020_12_OR0241700_NIBRS",97423459,0
2020,8502624,15422,1,2020,"I",,"Y","G","C","2020_01_OR0090200_NIBRS",95022220,0
2020,8566118,15422,2,2020,"I",,"Y","G","C","2020_02_OR0090200_NIBRS",95022239,0
2020,8509552,15422,3,2020,"I",,"Y","G","C","2020_03_OR0090200_NIBRS",95022276,0
2020,8506203,15422,4,2020,"I",,"Y","G","C","2020_04_OR0090200_NIBRS",95017545,0
2020,8506238,15422,5,2020,"I",,"Y","G","C","2020_05_OR0090200_NIBRS",91479529,0
2020,8502749,15422,6,2020,"I",,"Y","G","C","2020_06_OR0090200_NIBRS",91479542,0
2020,8494225,15422,7,2020,"I",,"Y","G","C","2020_07_OR0090200_NIBRS",97409039,0
2020,8554235,15422,8,2020,"I",,"Y","G","C","2020_08_OR0090200_NIBRS",95017599,0
2020,8553186,15422,9,2020,"I",,"Y","G","C","2020_09_OR0090200_NIBRS",95022397,0
2020,8496723,15422,10,2020,"I",,"Y","G","C","2020_10_OR0090200_NIBRS",95017710,0
2020,8534598,15422,11,2020,"I",,"Y","G","C","2020_11_OR0090200_NIBRS",95022427,0
2020,8519009,15422,12,2020,"I",,"Y","G","C","2020_12_OR0090200_NIBRS",95022437,0
2020,8519390,15630,1,2020,"I",,"Y","G","C","2020_01_OR0360100_NIBRS",97422717,0
2020,8502227,15630,2,2020,"I",,"Y","G","C","2020_02_OR0360100_NIBRS",97418125,0
2020,8491951,15630,3,2020,"I",,"Y","G","C","2020_03_OR0360100_NIBRS",97418149,0
2020,8519488,15630,4,2020,"I",,"Y","G","C","2020_04_OR0360100_NIBRS",97422787,0
2020,8536723,15630,5,2020,"I",,"Y","G","C","2020_05_OR0360100_NIBRS",97418189,0
2020,8535141,15630,6,2020,"I",,"Y","G","C","2020_06_OR0360100_NIBRS",97422849,0
2020,8564181,15630,7,2020,"I",,"Y","G","C","2020_07_OR0360100_NIBRS",97418232,0
2020,8534280,15630,8,2020,"I",,"Y","G","C","2020_08_OR0360100_NIBRS",97422895,0
2020,8541260,15630,9,2020,"I",,"Y","G","C","2020_09_OR0360100_NIBRS",97418243,0
2020,8520714,15630,10,2020,"I",,"Y","G","C","2020_10_OR0360100_NIBRS",97418280,0
2020,8513675,15630,11,2020,"I",,"Y","G","C","2020_11_OR0360100_NIBRS",97418291,0
2020,8510377,15630,12,2020,"I",,"Y","G","C","2020_12_OR0360100_NIBRS",97418297,0
2020,8501493,15480,1,2020,"I",,"Y","G","C","2020_01_OR0170100_NIBRS",93756617,0
2020,8528633,15480,2,2020,"I",,"Y","G","C","2020_02_OR0170100_NIBRS",91480338,0
2020,8527200,15480,3,2020,"I",,"Y","G","C","2020_03_OR0170100_NIBRS",91480368,0
2020,8552648,15480,4,2020,"I",,"Y","G","C","2020_04_OR0170100_NIBRS",85700520,0
2020,8568486,15480,5,2020,"I",,"Y","G","C","2020_05_OR0170100_NIBRS",87368947,0
2020,8503139,15480,6,2020,"I",,"Y","G","C","2020_06_OR0170100_NIBRS",97418296,0
2020,8559715,15480,7,2020,"I",,"Y","G","C","2020_07_OR0170100_NIBRS",97422978,0
2020,8570719,15480,8,2020,"I",,"Y","G","C","2020_08_OR0170100_NIBRS",97422995,0
2020,8531443,15480,9,2020,"I",,"Y","G","C","2020_09_OR0170100_NIBRS",97423008,0
2020,8493439,15480,10,2020,"I",,"Y","G","C","2020_10_OR0170100_NIBRS",97418396,0
2020,8508911,15480,11,2020,"I",,"Y","G","C","2020_11_OR0170100_NIBRS",97418426,0
2020,8563859,15480,12,2020,"I",,"Y","G","C","2020_12_OR0170100_NIBRS",95026043,0
2020,8512897,15375,1,2020,"I",,"Y","G","C","2020_01_OR0030700_NIBRS",91489411,0
2020,8526727,15375,2,2020,"I",,"Y","G","C","2020_02_OR0030700_NIBRS",91489432,0
2020,8533509,15375,3,2020,"I",,"Y","G","C","2020_03_OR0030700_NIBRS",79682925,0
2020,8508095,15375,4,2020,"I",,"Y","G","C","2020_04_OR0030700_NIBRS",89984994,0
2020,8538597,15375,5,2020,"I",,"Y","G","C","2020_05_OR0030700_NIBRS",82632638,0
2020,8499318,15375,6,2020,"I",,"Y","G","C","2020_06_OR0030700_NIBRS",87368312,0
2020,8562608,15375,7,2020,"I",,"Y","G","C","2020_07_OR0030700_NIBRS",91486618,0
2020,8492481,15375,8,2020,"I",,"Y","G","C","2020_08_OR0030700_NIBRS",91489478,0
2020,8546529,15375,9,2020,"I",,"Y","G","C","2020_09_OR0030700_NIBRS",91489484,0
2020,8568622,15375,10,2020,"I",,"Y","G","C","2020_10_OR0030700_NIBRS",91489493,0
2020,8505280,15375,11,2020,"I",,"Y","G","C","2020_11_OR0030700_NIBRS",91489512,0
2020,8534630,15375,12,2020,"I",,"Y","G","C","2020_12_OR0030700_NIBRS",91491681,0
2020,8565901,15398,1,2020,"I",,"Y","G","C","2020_01_OR0060000_NIBRS",79683519,0
2020,8485277,15398,2,2020,"U",,"Y","G","C","2020_02_OR0060000_NIBRS",,0
2020,8533367,15398,3,2020,"U",,"Y","G","C","2020_03_OR0060000_NIBRS",,0
2020,8545271,15398,4,2020,"U",,"Y","G","C","2020_04_OR0060000_NIBRS",,0
2020,8511334,15398,5,2020,"U",,"Y","G","C","2020_05_OR0060000_NIBRS",,0
2020,8548700,15398,6,2020,"U",,"Y","G","C","2020_06_OR0060000_NIBRS",,0
2020,8545345,15398,7,2020,"U",,"Y","G","C","2020_07_OR0060000_NIBRS",,0
2020,8559142,15398,8,2020,"U",,"Y","G","C","2020_08_OR0060000_NIBRS",,0
2020,8481305,15398,9,2020,"U",,"Y","G","C","2020_09_OR0060000_NIBRS",,0
2020,8515435,15398,10,2020,"U",,"Y","G","C","2020_10_OR0060000_NIBRS",,0
2020,8571432,15398,11,2020,"U",,"Y","G","C","2020_11_OR0060000_NIBRS",,0
2020,8500183,15398,12,2020,"U",,"Y","G","C","2020_12_OR0060000_NIBRS",,0
2020,8531678,15614,1,2020,"I",,"Y","G","C","2020_01_OR0340200_NIBRS",82635371,0
2020,8517996,15614,2,2020,"I",,"Y","G","C","2020_02_OR0340200_NIBRS",82636821,0
2020,8524721,15614,3,2020,"I",,"Y","G","C","2020_03_OR0340200_NIBRS",91493126,0
2020,8502278,15614,4,2020,"I",,"Y","G","C","2020_04_OR0340200_NIBRS",91490864,0
2020,8536722,15614,5,2020,"I",,"Y","G","C","2020_05_OR0340200_NIBRS",91490873,0
2020,8569228,15614,6,2020,"I",,"Y","G","C","2020_06_OR0340200_NIBRS",95032784,0
2020,8565859,15614,7,2020,"I",,"Y","G","C","2020_07_OR0340200_NIBRS",91493177,0
2020,8489676,15614,8,2020,"I",,"Y","G","C","2020_08_OR0340200_NIBRS",91493208,0
2020,8529047,15614,9,2020,"I",,"Y","G","C","2020_09_OR0340200_NIBRS",91493262,0
2020,8535961,15614,10,2020,"I",,"Y","G","C","2020_10_OR0340200_NIBRS",97425710,0
2020,8522178,15614,11,2020,"I",,"Y","G","C","2020_11_OR0340200_NIBRS",97425782,0
2020,8486408,15614,12,2020,"I",,"Y","G","C","2020_12_OR0340200_NIBRS",97425812,0
2020,8528603,15580,1,2020,"I",,"Y","G","C","2020_01_OR0300000_NIBRS",91487869,0
2020,8516832,15580,2,2020,"I",,"Y","G","C","2020_02_OR0300000_NIBRS",91487898,0
2020,8527201,15580,3,2020,"I",,"Y","G","C","2020_03_OR0300000_NIBRS",91484754,0
2020,8564922,15580,4,2020,"I",,"Y","G","C","2020_04_OR0300000_NIBRS",91484761,0
2020,8556309,15580,5,2020,"I",,"Y","G","C","2020_05_OR0300000_NIBRS",91487926,0
2020,8549348,15580,6,2020,"I",,"Y","G","C","2020_06_OR0300000_NIBRS",91487946,0
2020,8489413,15580,7,2020,"I",,"Y","G","C","2020_07_OR0300000_NIBRS",91484863,0
2020,8558217,15580,8,2020,"I",,"Y","G","C","2020_08_OR0300000_NIBRS",91484898,0
2020,8571691,15580,9,2020,"I",,"Y","G","C","2020_09_OR0300000_NIBRS",91488043,0
2020,8550129,15580,10,2020,"I",,"Y","G","C","2020_10_OR0300000_NIBRS",91484947,0
2020,8539815,15580,11,2020,"I",,"Y","G","C","2020_11_OR0300000_NIBRS",91488046,0
2020,8545152,15580,12,2020,"I",,"Y","G","C","2020_12_OR0300000_NIBRS",91484958,0
2020,8519389,15623,1,2020,"I",,"Y","G","C","2020_01_OR0341200_NIBRS",82642828,0
2020,8562054,15623,2,2020,"I",,"Y","G","C","2020_02_OR0341200_NIBRS",91494271,0
2020,8497291,15623,3,2020,"I",,"Y","G","C","2020_03_OR0341200_NIBRS",79685226,0
2020,8519487,15623,4,2020,"I",,"Y","G","C","2020_04_OR0341200_NIBRS",91496797,0
2020,8524778,15623,5,2020,"I",,"Y","G","C","2020_05_OR0341200_NIBRS",97421289,0
2020,8535140,15623,6,2020,"I",,"Y","G","C","2020_06_OR0341200_NIBRS",95029113,0
2020,8528395,15623,7,2020,"I",,"Y","G","C","2020_07_OR0341200_NIBRS",97421308,0
2020,8489677,15623,8,2020,"I",,"Y","G","C","2020_08_OR0341200_NIBRS",97421323,0
2020,8486329,15623,9,2020,"I",,"Y","G","C","2020_09_OR0341200_NIBRS",95029125,0
2020,8548194,15623,10,2020,"I",,"Y","G","C","2020_10_OR0341200_NIBRS",97421337,0
2020,8571320,15623,11,2020,"I",,"Y","G","C","2020_11_OR0341200_NIBRS",97426986,0
2020,8491690,15623,12,2020,"I",,"Y","G","C","2020_12_OR0341200_NIBRS",95029152,0
2020,8531676,15377,1,2020,"I",,"Y","G","C","2020_01_OR0030900_NIBRS",78907100,0
2020,8497260,15377,2,2020,"I",,"Y","G","C","2020_02_OR0030900_NIBRS",89981146,0
2020,8502253,15377,3,2020,"I",,"Y","G","C","2020_03_OR0030900_NIBRS",78960253,0
2020,8535081,15377,4,2020,"I",,"Y","G","C","2020_04_OR0030900_NIBRS",89981156,0
2020,8509215,15377,5,2020,"I",,"Y","G","C","2020_05_OR0030900_NIBRS",91489377,0
2020,8567669,15377,6,2020,"I",,"Y","G","C","2020_06_OR0030900_NIBRS",91486580,0
2020,8529905,15377,7,2020,"I",,"Y","G","C","2020_07_OR0030900_NIBRS",97422423,0
2020,8486304,15377,8,2020,"I",,"Y","G","C","2020_08_OR0030900_NIBRS",95020451,0
2020,8517146,15377,9,2020,"I",,"Y","G","C","2020_09_OR0030900_NIBRS",91489385,0
2020,8522152,15377,10,2020,"I",,"Y","G","C","2020_10_OR0030900_NIBRS",95024884,0
2020,8534364,15377,11,2020,"I",,"Y","G","C","2020_11_OR0030900_NIBRS",97417872,0
2020,8491688,15377,12,2020,"I",,"Y","G","C","2020_12_OR0030900_NIBRS",97417886,0
2020,8542261,15389,1,2020,"I",,"Y","G","C","2020_01_OR0050000_NIBRS",85706951,0
2020,8549245,15389,2,2020,"U",,"Y","G","C","2020_02_OR0050000_NIBRS",,0
2020,8499640,15389,3,2020,"I",,"Y","G","C","2020_03_OR0050000_NIBRS",85703012,0
2020,8494553,15389,4,2020,"I",,"Y","G","C","2020_04_OR0050000_NIBRS",85706973,0
2020,8551268,15389,5,2020,"I",,"Y","G","C","2020_05_OR0050000_NIBRS",84745907,0
2020,8525320,15389,6,2020,"I",,"Y","G","C","2020_06_OR0050000_NIBRS",91489468,0
2020,8525356,15389,7,2020,"I",,"Y","G","C","2020_07_OR0050000_NIBRS",95024868,0
2020,8527329,15389,8,2020,"I",,"Y","G","C","2020_08_OR0050000_NIBRS",95020452,0
2020,8543125,15389,9,2020,"I",,"Y","G","C","2020_09_OR0050000_NIBRS",95024886,0
2020,8521143,15389,10,2020,"I",,"Y","G","C","2020_10_OR0050000_NIBRS",95024894,0
2020,8507322,15389,11,2020,"I",,"Y","G","C","2020_11_OR0050000_NIBRS",95024903,0
2020,8510839,15389,12,2020,"I",,"Y","G","C","2020_12_OR0050000_NIBRS",97422398,0
2020,8538890,15533,1,2020,"I",,"Y","G","C","2020_01_OR0240500_NIBRS",97415207,0
2020,8561526,15533,2,2020,"I",,"Y","G","C","2020_02_OR0240500_NIBRS",97411061,0
2020,8506559,15533,3,2020,"I",,"Y","G","C","2020_03_OR0240500_NIBRS",97411085,0
2020,8506592,15533,4,2020,"I",,"Y","G","C","2020_04_OR0240500_NIBRS",97411095,0
2020,8480917,15533,5,2020,"I",,"Y","G","C","2020_05_OR0240500_NIBRS",97415289,0
2020,8534023,15533,6,2020,"I",,"Y","G","C","2020_06_OR0240500_NIBRS",97411126,0
2020,8537569,15533,7,2020,"I",,"Y","G","C","2020_07_OR0240500_NIBRS",97415376,0
2020,8541712,15533,8,2020,"I",,"Y","G","C","2020_08_OR0240500_NIBRS",97415400,0
2020,8541733,15533,9,2020,"I",,"Y","G","C","2020_09_OR0240500_NIBRS",97415423,0
2020,8563794,15533,10,2020,"I",,"Y","G","C","2020_10_OR0240500_NIBRS",97415435,0
2020,8572361,15533,11,2020,"I",,"Y","G","C","2020_11_OR0240500_NIBRS",97415460,0
2020,8526151,15533,12,2020,"I",,"Y","G","C","2020_12_OR0240500_NIBRS",97415510,0
2020,8564218,15507,1,2020,"I",,"Y","G","C","2020_01_OR0210000_NIBRS",93347415,0
2020,8521589,15507,2,2020,"I",,"Y","G","C","2020_02_OR0210000_NIBRS",93351834,0
2020,8564289,15507,3,2020,"I",,"Y","G","C","2020_03_OR0210000_NIBRS",85700800,0
2020,8495682,15507,4,2020,"I",,"Y","G","C","2020_04_OR0210000_NIBRS",93351890,0
