year,state,STATE,county,County,fips,GEOID,total_pop,tHH,tfHH_18,tfHH_65,HH_inc,clf,clf_ue
,,,,,,,,,,,,,
2019,MO,Missouri,HOWARD ,Howard ,29089,05000US29089,10058,3471,985,778,52700,4863,215
,,,,,,,,,,,,,
2019,MO,Missouri,HOWELL ,Howell ,29091,05000US29091,40104,15878,4177,3141,38357,17138,707
,,,,,,,,,,,,,
2019,MO,Missouri,IRON ,Iron ,29093,05000US29093,10164,4074,1163,829,37435,4088,262
,,,,,,,,,,,,,
2019,MO,Missouri,JACKSON ,Jackson ,29095,05000US29095,696216,286601,80972,39966,55134,366526,16285
,,,,,,,,,,,,,
2019,MO,Missouri,JASPER ,Jasper ,29097,05000US29097,119920,45759,15008,7057,48357,59531,3155
,,,,,,,,,,,,,
2019,MO,Missouri,JEFFERSON ,Jefferson ,29099,05000US29099,223951,84444,28542,14549,65454,118022,6253
,,,,,,,,,,,,,
2019,MO,Missouri,JOHNSON ,Johnson ,29101,05000US29101,53682,19864,6374,2870,55273,25139,1208
,,,,,,,,,,,,,
2019,MO,Missouri,KNOX ,Knox ,29103,05000US29103,3947,1490,341,283,40000,1678,115
,,,,,,,,,,,,,
2019,MO,Missouri,LACLEDE ,Laclede ,29105,05000US29105,35531,14112,4758,2743,47257,16538,1063
,,,,,,,,,,,,,
2019,MO,Missouri,LAFAYETTE ,Lafayette ,29107,05000US29107,32597,13050,4027,2392,58766,15951,448
,,,,,,,,,,,,,
2019,MO,Missouri,LAWRENCE ,Lawrence ,29109,05000US29109,38204,14787,4611,2653,44742,18138,1114
,,,,,,,,,,,,,
2019,MO,Missouri,LEWIS ,Lewis ,29111,05000US29111,9955,3752,1042,679,45988,4496,124
,,,,,,,,,,,,,
2019,MO,Missouri,LINCOLN ,Lincoln ,29113,05000US29113,56477,19286,6824,3162,64196,27825,1049
,,,,,,,,,,,,,
2019,MO,Missouri,LINN ,Linn ,29115,05000US29115,12113,5106,1552,974,45930,5722,110
,,,,,,,,,,,,,
2019,MO,Missouri,LIVINGSTON ,Livingston ,29117,05000US29117,15126,5915,1693,1155,46992,6579,124
,,,,,,,,,,,,,
2019,MO,Missouri,MCDONALD ,McDonald ,29119,05000US29119,22782,8259,3229,1596,41643,9797,416
,,,,,,,,,,,,,
2019,MO,Missouri,MACON ,Macon ,29121,05000US29121,15199,5845,1442,1158,42746,6706,352
,,,,,,,,,,,,,
2019,MO,Missouri,MADISON ,Madison ,29123,05000US29123,12179,5044,1493,958,43636,5231,226
,,,,,,,,,,,,,
2019,MO,Missouri,MARIES ,Maries ,29125,05000US29125,8803,3762,942,792,47569,3998,240
,,,,,,,,,,,,,
2019,MO,Missouri,MARION ,Marion ,29127,05000US29127,28608,11565,3510,1895,48784,13663,625
,,,,,,,,,,,,,
2019,MO,Missouri,MERCER ,Mercer ,29129,05000US29129,3644,1271,287,268,47298,1719,43
,,,,,,,,,,,,,
2019,MO,Missouri,MILLER ,Miller ,29131,05000US29131,25201,10111,3217,1964,47171,12005,590
,,,,,,,,,,,,,
2019,MO,Missouri,MISSISSIPPI ,Mississippi ,29133,05000US29133,13574,5026,1638,942,35357,4956,443
,,,,,,,,,,,,,
2019,MO,Missouri,MONITEAU ,Moniteau ,29135,05000US29135,16046,5436,1778,917,58010,7254,310
,,,,,,,,,,,,,
2019,MO,Missouri,MONROE ,Monroe ,29137,05000US29137,8629,3702,932,754,43966,3936,90
,,,,,,,,,,,,,
2019,MO,Missouri,MONTGOMERY ,Montgomery ,29139,05000US29139,11487,5014,1444,832,46757,5307,202
,,,,,,,,,,,,,
2019,MO,Missouri,MORGAN ,Morgan ,29141,05000US29141,20271,7588,1677,1753,39003,7713,316
,,,,,,,,,,,,,
2019,MO,Missouri,NEW MADRID ,New Madrid ,29143,05000US29143,17560,7371,2210,1203,38679,7203,458
,,,,,,,,,,,,,
2019,MO,Missouri,NEWTON ,Newton ,29145,05000US29145,58180,22202,7212,4175,50813,27802,1069
,,,,,,,,,,,,,
2019,MO,Missouri,NODAWAY ,Nodaway ,29147,05000US29147,22359,8395,2016,1278,44232,11402,330
,,,,,,,,,,,,,
2019,MO,Missouri,OREGON ,Oregon ,29149,05000US29149,10647,4249,1082,992,33601,4121,144
,,,,,,,,,,,,,
2019,MO,Missouri,OSAGE ,Osage ,29151,05000US29151,13615,5120,1584,1024,61687,7109,141
,,,,,,,,,,,,,
2019,MO,Missouri,OZARK ,Ozark ,29153,05000US29153,9207,3958,776,1014,31947,3259,184
,,,,,,,,,,,,,
2019,MO,Missouri,PEMISCOT ,Pemiscot ,29155,05000US29155,16663,6730,2199,1120,33859,6403,505
,,,,,,,,,,,,,
2019,MO,Missouri,PERRY ,Perry ,29157,05000US29157,19191,7576,2466,1367,55863,9781,386
,,,,,,,,,,,,,
2019,MO,Missouri,PETTIS ,Pettis ,29159,05000US29159,42355,16033,5071,2682,46157,19871,1190
,,,,,,,,,,,,,
2019,MO,Missouri,PHELPS ,Phelps ,29161,05000US29161,44630,17981,5283,2738,44154,20153,1038
,,,,,,,,,,,,,
2019,MO,Missouri,PIKE ,Pike ,29163,05000US29163,18455,6589,2014,1208,46385,7707,375
,,,,,,,,,,,,,
2019,MO,Missouri,PLATTE ,Platte ,29165,05000US29165,100682,39305,12714,6035,80393,56039,2115
,,,,,,,,,,,,,
2019,MO,Missouri,POLK ,Polk ,29167,05000US29167,31748,11712,3959,2197,45660,14909,564
,,,,,,,,,,,,,
2019,MO,Missouri,PULASKI ,Pulaski ,29169,05000US29169,52425,15154,5591,1689,53492,18633,1111
,,,,,,,,,,,,,
2019,MO,Missouri,PUTNAM ,Putnam ,29171,05000US29171,4781,1744,374,375,42849,2113,53
,,,,,,,,,,,,,
2019,MO,Missouri,RALLS ,Ralls ,29173,05000US29173,10234,4036,1110,901,55377,5214,245
,,,,,,,,,,,,,
2019,MO,Missouri,RANDOLPH ,Randolph ,29175,05000US29175,24878,8626,2512,1557,47740,10958,588
,,,,,,,,,,,,,
2019,MO,Missouri,RAY ,Ray ,29177,05000US29177,22875,8868,2693,1681,61957,11362,409
,,,,,,,,,,,,,
2019,MO,Missouri,REYNOLDS ,Reynolds ,29179,05000US29179,6290,2596,686,632,40324,2751,150
,,,,,,,,,,,,,
2019,MO,Missouri,RIPLEY ,Ripley ,29181,05000US29181,13567,5059,1437,1105,34971,5529,319
,,,,,,,,,,,,,
2019,MO,Missouri,ST. CHARLES ,St. Charles ,29183,05000US29183,394290,146631,49216,25051,84978,217930,6303
,,,,,,,,,,,,,
2019,MO,Missouri,ST. CLAIR ,St. Clair ,29185,05000US29185,9370,4139,878,899,38870,3745,143
,,,,,,,,,,,,,
2019,MO,Missouri,STE. GENEVIEVE ,Ste. Genevieve ,29186,05000US29186,17848,7121,2034,1545,60129,9189,319
,,,,,,,,,,,,,
2019,MO,Missouri,ST. FRANCOIS ,St. Francois ,29187,05000US29187,66643,24898,7699,4196,46466,28738,1440
,,,,,,,,,,,,,
2019,MO,Missouri,ST. LOUIS ,St. Louis ,29189,05000US29189,996919,405984,118333,69616,67420,523921,24439
,,,,,,,,,,,,,
2019,MO,Missouri,SALINE ,Saline ,29195,05000US29195,22976,8272,2291,1488,44720,10813,364
,,,,,,,,,,,,,
2019,MO,Missouri,SCHUYLER ,Schuyler ,29197,05000US29197,4555,1475,384,295,42694,1968,77
,,,,,,,,,,,,,
2019,MO,Missouri,SCOTLAND ,Scotland ,29199,05000US29199,4902,1768,583,364,50085,2085,75
,,,,,,,,,,,,,
2019,MO,Missouri,SCOTT ,Scott ,29201,05000US29201,38633,15230,4792,2822,44139,17517,772
,,,,,,,,,,,,,
2019,MO,Missouri,SHANNON ,Shannon ,29203,05000US29203,8217,3064,723,654,34265,3161,193
,,,,,,,,,,,,,
2019,MO,Missouri,SHELBY ,Shelby ,29205,05000US29205,6013,2432,682,435,44083,2966,61
,,,,,,,,,,,,,
2019,MO,Missouri,STODDARD ,Stoddard ,29207,05000US29207,29377,11530,3467,2195,41062,13093,723
,,,,,,,,,,,,,
2019,MO,Missouri,STONE ,Stone ,29209,05000US29209,31615,12783,2702,4235,49656,13205,847
,,,,,,,,,,,,,
2019,MO,Missouri,SULLIVAN ,Sullivan ,29211,05000US29211,6247,2128,640,384,46481,2746,55
,,,,,,,,,,,,,
2019,MO,Missouri,TANEY ,Taney ,29213,05000US29213,55114,22272,6205,4881,46031,26555,1266
,,,,,,,,,,,,,
2019,MO,Missouri,TEXAS ,Texas ,29215,05000US29215,25604,9728,2841,2172,35067,9626,720
,,,,,,,,,,,,,
2019,MO,Missouri,VERNON ,Vernon ,29217,05000US29217,20595,8207,2290,1454,43276,9256,395
,,,,,,,,,,,,,
2019,MO,Missouri,WARREN ,Warren ,29219,05000US29219,34453,12654,4137,2703,60125,16686,749
,,,,,,,,,,,,,
2019,MO,Missouri,WASHINGTON ,Washington ,29221,05000US29221,24860,9231,3010,1674,41483,9800,720
,,,,,,,,,,,,,
2019,MO,Missouri,WAYNE ,Wayne ,29223,05000US29223,13195,5426,1201,1211,34316,4623,301
,,,,,,,,,,,,,
2019,MO,Missouri,WEBSTER ,Webster ,29225,05000US29225,38655,13575,4552,2688,50560,16268,730
,,,,,,,,,,,,,
2019,MO,Missouri,WORTH ,Worth ,29227,05000US29227,2027,859,219,195,53580,942,35
,,,,,,,,,,,,,
2019,MO,Missouri,WRIGHT ,Wright ,29229,05000US29229,18203,7063,2302,1429,34776,7163,534
,,,,,,,,,,,,,
2019,MO,Missouri,ST. LOUIS CITY,St. Louis city,29510,05000US29510,308174,141952,31196,13644,43896,167492,11657
,,,,,,,,,,,,,
2019,MT,Montana,BEAVERHEAD ,Beaverhead ,30001,05000US30001,9415,3992,784,812,43201,4868,185
,,,,,,,,,,,,,
2019,MT,Montana,BIG HORN ,Big Horn ,30003,05000US30003,13387,3609,1584,741,49859,5438,653
,,,,,,,,,,,,,
2019,MT,Montana,BLAINE ,Blaine ,30005,05000US30005,6719,2366,863,452,41279,2947,445
,,,,,,,,,,,,,
2019,MT,Montana,BROADWATER ,Broadwater ,30007,05000US30007,5945,2364,493,581,60594,2846,251
,,,,,,,,,,,,,
2019,MT,Montana,CARBON ,Carbon ,30009,05000US30009,10597,4524,961,1011,58707,5461,226
,,,,,,,,,,,,,
2019,MT,Montana,CARTER ,Carter ,30011,05000US30011,1331,628,124,148,48000,653,12
,,,,,,,,,,,,,
2019,MT,Montana,CASCADE ,Cascade ,30013,05000US30013,81625,34329,9393,5764,49913,38376,1479
,,,,,,,,,,,,,
2019,MT,Montana,CHOUTEAU ,Chouteau ,30015,05000US30015,5732,2274,740,491,42298,2640,71
,,,,,,,,,,,,,
2019,MT,Montana,CUSTER ,Custer ,30017,05000US30017,11729,4903,1322,760,52965,6335,165
,,,,,,,,,,,,,
2019,MT,Montana,DANIELS ,Daniels ,30019,05000US30019,1730,857,222,136,57440,886,16
,,,,,,,,,,,,,
2019,MT,Montana,DAWSON ,Dawson ,30021,05000US30021,9017,3930,1061,590,58596,4793,86
,,,,,,,,,,,,,
2019,MT,Montana,DEER LODGE ,Deer Lodge ,30023,05000US30023,9106,3903,944,708,41820,3843,138
,,,,,,,,,,,,,
2019,MT,Montana,FALLON ,Fallon ,30025,05000US30025,2921,1334,310,183,64545,1592,18
,,,,,,,,,,,,,
2019,MT,Montana,FERGUS ,Fergus ,30027,05000US30027,11221,4912,1228,902,50540,5649,173
,,,,,,,,,,,,,
2019,MT,Montana,FLATHEAD ,Flathead ,30029,05000US30029,99899,38773,9935,7674,56182,50098,1735
,,,,,,,,,,,,,
2019,MT,Montana,GALLATIN ,Gallatin ,30031,05000US30031,108063,43777,11701,5933,66397,64174,1817
,,,,,,,,,,,,,
2019,MT,Montana,GARFIELD ,Garfield ,30033,05000US30033,1036,438,106,98,42000,550,0
,,,,,,,,,,,,,
2019,MT,Montana,GLACIER ,Glacier ,30035,05000US30035,13732,4163,1367,662,36045,5391,366
,,,,,,,,,,,,,
2019,MT,Montana,GOLDEN VALLEY ,Golden Valley ,30037,05000US30037,728,351,61,86,43875,377,12
,,,,,,,,,,,,,
2019,MT,Montana,GRANITE ,Granite ,30039,05000US30039,3311,1308,184,314,49881,1250,42
,,,,,,,,,,,,,
2019,MT,Montana,HILL ,Hill ,30041,05000US30041,16436,6369,2070,962,49321,7567,448
,,,,,,,,,,,,,
2019,MT,Montana,JEFFERSON ,Jefferson ,30043,05000US30043,11917,4484,1208,1079,69646,5643,219
,,,,,,,,,,,,,
2019,MT,Montana,JUDITH BASIN ,Judith Basin ,30045,05000US30045,1954,906,163,192,43661,945,31
,,,,,,,,,,,,,
2019,MT,Montana,LAKE ,Lake ,30047,05000US30047,30013,11802,3404,2859,48829,13385,941
,,,,,,,,,,,,,
2019,MT,Montana,LEWIS AND CLARK ,Lewis and Clark ,30049,05000US30049,67805,27893,7512,4626,65791,35930,1116
,,,,,,,,,,,,,
2019,MT,Montana,LIBERTY ,Liberty ,30051,05000US30051,2351,895,186,214,44875,1154,0
,,,,,,,,,,,,,
2019,MT,Montana,LINCOLN ,Lincoln ,30053,05000US30053,19537,8122,1557,2121,40140,7552,717
,,,,,,,,,,,,,
2019,MT,Montana,MCCONE ,McCone ,30055,05000US30055,1790,723,145,172,49701,785,7
,,,,,,,,,,,,,
2019,MT,Montana,MADISON ,Madison ,30057,05000US30057,8302,3570,575,897,54107,4202,104
,,,,,,,,,,,,,
2019,MT,Montana,MEAGHER ,Meagher ,30059,05000US30059,1888,702,147,157,46607,956,9
,,,,,,,,,,,,,
2019,MT,Montana,MINERAL ,Mineral ,30061,05000US30061,4251,1786,395,471,41705,1684,119
,,,,,,,,,,,,,
2019,MT,Montana,MISSOULA ,Missoula ,30063,05000US30063,117309,49313,12403,7305,54062,68171,3001
,,,,,,,,,,,,,
2019,MT,Montana,MUSSELSHELL ,Musselshell ,30065,05000US30065,4766,2181,511,492,43274,1945,104
,,,,,,,,,,,,,
2019,MT,Montana,PARK ,Park ,30067,05000US30067,16352,7782,1606,1445,53068,8755,179
,,,,,,,,,,,,,
2019,MT,Montana,PETROLEUM ,Petroleum ,30069,05000US30069,453,204,32,33,51250,232,9
,,,,,,,,,,,,,
2019,MT,Montana,PHILLIPS ,Phillips ,30071,05000US30071,4077,1710,387,347,46212,1925,135
,,,,,,,,,,,,,
2019,MT,Montana,PONDERA ,Pondera ,30073,05000US30073,5994,2103,581,481,51151,2744,181
,,,,,,,,,,,,,
2019,MT,Montana,POWDER RIVER ,Powder River ,30075,05000US30075,1607,737,142,199,54427,878,1
,,,,,,,,,,,,,
2019,MT,Montana,POWELL ,Powell ,30077,05000US30077,6854,2426,478,602,54667,2594,17
,,,,,,,,,,,,,
2019,MT,Montana,PRAIRIE ,Prairie ,30079,05000US30079,1252,518,123,117,43625,598,29
,,,,,,,,,,,,,
2019,MT,Montana,RAVALLI ,Ravalli ,30081,05000US30081,42512,17354,4243,4826,53054,19246,1022
,,,,,,,,,,,,,
2019,MT,Montana,RICHLAND ,Richland ,30083,05000US30083,11199,4535,1140,642,67205,6172,139
,,,,,,,,,,,,,
2019,MT,Montana,ROOSEVELT ,Roosevelt ,30085,05000US30085,11175,3150,1103,463,43194,4390,525
,,,,,,,,,,,,,
2019,MT,Montana,ROSEBUD ,Rosebud ,30087,05000US30087,9152,3166,966,644,57992,4199,277
,,,,,,,,,,,,,
2019,MT,Montana,SANDERS ,Sanders ,30089,05000US30089,11681,5036,1006,1322,40823,4551,251
,,,,,,,,,,,,,
2019,MT,Montana,SHERIDAN ,Sheridan ,30091,05000US30091,3483,1639,341,336,55521,1821,38
,,,,,,,,,,,,,
2019,MT,Montana,SILVER BOW ,Silver Bow ,30093,05000US30093,34770,14960,3642,2357,45718,16810,767
,,,,,,,,,,,,,
2019,MT,Montana,STILLWATER ,Stillwater ,30095,05000US30095,9466,3761,858,918,64645,4647,154
,,,,,,,,,,,,,
2019,MT,Montana,SWEET GRASS ,Sweet Grass ,30097,05000US30097,3670,1566,291,493,49886,1701,14
,,,,,,,,,,,,,
2019,MT,Montana,TETON ,Teton ,30099,05000US30099,6086,2464,695,521,55000,2686,46
,,,,,,,,,,,,,
2019,MT,Montana,TOOLE ,Toole ,30101,05000US30101,4892,1867,514,321,50721,2234,45
,,,,,,,,,,,,,
2019,MT,Montana,TREASURE ,Treasure ,30103,05000US30103,668,351,43,82,43047,339,0
,,,,,,,,,,,,,
2019,MT,Montana,VALLEY ,Valley ,30105,05000US30105,7471,3386,918,646,53162,3805,197
,,,,,,,,,,,,,
2019,MT,Montana,WHEATLAND ,Wheatland ,30107,05000US30107,2142,792,229,155,39655,976,31
,,,,,,,,,,,,,
2019,MT,Montana,WIBAUX ,Wibaux ,30109,05000US30109,1122,498,140,98,53958,558,1
,,,,,,,,,,,,,
2019,MT,Montana,YELLOWSTONE ,Yellowstone ,30111,05000US30111,159008,66385,19655,10257,61264,83895,2749
,,,,,,,,,,,,,
2019,NE,Nebraska,ADAMS ,Adams ,31001,05000US31001,31587,12712,3711,2045,53023,16265,403
,,,,,,,,,,,,,
2019,NE,Nebraska,ANTELOPE ,Antelope ,31003,05000US31003,6341,2714,666,573,49912,3291,74
,,,,,,,,,,,,,
2019,NE,Nebraska,ARTHUR ,Arthur ,31005,05000US31005,427,197,51,39,42813,200,1
,,,,,,,,,,,,,
2019,NE,Nebraska,BANNER ,Banner ,31007,05000US31007,722,283,72,76,51750,399,2
,,,,,,,,,,,,,
2019,NE,Nebraska,BLAINE ,Blaine ,31009,05000US31009,477,213,53,57,51094,255,0
,,,,,,,,,,,,,
2019,NE,Nebraska,BOONE ,Boone ,31011,05000US31011,5279,2311,571,432,54979,2953,49
,,,,,,,,,,,,,
2019,NE,Nebraska,BOX BUTTE ,Box Butte ,31013,05000US31013,10970,4743,1451,626,54004,5363,269
,,,,,,,,,,,,,
2019,NE,Nebraska,BOYD ,Boyd ,31015,05000US31015,1937,904,155,232,47778,999,14
,,,,,,,,,,,,,
2019,NE,Nebraska,BROWN ,Brown ,31017,05000US31017,3015,1387,262,320,43098,1562,8
,,,,,,,,,,,,,
2019,NE,Nebraska,BUFFALO ,Buffalo ,31019,05000US31019,49209,19062,5805,2543,59431,28120,749
,,,,,,,,,,,,,
2019,NE,Nebraska,BURT ,Burt ,31021,05000US31021,6510,2856,798,559,54203,3102,120
,,,,,,,,,,,,,
2019,NE,Nebraska,BUTLER ,Butler ,31023,05000US31023,8029,3363,949,585,58979,4301,79
,,,,,,,,,,,,,
2019,NE,Nebraska,CASS ,Cass ,31025,05000US31025,25888,9945,3153,1881,71846,13622,442
,,,,,,,,,,,,,
2019,NE,Nebraska,CEDAR ,Cedar ,31027,05000US31027,8498,3506,958,704,61869,4633,49
,,,,,,,,,,,,,
2019,NE,Nebraska,CHASE ,Chase ,31029,05000US31029,3783,1679,468,304,57009,1983,49
,,,,,,,,,,,,,
2019,NE,Nebraska,CHERRY ,Cherry ,31031,05000US31031,5779,2537,711,412,56651,3288,10
,,,,,,,,,,,,,
2019,NE,Nebraska,CHEYENNE ,Cheyenne ,31033,05000US31033,9604,4395,1100,564,53871,5189,122
,,,,,,,,,,,,,
2019,NE,Nebraska,CLAY ,Clay ,31035,05000US31035,6203,2539,697,501,57173,3126,110
,,,,,,,,,,,,,
2019,NE,Nebraska,COLFAX ,Colfax ,31037,05000US31037,10714,3731,1243,474,58872,5554,119
,,,,,,,,,,,,,
2019,NE,Nebraska,CUMING ,Cuming ,31039,05000US31039,8952,3727,1025,644,56768,4750,140
,,,,,,,,,,,,,
2019,NE,Nebraska,CUSTER ,Custer ,31041,05000US31041,10826,4862,1422,976,52184,5648,145
,,,,,,,,,,,,,
2019,NE,Nebraska,DAKOTA ,Dakota ,31043,05000US31043,20173,7404,2868,1268,59231,10704,410
,,,,,,,,,,,,,
2019,NE,Nebraska,DAWES ,Dawes ,31045,05000US31045,8810,3525,841,665,50750,4768,107
,,,,,,,,,,,,,
2019,NE,Nebraska,DAWSON ,Dawson ,31047,05000US31047,23733,8965,3305,1558,53721,12461,437
,,,,,,,,,,,,,
2019,NE,Nebraska,DEUEL ,Deuel ,31049,05000US31049,1831,830,196,169,47287,946,46
,,,,,,,,,,,,,
2019,NE,Nebraska,DIXON ,Dixon ,31051,05000US31051,5719,2352,678,468,56905,2971,74
,,,,,,,,,,,,,
2019,NE,Nebraska,DODGE ,Dodge ,31053,05000US31053,36665,15261,4566,2569,54085,19309,865
,,,,,,,,,,,,,
2019,NE,Nebraska,DOUGLAS ,Douglas ,31055,05000US31055,560617,218061,70593,27303,64629,304880,12075
,,,,,,,,,,,,,
2019,NE,Nebraska,DUNDY ,Dundy ,31057,05000US31057,1913,872,216,129,41716,939,16
,,,,,,,,,,,,,
2019,NE,Nebraska,FILLMORE ,Fillmore ,31059,05000US31059,5547,2510,647,427,60313,2933,57
,,,,,,,,,,,,,
2019,NE,Nebraska,FRANKLIN ,Franklin ,31061,05000US31061,2987,1377,312,310,49282,1516,11
,,,,,,,,,,,,,
2019,NE,Nebraska,FRONTIER ,Frontier ,31063,05000US31063,2640,1135,304,254,54659,1369,75
,,,,,,,,,,,,,
2019,NE,Nebraska,FURNAS ,Furnas ,31065,05000US31065,4747,2128,545,439,48838,2378,42
,,,,,,,,,,,,,
2019,NE,Nebraska,GAGE ,Gage ,31067,05000US31067,21594,8979,2226,1555,53110,11445,386
,,,,,,,,,,,,,
2019,NE,Nebraska,GARDEN ,Garden ,31069,05000US31069,1864,868,201,180,43750,885,9
,,,,,,,,,,,,,
2019,NE,Nebraska,GARFIELD ,Garfield ,31071,05000US31071,2001,884,195,205,53000,1032,2
,,,,,,,,,,,,,
2019,NE,Nebraska,GOSPER ,Gosper ,31073,05000US31073,2013,942,182,231,64053,1147,22
,,,,,,,,,,,,,
2019,NE,Nebraska,GRANT ,Grant ,31075,05000US31075,722,288,68,69,46500,357,9
,,,,,,,,,,,,,
2019,NE,Nebraska,GREELEY ,Greeley ,31077,05000US31077,2382,1019,295,234,47869,1190,18
,,,,,,,,,,,,,
2019,NE,Nebraska,HALL ,Hall ,31079,05000US31079,61265,23096,8229,3511,57104,32847,1307
,,,,,,,,,,,,,
2019,NE,Nebraska,HAMILTON ,Hamilton ,31081,05000US31081,9215,3713,1212,717,64210,5059,150
,,,,,,,,,,,,,
2019,NE,Nebraska,HARLAN ,Harlan ,31083,05000US31083,3415,1521,378,324,49835,1688,18
,,,,,,,,,,,,,
2019,NE,Nebraska,HAYES ,Hayes ,31085,05000US31085,893,403,78,62,51726,480,7
,,,,,,,,,,,,,
2019,NE,Nebraska,HITCHCOCK ,Hitchcock ,31087,05000US31087,2815,1243,279,266,49962,1425,39
,,,,,,,,,,,,,
2019,NE,Nebraska,HOLT ,Holt ,31089,05000US31089,10177,4487,1165,809,60387,5747,62
,,,,,,,,,,,,,
2019,NE,Nebraska,HOOKER ,Hooker ,31091,05000US31091,693,318,52,94,41125,297,10
,,,,,,,,,,,,,
2019,NE,Nebraska,HOWARD ,Howard ,31093,05000US31093,6417,2720,825,519,59348,3443,120
,,,,,,,,,,,,,
2019,NE,Nebraska,JEFFERSON ,Jefferson ,31095,05000US31095,7144,3302,656,573,44510,3496,58
,,,,,,,,,,,,,
2019,NE,Nebraska,JOHNSON ,Johnson ,31097,05000US31097,5161,1809,507,346,54712,2160,34
,,,,,,,,,,,,,
2019,NE,Nebraska,KEARNEY ,Kearney ,31099,05000US31099,6529,2666,719,497,60266,3487,99
,,,,,,,,,,,,,
2019,NE,Nebraska,KEITH ,Keith ,31101,05000US31101,8068,3882,875,818,50735,4218,142
,,,,,,,,,,,,,
2019,NE,Nebraska,KEYA PAHA ,Keya Paha ,31103,05000US31103,760,304,69,64,56500,385,0
,,,,,,,,,,,,,
2019,NE,Nebraska,KIMBALL ,Kimball ,31105,05000US31105,3633,1577,372,305,53403,1963,115
,,,,,,,,,,,,,
2019,NE,Nebraska,KNOX ,Knox ,31107,05000US31107,8426,3586,984,736,52332,4367,128
,,,,,,,,,,,,,
2019,NE,Nebraska,LANCASTER ,Lancaster ,31109,05000US31109,313158,124324,35693,17043,60527,177579,5755
,,,,,,,,,,,,,
2019,NE,Nebraska,LINCOLN ,Lincoln ,31111,05000US31111,35263,14856,4742,2510,59795,18121,583
,,,,,,,,,,,,,
2019,NE,Nebraska,LOGAN ,Logan ,31113,05000US31113,927,347,98,73,52708,480,2
,,,,,,,,,,,,,
2019,NE,Nebraska,LOUP ,Loup ,31115,05000US31115,605,294,69,77,51000,319,2
,,,,,,,,,,,,,
2019,NE,Nebraska,MCPHERSON ,McPherson ,31117,05000US31117,395,191,33,37,48125,204,0
,,,,,,,,,,,,,
2019,NE,Nebraska,MADISON ,Madison ,31119,05000US31119,35080,14205,4275,1964,53188,18861,590
,,,,,,,,,,,,,
2019,NE,Nebraska,MERRICK ,Merrick ,31121,05000US31121,7798,3373,977,589,55649,4108,85
,,,,,,,,,,,,,
2019,NE,Nebraska,MORRILL ,Morrill ,31123,05000US31123,4781,1954,566,333,46194,2456,169
,,,,,,,,,,,,,
2019,NE,Nebraska,NANCE ,Nance ,31125,05000US31125,3544,1546,439,236,49032,1837,59
,,,,,,,,,,,,,
2019,NE,Nebraska,NEMAHA ,Nemaha ,31127,05000US31127,6973,2977,817,488,51828,3493,144
,,,,,,,,,,,,,
2019,NE,Nebraska,NUCKOLLS ,Nuckolls ,31129,05000US31129,4244,1867,426,404,43388,2248,42
,,,,,,,,,,,,,
2019,NE,Nebraska,OTOE ,Otoe ,31131,05000US31131,15949,6510,1927,1024,59167,8488,198
,,,,,,,,,,,,,
2019,NE,Nebraska,PAWNEE ,Pawnee ,31133,05000US31133,2649,1222,274,287,46452,1278,37
,,,,,,,,,,,,,
2019,NE,Nebraska,PERKINS ,Perkins ,31135,05000US31135,2901,1228,325,267,65543,1537,21
,,,,,,,,,,,,,
2019,NE,Nebraska,PHELPS ,Phelps ,31137,05000US31137,9100,3905,1109,660,59040,4774,34
,,,,,,,,,,,,,
2019,NE,Nebraska,PIERCE ,Pierce ,31139,05000US31139,7144,3022,890,496,64511,3883,84
,,,,,,,,,,,,,
2019,NE,Nebraska,PLATTE ,Platte ,31141,05000US31141,33174,12947,4022,2115,62305,17933,534
,,,,,,,,,,,,,
2019,NE,Nebraska,POLK ,Polk ,31143,05000US31143,5225,2052,604,441,67719,2777,138
,,,,,,,,,,,,,
2019,NE,Nebraska,RED WILLOW ,Red Willow ,31145,05000US31145,10768,4519,1078,822,48808,5913,198
,,,,,,,,,,,,,
2019,NE,Nebraska,RICHARDSON ,Richardson ,31147,05000US31147,7961,3704,913,694,47917,3958,135
,,,,,,,,,,,,,
2019,NE,Nebraska,ROCK ,Rock ,31149,05000US31149,1414,623,144,139,56250,756,2
,,,,,,,,,,,,,
2019,NE,Nebraska,SALINE ,Saline ,31151,05000US31151,14270,5157,1874,739,51502,7432,292
,,,,,,,,,,,,,
2019,NE,Nebraska,SARPY ,Sarpy ,31153,05000US31153,181232,66260,25805,8902,82032,97673,2863
,,,,,,,,,,,,,
2019,NE,Nebraska,SAUNDERS ,Saunders ,31155,05000US31155,21165,8501,2566,1485,68682,11224,256
,,,,,,,,,,,,,
2019,NE,Nebraska,SCOTTS BLUFF ,Scotts Bluff ,31157,05000US31157,36074,14732,4673,2465,49745,18094,919
,,,,,,,,,,,,,
2019,NE,Nebraska,SEWARD ,Seward ,31159,05000US31159,17171,6600,1956,1147,70389,9310,181
,,,,,,,,,,,,,
2019,NE,Nebraska,SHERIDAN ,Sheridan ,31161,05000US31161,5231,2273,557,492,45371,2760,46
,,,,,,,,,,,,,
2019,NE,Nebraska,SHERMAN ,Sherman ,31163,05000US31163,3033,1368,328,275,50781,1565,49
,,,,,,,,,,,,,
